,field.header.stamp,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,type,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
0,1644542463470025778,0.627625584602,-9.57129001617,0.0980664938688,acc,,,
1,1644542463472039461,0.666852176189,-9.64974308014,0.225552946329,acc,,,
2,1644542463473197460,,,,gyr,-0.00174532923847,-0.00523598771542,-0.00174532923847
3,1644542463474053144,0.637432217598,-9.62032318115,0.0980664938688,acc,,,
4,1644542463476066828,0.598205626011,-9.64974308014,0.176519691944,acc,,,
5,1644542463478080511,0.627625584602,-9.64974308014,0.137293100357,acc,,,
6,1644542463478208780,,,,gyr,-0.00349065847695,0.0,0.00349065847695
7,1644542463480096340,0.627625584602,-9.61051654816,0.12748645246,acc,,,
8,1644542463482110023,0.627625584602,-9.62032318115,0.0686465501785,acc,,,
9,1644542463483219862,,,,gyr,0.0,0.00174532923847,0.0
10,1644542463484123707,0.57859236002,-9.58109664917,0.12748645246,acc,,,
11,1644542463486137390,0.627625584602,-9.64974308014,0.0980664938688,acc,,,
12,1644542463488151073,0.57859236002,-9.61051654816,0.137293100357,acc,,,
13,1644542463488230944,,,,gyr,-0.00523598771542,-0.00174532923847,0.00523598771542
14,1644542463490164757,0.57859236002,-9.66935634613,0.12748645246,acc,,,
15,1644542463492178440,0.627625584602,-9.66935634613,0.12748645246,acc,,,
16,1644542463493242264,,,,gyr,-0.00349065847695,0.0,0.00174532923847
17,1644542463494192123,0.627625584602,-9.64974308014,0.12748645246,acc,,,
18,1644542463496205807,0.598205626011,-9.58109664917,0.0980664938688,acc,,,
19,1644542463498219490,0.627625584602,-9.62032318115,0.166713044047,acc,,,
20,1644542463498253345,,,,gyr,-0.00523598771542,-0.00174532923847,0.00349065847695
21,1644542463503264666,,,,gyr,-0.00174532923847,-0.00174532923847,0.0
22,1644542463508275986,,,,gyr,-0.00523598771542,0.0,0.00174532923847
23,1644542463513285160,,,,gyr,0.0,0.00174532923847,0.0
24,1644542463518296480,,,,gyr,-0.00174532923847,0.0,0.00174532923847
25,1644542463523307562,,,,gyr,-0.00174532923847,-0.00349065847695,0.0
26,1644542463528318882,,,,gyr,-0.00174532923847,0.0,0.0
27,1644542463533329964,,,,gyr,-0.00174532923847,0.00174532923847,0.00174532923847
28,1644542463538341284,,,,gyr,-0.00349065847695,-0.00174532923847,0.0
29,1644542463543352604,,,,gyr,0.0,0.0,0.0
30,1644542463570718288,0.57859236002,-9.58109664917,0.137293100357,acc,,,
31,1644542463573419571,,,,gyr,-0.00174532923847,0.0,0.0
32,1644542464209096909,0.598205626011,-9.64974308014,0.137293100357,acc,,,
33,1644542464209836960,,,,gyr,0.0,0.0,0.00174532923847
34,1644542464211110830,0.558979034424,-9.61051654816,0.137293100357,acc,,,
35,1644542464213124752,0.558979034424,-9.61051654816,0.176519691944,acc,,,
36,1644542464214848518,,,,gyr,0.0,0.0,0.0
37,1644542464215138674,0.57859236002,-9.62032318115,0.176519691944,acc,,,
38,1644542464217152357,0.598205626011,-9.61051654816,0.176519691944,acc,,,
39,1644542464219166279,0.598205626011,-9.61051654816,0.176519691944,acc,,,
40,1644542464219860077,,,,gyr,-0.00349065847695,0.0,0.0
41,1644542464221180201,0.57859236002,-9.57129001617,0.176519691944,acc,,,
42,1644542464223193884,0.57859236002,-9.61051654816,0.12748645246,acc,,,
43,1644542464224871874,,,,gyr,0.0,0.0,0.00174532923847
44,1644542464225207806,0.57859236002,-9.61051654816,0.137293100357,acc,,,
45,1644542464227221727,0.598205626011,-9.64974308014,0.166713044047,acc,,,
46,1644542464229235649,0.558979034424,-9.62032318115,0.176519691944,acc,,,
47,1644542464229883432,,,,gyr,-0.00174532923847,-0.00349065847695,0.00174532923847
48,1644542464231249332,0.598205626011,-9.58109664917,0.137293100357,acc,,,
49,1644542464233263254,0.598205626011,-9.62032318115,0.166713044047,acc,,,
50,1644542464234894991,,,,gyr,0.0,0.0,-0.00174532923847
51,1644542464235277176,0.627625584602,-9.62032318115,0.137293100357,acc,,,
52,1644542464237290859,0.598205626011,-9.66935634613,0.0980664938688,acc,,,
53,1644542464239304781,0.627625584602,-9.62032318115,0.12748645246,acc,,,
54,1644542464239906788,,,,gyr,0.0,0.00174532923847,0.0
55,1644542464241318703,0.598205626011,-9.62032318115,0.137293100357,acc,,,
56,1644542464243332624,0.57859236002,-9.61051654816,0.137293100357,acc,,,
57,1644542464244918108,,,,gyr,-0.00349065847695,0.0,0.0
58,1644542464245346308,0.598205626011,-9.57129001617,0.0980664938688,acc,,,
59,1644542464247359991,0.558979034424,-9.58109664917,0.166713044047,acc,,,
60,1644542464249373913,0.57859236002,-9.66935634613,0.12748645246,acc,,,
61,1644542464249929905,,,,gyr,-0.00349065847695,-0.00174532923847,0.0
62,1644542464251387596,0.627625584602,-9.66935634613,0.0784531980753,acc,,,
63,1644542464253401518,0.57859236002,-9.61051654816,0.137293100357,acc,,,
64,1644542464254941463,,,,gyr,-0.00174532923847,-0.00174532923847,0.0
65,1644542464255415440,0.57859236002,-9.66935634613,0.166713044047,acc,,,
66,1644542464257429361,0.627625584602,-9.62032318115,0.166713044047,acc,,,
67,1644542464259443045,0.598205626011,-9.62032318115,0.137293100357,acc,,,
68,1644542464259953022,,,,gyr,-0.00349065847695,0.0,0.0
69,1644542464261456966,0.57859236002,-9.62032318115,0.137293100357,acc,,,
70,1644542464263470888,0.57859236002,-9.64974308014,0.137293100357,acc,,,
71,1644542464264964819,,,,gyr,-0.00174532923847,0.0,0.0
72,1644542464265484571,0.627625584602,-9.62032318115,0.12748645246,acc,,,
73,1644542464267498493,0.598205626011,-9.66935634613,0.12748645246,acc,,,
74,1644542464269512415,0.598205626011,-9.62032318115,0.0980664938688,acc,,,
75,1644542464269976377,,,,gyr,-0.00349065847695,-0.00174532923847,0.00174532923847
76,1644542464271526337,0.57859236002,-9.61051654816,0.137293100357,acc,,,
77,1644542464273540020,0.57859236002,-9.64974308014,0.0784531980753,acc,,,
78,1644542464274987936,,,,gyr,0.0,0.0,0.00349065847695
79,1644542464275553942,0.57859236002,-9.62032318115,0.0784531980753,acc,,,
80,1644542464277567863,0.57859236002,-9.61051654816,0.12748645246,acc,,,
81,1644542464279581547,0.57859236002,-9.67916297913,0.0686465501785,acc,,,
82,1644542464279997587,,,,gyr,-0.00174532923847,0.0,0.00349065847695
83,1644542464281595469,0.558979034424,-9.61051654816,0.0392265990376,acc,,,
84,1644542464283609390,0.57859236002,-9.64974308014,0.12748645246,acc,,,
85,1644542464285009384,,,,gyr,-0.00174532923847,0.0,0.00523598771542
86,1644542464285623312,0.598205626011,-9.58109664917,0.166713044047,acc,,,
87,1644542464287636995,0.558979034424,-9.66935634613,0.12748645246,acc,,,
88,1644542464289650917,0.57859236002,-9.62032318115,0.0686465501785,acc,,,
89,1644542464290020704,,,,gyr,-0.00174532923847,0.0,0.0
90,1644542464291664839,0.549172401428,-9.62032318115,0.12748645246,acc,,,
91,1644542464293678522,0.627625584602,-9.62032318115,0.0980664938688,acc,,,
92,1644542464295032501,,,,gyr,0.0,-0.00174532923847,0.00174532923847
93,1644542464295692444,0.558979034424,-9.62032318115,0.137293100357,acc,,,
94,1644542464297706366,0.57859236002,-9.61051654816,0.12748645246,acc,,,
95,1644542464299720287,0.558979034424,-9.66935634613,0.166713044047,acc,,,
96,1644542464300044298,,,,gyr,-0.00523598771542,0.0,0.0
97,1644542464301733971,0.833565235138,-9.7478094101,0.0392265990376,acc,,,
98,1644542464303747892,0.882598459721,-9.78703689575,0.686465501785,acc,,,
99,1644542464305055618,,,,gyr,-0.00523598771542,0.0,0.00523598771542
100,1644542464305761814,0.804145276546,-9.71838951111,-0.00980664975941,acc,,,
101,1644542464307775497,1.01989161968,-10.0616226196,0.470719188452,acc,,,
102,1644542464309789419,0.813951909542,-9.83607006073,0.313812792301,acc,,,
103,1644542464310067415,,,,gyr,-0.0593411922455,-0.0436332300305,0.0436332300305
104,1644542464311801195,0.490332484245,-9.42419052124,-0.166713044047,acc,,,
105,1644542464313814878,0.0,-9.31631755829,-0.509945809841,acc,,,
106,1644542464315078974,,,,gyr,-0.148352980614,-0.158824965358,0.0855211317539
107,1644542464315826893,-0.0392265990376,-9.09076404572,-0.696272134781,acc,,,
108,1644542464317842722,0.0686465501785,-9.15941047668,-0.912018418312,acc,,,
109,1644542464319854498,-0.0294199492782,-9.09076404572,-0.627625584602,acc,,,
110,1644542464320090532,,,,gyr,-0.0593411922455,-0.185004904866,0.0296705961227
111,1644542464321870327,0.0686465501785,-9.16921710968,-0.598205626011,acc,,,
112,1644542464323884249,0.402072638273,-9.64974308014,-0.225552946329,acc,,,
113,1644542464325102091,,,,gyr,0.144862323999,-0.174532920122,-0.0872664600611
114,1644542464325900078,3.1773545742,-11.7875928879,4.78564500809,acc,,,
115,1644542464327911854,0.598205626011,-9.34573745728,0.627625584602,acc,,,
116,1644542464329923868,-0.833565235138,-8.65927219391,-1.86326348782,acc,,,
117,1644542464330113888,,,,gyr,0.11344639957,-0.123918376863,-0.0680678412318
118,1644542464331939697,0.882598459721,-10.1400756836,0.813951909542,acc,,,
119,1644542464333955526,1.55925726891,-10.0322027206,1.20621788502,acc,,,
120,1644542464335125446,,,,gyr,-0.00872664619237,-0.0314159244299,0.00349065847695
121,1644542464335967302,0.12748645246,-9.20844459534,-0.490332484245,acc,,,
122,1644542464337981224,0.245166242123,-9.57129001617,-0.0686465501785,acc,,,
123,1644542464339997053,0.598205626011,-9.64974308014,0.176519691944,acc,,,
124,1644542464340137005,,,,gyr,-0.0209439508617,-0.0139626339078,0.0139626339078
125,1644542464342008829,0.57859236002,-9.34573745728,0.0784531980753,acc,,,
126,1644542464344022751,0.509945809841,-9.83607006073,0.137293100357,acc,,,
127,1644542464345148563,,,,gyr,0.00523598771542,-0.00174532923847,-0.0069813169539
128,1644542464346036673,0.735498726368,-9.81645679474,0.343232750893,acc,,,
129,1644542464348050356,0.549172401428,-9.39477062225,0.0294199492782,acc,,,
130,1644542464350064278,0.735498726368,-9.80665016174,0.274586200714,acc,,,
131,1644542464350160122,,,,gyr,0.0069813169539,0.0,-0.00523598771542
132,1644542464352078199,0.686465501785,-9.81645679474,0.294199496508,acc,,,
133,1644542464354092121,0.57859236002,-9.48303031921,0.137293100357,acc,,,
134,1644542464355171919,,,,gyr,-0.00523598771542,0.00174532923847,0.00349065847695
135,1644542464356105804,0.686465501785,-9.56148338318,0.12748645246,acc,,,
136,1644542464358117580,0.294199496508,-9.62032318115,-0.0392265990376,acc,,,
137,1644542464360133648,0.421685934067,-9.42419052124,0.0392265990376,acc,,,
138,1644542464360183477,,,,gyr,-0.0139626339078,-0.00174532923847,0.0104719754308
139,1644542464362147331,0.813951909542,-9.62032318115,0.313812792301,acc,,,
140,1644542464364161015,0.509945809841,-9.70858287811,0.402072638273,acc,,,
141,1644542464365195036,,,,gyr,0.00349065847695,0.00523598771542,-0.00523598771542
142,1644542464366174936,0.264779537916,-9.43399715424,0.176519691944,acc,,,
143,1644542464368188858,0.804145276546,-9.66935634613,0.912018418312,acc,,,
144,1644542464370202541,0.804145276546,-9.81645679474,1.01989161968,acc,,,
145,1644542464370206833,,,,gyr,0.00872664619237,0.0593411922455,-0.0139626339078
146,1644542464372216463,0.38245934248,-9.58109664917,0.990471601486,acc,,,
147,1644542464374230385,0.451105892658,-9.56148338318,0.598205626011,acc,,,
148,1644542464375218153,,,,gyr,0.00349065847695,0.205948844552,-0.00349065847695
149,1644542464376244068,0.764918684959,-9.71838951111,0.813951909542,acc,,,
150,1644542464378257990,0.549172401428,-9.64974308014,0.402072638273,acc,,,
151,1644542464380228043,,,,gyr,-0.00872664619237,0.406661719084,0.0
152,1644542464380271912,0.313812792301,-9.49283695221,0.0686465501785,acc,,,
153,1644542464382285833,0.735498726368,-9.71838951111,0.294199496508,acc,,,
154,1644542464384299517,0.598205626011,-9.62032318115,0.166713044047,acc,,,
155,1644542464385239601,,,,gyr,0.0,0.509636163712,0.00349065847695
156,1644542464386313438,0.402072638273,-9.58109664917,-0.0980664938688,acc,,,
157,1644542464388327360,0.686465501785,-9.71838951111,0.274586200714,acc,,,
158,1644542464390251160,,,,gyr,0.0,0.511381447315,-0.00523598771542
159,1644542464390341043,0.735498726368,-9.61051654816,-0.12748645246,acc,,,
160,1644542464392354965,0.509945809841,-9.58109664917,-0.264779537916,acc,,,
161,1644542464394366980,0.735498726368,-9.67916297913,-0.362846046686,acc,,,
162,1644542464395262718,,,,gyr,0.0,0.455530941486,-0.00349065847695
163,1644542464396380663,0.637432217598,-9.62032318115,-0.0980664938688,acc,,,
164,1644542464398394585,0.490332484245,-9.56148338318,-0.137293100357,acc,,,
165,1644542464400274515,,,,gyr,0.0,0.333357870579,0.0
166,1644542464400408506,0.627625584602,-9.64974308014,-0.0784531980753,acc,,,
167,1644542464402422190,0.627625584602,-9.61051654816,-0.137293100357,acc,,,
168,1644542464404436111,0.529559075832,-9.56148338318,-0.166713044047,acc,,,
169,1644542464405286074,,,,gyr,0.00872664619237,0.237364768982,-0.00523598771542
170,1644542464406450033,0.627625584602,-9.62032318115,-0.0784531980753,acc,,,
171,1644542464408463955,0.598205626011,-9.58109664917,0.0,acc,,,
172,1644542464410297632,,,,gyr,0.0069813169539,0.150098308921,-0.0104719754308
173,1644542464410477638,0.558979034424,-9.61051654816,-0.0686465501785,acc,,,
174,1644542464412493467,0.686465501785,-9.61051654816,0.00980664975941,acc,,,
175,1644542464414507389,0.558979034424,-9.61051654816,0.00980664975941,acc,,,
176,1644542464415309429,,,,gyr,0.0104719754308,0.0925024524331,-0.00523598771542
177,1644542464416521311,0.57859236002,-9.61051654816,0.00980664975941,acc,,,
178,1644542464418534994,0.598205626011,-9.66935634613,0.0980664938688,acc,,,
179,1644542464420320749,,,,gyr,0.0069813169539,0.0558505356312,-0.00872664619237
180,1644542464420548916,0.57859236002,-9.62032318115,0.225552946329,acc,,,
181,1644542464422562838,0.598205626011,-9.61051654816,0.225552946329,acc,,,
182,1644542464424576521,0.735498726368,-9.7478094101,0.402072638273,acc,,,
183,1644542464425332546,,,,gyr,0.0104719754308,0.0383972451091,-0.00523598771542
184,1644542464426590443,0.509945809841,-9.56148338318,0.245166242123,acc,,,
185,1644542464428604364,0.402072638273,-9.49283695221,0.0,acc,,,
186,1644542464430344105,,,,gyr,-0.00523598771542,0.0558505356312,0.00349065847695
187,1644542464430618048,0.686465501785,-9.70858287811,0.313812792301,acc,,,
188,1644542464432631731,0.666852176189,-9.62032318115,0.294199496508,acc,,,
189,1644542464434645653,0.490332484245,-9.58109664917,0.0294199492782,acc,,,
190,1644542464435355663,,,,gyr,0.00523598771542,0.0925024524331,0.0
191,1644542464436661720,0.598205626011,-9.66935634613,0.264779537916,acc,,,
192,1644542464438675642,0.558979034424,-9.53206348419,0.245166242123,acc,,,
193,1644542464440367460,,,,gyr,-0.00349065847695,0.111701071262,0.00174532923847
194,1644542464440689325,0.57859236002,-9.62032318115,0.274586200714,acc,,,
195,1644542464442703009,0.549172401428,-9.66935634613,0.402072638273,acc,,,
196,1644542464444716930,0.490332484245,-9.58109664917,0.57859236002,acc,,,
197,1644542464445379019,,,,gyr,0.00174532923847,0.148352980614,0.0
198,1644542464446730614,0.598205626011,-9.70858287811,0.735498726368,acc,,,
199,1644542464448744535,0.509945809841,-9.61051654816,0.470719188452,acc,,,
200,1644542464450390577,,,,gyr,0.00174532923847,0.25830873847,-0.00174532923847
201,1644542464450758457,0.529559075832,-9.64974308014,0.686465501785,acc,,,
202,1644542464452772379,0.490332484245,-9.58109664917,0.764918684959,acc,,,
203,1644542464454786062,0.509945809841,-9.62032318115,0.882598459721,acc,,,
204,1644542464455402136,,,,gyr,0.00174532923847,0.413643032312,0.00349065847695
205,1644542464456799984,0.509945809841,-9.64974308014,0.725692093372,acc,,,
