,field.header.stamp,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,type,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
26,1644543030478476524,0.196132987738,-9.58109664917,-0.402072638273,acc,,,
27,1644543030480493069,0.225552946329,-9.61051654816,-0.451105892658,acc,,,
28,1644543030482510090,0.264779537916,-9.62032318115,-0.470719188452,acc,,,
29,1644543030482522011,,,,gyr,0.0314159244299,0.00523598771542,0.0523598790169
30,1644543030484526634,0.245166242123,-9.61051654816,-0.421685934067,acc,,,
31,1644543030486543179,0.196132987738,-9.56148338318,-0.470719188452,acc,,,
32,1644543031295015335,,,,gyr,-0.122173048556,-0.0802851468325,-0.0558505356312
33,1644543031295518160,,,,gyr,-0.0680678412318,0.0191986225545,0.0872664600611
34,1644543031297220230,0.245166242123,-9.5222568512,-0.402072638273,acc,,,
35,1644543031297524691,,,,gyr,-0.23212878406,0.0349065847695,0.0069813169539
36,1644543031298527718,,,,gyr,-0.179768905044,-0.0506145469844,-0.00523598771542
37,1644543031299030542,,,,gyr,-0.0837758034468,0.0,0.0593411922455
38,1644543031299579144,,,,gyr,-0.0506145469844,-0.0506145469844,0.0383972451091
39,1644543031300536394,,,,gyr,-0.0925024524331,-0.0349065847695,0.0349065847695
40,1644543031301037073,,,,gyr,-0.0610865242779,0.0349065847695,0.0436332300305
41,1644543031301253319,0.245166242123,-9.66935634613,-0.402072638273,acc,,,
42,1644543031301539660,,,,gyr,-0.111701071262,-0.0942477807403,0.0785398185253
43,1644543031303045750,,,,gyr,-0.193731546402,-0.0104719754308,0.069813169539
44,1644543031303269863,0.402072638273,-9.67916297913,-0.274586200714,acc,,,
45,1644543031303546190,,,,gyr,-0.0872664600611,-0.0314159244299,0.228638127446
46,1644543031304048777,,,,gyr,-0.0977384373546,-0.0139626339078,-0.00349065847695
47,1644543031304597616,,,,gyr,-0.11344639957,-0.104719758034,0.0506145469844
48,1644543031305554628,,,,gyr,-0.165806278586,-0.0104719754308,0.167551606894
49,1644543031307106733,,,,gyr,-0.197222203016,0.0471238903701,0.0383972451091
50,1644543031307302952,0.196132987738,-9.58109664917,-0.549172401428,acc,,,
51,1644543031309319496,0.00980664975941,-9.35554409027,-0.764918684959,acc,,,
52,1644543031311333895,-0.313812792301,-8.99269771576,-1.20621788502,acc,,,
53,1644543031313350677,-0.176519691944,-9.45361042023,-0.735498726368,acc,,,
54,1644543031314634323,,,,gyr,-0.0715584978461,0.0802851468325,-0.104719758034
55,1644543031315369129,0.176519691944,-9.75761604309,-0.402072638273,acc,,,
56,1644543031316092014,,,,gyr,0.0314159244299,-0.0471238903701,0.0471238903701
57,1644543031316594839,,,,gyr,0.0610865242779,0.0593411922455,-0.0383972451091
58,1644543031317385674,0.421685934067,-9.48303031921,-0.402072638273,acc,,,
59,1644543031318100691,,,,gyr,0.0436332300305,-0.00174532923847,0.0610865242779
60,1644543031319103956,,,,gyr,0.0296705961227,0.00523598771542,0.0209439508617
61,1644543031319402456,0.402072638273,-9.61051654816,-0.470719188452,acc,,,
62,1644543031319652557,,,,gyr,-0.0383972451091,-0.0139626339078,-0.111701071262
63,1644543031320609808,,,,gyr,0.00349065847695,0.0802851468325,-0.0471238903701
64,1644543031321419001,0.0784531980753,-9.70858287811,-0.402072638273,acc,,,
65,1644543031321613073,,,,gyr,0.0,0.0383972451091,0.00523598771542
66,1644543031323119164,,,,gyr,0.0191986225545,-0.0785398185253,-0.00523598771542
67,1644543031323435545,0.0392265990376,-9.5222568512,-0.57859236002,acc,,,
68,1644543031323619604,,,,gyr,-0.0296705961227,0.0226892791688,-0.0104719754308
69,1644543031324122429,,,,gyr,0.069813169539,-0.0471238903701,-0.0209439508617
70,1644543031325453997,0.274586200714,-9.56148338318,-0.549172401428,acc,,,
71,1644543031326631546,,,,gyr,-0.0383972451091,-0.0296705961227,0.0174532923847
72,1644543031327180147,,,,gyr,0.0610865242779,0.0,-0.00349065847695
73,1644543031327468395,0.313812792301,-9.66935634613,-0.362846046686,acc,,,
74,1644543031328137398,,,,gyr,0.0645771846175,0.0,0.0349065847695
75,1644543031329140663,,,,gyr,-0.0226892791688,0.104719758034,-0.0296705961227
76,1644543031329487085,0.137293100357,-9.66935634613,-0.402072638273,acc,,,
77,1644543031329689503,,,,gyr,-0.0383972451091,0.0209439508617,0.0296705961227
78,1644543031331503630,0.166713044047,-9.5222568512,-0.558979034424,acc,,,
79,1644543031332653046,,,,gyr,0.069813169539,0.0226892791688,0.0645771846175
80,1644543031333520174,0.294199496508,-9.58109664917,-0.490332484245,acc,,,
81,1644543031333656549,,,,gyr,0.0680678412318,-0.0349065847695,0.0
82,1644543031334707737,,,,gyr,0.0261799395084,-0.0471238903701,0.0174532923847
83,1644543031335536957,0.274586200714,-9.66935634613,-0.421685934067,acc,,,
84,1644543031337216854,,,,gyr,0.0349065847695,-0.162315621972,-0.0104719754308
85,1644543031337553501,0.166713044047,-9.58109664917,-0.490332484245,acc,,,
86,1644543031337671280,,,,gyr,-0.0750491544604,0.104719758034,-0.0523598790169
87,1644543031338172197,,,,gyr,0.0296705961227,0.0139626339078,0.069813169539
88,1644543031338674784,,,,gyr,0.0279252678156,-0.120427720249,-0.0523598790169
89,1644543031339569807,0.176519691944,-9.58109664917,-0.490332484245,acc,,,
90,1644543031339725971,,,,gyr,-0.00872664619237,-0.0837758034468,-0.0349065847695
91,1644543031341183901,,,,gyr,0.0226892791688,-0.0383972451091,-0.0139626339078
92,1644543031341586351,0.245166242123,-9.61051654816,-0.57859236002,acc,,,
93,1644543031341686487,,,,gyr,0.0314159244299,-0.0104719754308,0.0610865242779
94,1644543031342235327,,,,gyr,0.0296705961227,0.069813169539,0.00174532923847
95,1644543031343190432,,,,gyr,-0.0226892791688,0.0296705961227,-0.0942477807403
96,1644543031343603134,0.196132987738,-9.64974308014,-0.470719188452,acc,,,
97,1644543031343693018,,,,gyr,0.0296705961227,0.0139626339078,0.11344639957
98,1644543031344744444,,,,gyr,-0.0471238903701,-0.0209439508617,0.0104719754308
99,1644543031345619678,0.245166242123,-9.64974308014,-0.362846046686,acc,,,
100,1644543031347636223,0.196132987738,-9.56148338318,-0.598205626011,acc,,,
101,1644543031347708225,,,,gyr,0.0680678412318,-0.104719758034,0.0942477807403
102,1644543031348711491,,,,gyr,0.0314159244299,-0.0523598790169,0.183259576559
103,1644543031349652529,0.176519691944,-9.61051654816,-0.509945809841,acc,,,
104,1644543031350718021,,,,gyr,0.0680678412318,-0.0139626339078,-0.0139626339078
105,1644543031351671219,0.245166242123,-9.64974308014,-0.451105892658,acc,,,
106,1644543031352726460,,,,gyr,-0.00872664619237,0.0139626339078,-0.130899697542
107,1644543031353227377,,,,gyr,0.0104719754308,-0.0104719754308,0.171042263508
108,1644543031353687763,0.294199496508,-9.61051654816,-0.421685934067,acc,,,
109,1644543031353729963,,,,gyr,0.0523598790169,-0.0383972451091,-0.0872664600611
110,1644543031354230404,,,,gyr,-0.0139626339078,-0.0296705961227,-0.00174532923847
111,1644543031354781151,,,,gyr,-0.0383972451091,0.102974422276,-0.0209439508617
112,1644543031355235815,,,,gyr,-0.0436332300305,0.0069813169539,-0.00523598771542
113,1644543031355704308,0.264779537916,-9.58109664917,-0.451105892658,acc,,,
114,1644543031355736256,,,,gyr,0.0349065847695,-0.0890117883682,0.0383972451091
115,1644543031356739759,,,,gyr,0.0349065847695,-0.0209439508617,0.137881010771
116,1644543031357720852,0.225552946329,-9.57129001617,-0.451105892658,acc,,,
117,1644543031358245611,,,,gyr,-0.0506145469844,-0.0977384373546,0.0383972451091
118,1644543031358748198,,,,gyr,-0.0139626339078,0.0104719754308,-0.0209439508617
119,1644543031359248877,,,,gyr,-0.0139626339078,0.0349065847695,-0.0383972451091
120,1644543031359737635,0.245166242123,-9.62032318115,-0.490332484245,acc,,,
121,1644543031361257315,,,,gyr,0.0471238903701,-0.0925024524331,0.00523598771542
122,1644543031361754179,0.294199496508,-9.58109664917,-0.451105892658,acc,,,
123,1644543031363263845,,,,gyr,0.0383972451091,-0.0296705961227,-0.0680678412318
124,1644543031363770485,0.245166242123,-9.61051654816,-0.490332484245,acc,,,
125,1644543031364817858,,,,gyr,0.0645771846175,-0.0645771846175,-0.0139626339078
126,1644543031365773201,,,,gyr,0.0349065847695,0.00349065847695,0.0069813169539
127,1644543031365787029,0.166713044047,-9.53206348419,-0.57859236002,acc,,,
128,1644543031367327213,,,,gyr,-0.0174532923847,-0.0139626339078,0.0069813169539
129,1644543031367779732,,,,gyr,-0.0296705961227,-0.00523598771542,-0.0593411922455
130,1644543031367803812,0.196132987738,-9.58109664917,-0.558979034424,acc,,,
131,1644543031368282318,,,,gyr,-0.00174532923847,-0.0226892791688,0.0506145469844
132,1644543031368784904,,,,gyr,0.0174532923847,0.0296705961227,0.0139626339078
133,1644543031369285583,,,,gyr,-0.0174532923847,-0.0279252678156,0.0383972451091
134,1644543031369820356,0.264779537916,-9.56148338318,-0.470719188452,acc,,,
135,1644543031369836092,,,,gyr,0.0174532923847,-0.0139626339078,-0.0069813169539
136,1644543031370288849,,,,gyr,-0.0436332300305,0.0104719754308,-0.0471238903701
137,1644543031370791435,,,,gyr,0.0349065847695,0.00349065847695,0.0645771846175
138,1644543031371294260,,,,gyr,-0.0261799395084,-0.00174532923847,-0.120427720249
139,1644543031371836901,0.245166242123,-9.58109664917,-0.490332484245,acc,,,
140,1644543031372345448,,,,gyr,-0.0959931090474,-0.0506145469844,-0.0610865242779
141,1644543031373300791,,,,gyr,0.0872664600611,-0.00349065847695,0.111701071262
142,1644543031373853207,0.245166242123,-9.62032318115,-0.549172401428,acc,,,
143,1644543031374854803,,,,gyr,0.0349065847695,0.0139626339078,0.0069813169539
144,1644543031375869989,0.264779537916,-9.64974308014,-0.549172401428,acc,,,
145,1644543031376312494,,,,gyr,-0.0104719754308,0.00523598771542,-0.0069813169539
146,1644543031377816439,,,,gyr,-0.0436332300305,0.127409040928,-0.144862323999
147,1644543031377886534,0.274586200714,-9.64974308014,-0.451105892658,acc,,,
148,1644543031379873037,,,,gyr,0.0261799395084,0.0349065847695,0.0680678412318
149,1644543031379903078,0.264779537916,-9.61051654816,-0.470719188452,acc,,,
150,1644543031380325794,,,,gyr,-0.0523598790169,-0.0069813169539,-0.0785398185253
151,1644543031381330729,,,,gyr,-0.0645771846175,-0.00523598771542,0.111701071262
152,1644543031381919622,0.245166242123,-9.61051654816,-0.549172401428,acc,,,
153,1644543031382834673,,,,gyr,-0.0610865242779,0.0296705961227,-0.0523598790169
154,1644543031383337498,,,,gyr,0.0226892791688,-0.069813169539,0.0209439508617
155,1644543031383838177,,,,gyr,0.0261799395084,0.0104719754308,-0.0349065847695
156,1644543031383936167,0.166713044047,-9.58109664917,-0.509945809841,acc,,,
157,1644543031384340525,,,,gyr,-0.0349065847695,0.0,0.0261799395084
158,1644543031384889364,,,,gyr,0.0069813169539,-0.0383972451091,-0.069813169539
159,1644543031385344028,,,,gyr,0.0,-0.0279252678156,0.102974422276
160,1644543031385846615,,,,gyr,0.00523598771542,-0.0471238903701,-0.0436332300305
161,1644543031385952711,0.264779537916,-9.61051654816,-0.509945809841,acc,,,
162,1644543031386349201,,,,gyr,0.0523598790169,0.0610865242779,0.0279252678156
163,1644543031387400627,,,,gyr,0.0418879017234,-0.0349065847695,0.0261799395084
164,1644543031387969255,0.245166242123,-9.61051654816,-0.470719188452,acc,,,
165,1644543031388355732,,,,gyr,0.00174532923847,0.0,0.174532920122
166,1644543031389907598,,,,gyr,-0.0209439508617,-0.0645771846175,-0.0261799395084
167,1644543031389985800,0.225552946329,-9.61051654816,-0.470719188452,acc,,,
168,1644543031391868114,,,,gyr,0.0,0.00523598771542,0.0209439508617
169,1644543031392004490,0.274586200714,-9.61051654816,-0.490332484245,acc,,,
170,1644543031393373966,,,,gyr,-0.0296705961227,0.0209439508617,-0.237364768982
171,1644543031394019127,0.274586200714,-9.58109664917,-0.509945809841,acc,,,
172,1644543031394377470,,,,gyr,0.0436332300305,-0.00872664619237,-0.205948844552
173,1644543031395883322,,,,gyr,0.0104719754308,0.0785398185253,0.00872664619237
174,1644543031396035433,0.274586200714,-9.58109664917,-0.421685934067,acc,,,
175,1644543031396886587,,,,gyr,0.00523598771542,0.0610865242779,0.0925024524331
176,1644543031397435188,,,,gyr,0.0680678412318,-0.115191727877,-0.129154369235
177,1644543031397889853,,,,gyr,-0.0593411922455,0.0645771846175,0.130899697542
178,1644543031398051977,0.245166242123,-9.64974308014,-0.490332484245,acc,,,
179,1644543031398392677,,,,gyr,0.00174532923847,-0.0506145469844,-0.0593411922455
180,1644543031398893118,,,,gyr,0.0104719754308,-0.0279252678156,-0.00174532923847
181,1644543031399395704,,,,gyr,-0.0349065847695,-0.0261799395084,0.0209439508617
182,1644543031399944544,,,,gyr,0.0383972451091,0.0,0.0261799395084
183,1644543031400068521,0.264779537916,-9.66935634613,-0.402072638273,acc,,,
184,1644543031400398970,,,,gyr,-0.0418879017234,-0.0383972451091,-0.0610865242779
185,1644543031401905060,,,,gyr,-0.0593411922455,0.0558505356312,-0.104719758034
186,1644543031402085304,0.225552946329,-9.66935634613,-0.38245934248,acc,,,
187,1644543031402453661,,,,gyr,0.0139626339078,-0.0471238903701,0.0977384373546
188,1644543031403410912,,,,gyr,0.0104719754308,0.0872664600611,0.0750491544604
189,1644543031404101849,0.264779537916,-9.64974308014,-0.421685934067,acc,,,
190,1644543031404962778,,,,gyr,-0.0383972451091,-0.0925024524331,-0.0872664600611
191,1644543031405920029,,,,gyr,0.0349065847695,0.0069813169539,0.130899697542
192,1644543031406118393,0.225552946329,-9.57129001617,-0.470719188452,acc,,,
193,1644543031407926559,,,,gyr,0.0471238903701,-0.0296705961227,0.0785398185253
194,1644543031408134699,0.225552946329,-9.58109664917,-0.470719188452,acc,,,
195,1644543031408929825,,,,gyr,0.0,-0.00174532923847,0.167551606894
196,1644543031409432411,,,,gyr,-0.00174532923847,0.0296705961227,-0.0942477807403
197,1644543031410151482,0.225552946329,-9.61051654816,-0.451105892658,acc,,,
198,1644543031411438942,,,,gyr,0.0139626339078,-0.00523598771542,0.0314159244299
199,1644543031412168026,0.225552946329,-9.58109664917,-0.529559075832,acc,,,
200,1644543031412944794,,,,gyr,0.0,-0.069813169539,0.0069813169539
201,1644543031413447618,,,,gyr,0.0314159244299,0.0209439508617,0.111701071262
202,1644543031413948298,,,,gyr,-0.0558505356312,0.0191986225545,-0.0977384373546
203,1644543031414184570,0.225552946329,-9.62032318115,-0.509945809841,acc,,,
204,1644543031414450884,,,,gyr,0.0610865242779,-0.0436332300305,0.0261799395084
205,1644543031414999485,,,,gyr,-0.141371667385,-0.0436332300305,-0.0104719754308
206,1644543031415454149,,,,gyr,0.0855211317539,-0.101229093969,0.127409040928
207,1644543031415956736,,,,gyr,-0.0209439508617,0.0296705961227,-0.130899697542
208,1644543031416201115,0.245166242123,-9.62032318115,-0.549172401428,acc,,,
209,1644543031416457176,,,,gyr,-0.0383972451091,0.0104719754308,0.109955742955
210,1644543031417508841,,,,gyr,0.0279252678156,0.00872664619237,-0.0558505356312
211,1644543031418217421,0.225552946329,-9.57129001617,-0.686465501785,acc,,,
212,1644543031418466091,,,,gyr,0.0802851468325,-0.123918376863,0.0872664600611
213,1644543031420017719,,,,gyr,-0.0174532923847,0.0436332300305,0.0593411922455
214,1644543031420234203,0.245166242123,-9.58109664917,-0.764918684959,acc,,,
215,1644543031421978474,,,,gyr,-0.0471238903701,-0.0471238903701,0.0383972451091
216,1644543031422250748,0.196132987738,-9.56148338318,-0.686465501785,acc,,,
217,1644543031423484325,,,,gyr,-0.00349065847695,-0.0558505356312,0.226892799139
218,1644543031424267292,0.176519691944,-9.56148338318,-0.57859236002,acc,,,
219,1644543031425490856,,,,gyr,0.0139626339078,0.0471238903701,-0.0785398185253
220,1644543031426283836,0.137293100357,-9.56148338318,-0.470719188452,acc,,,
221,1644543031426494122,,,,gyr,0.0,-0.0645771846175,0.0837758034468
222,1644543031426996708,,,,gyr,-0.0349065847695,0.0506145469844,-0.0750491544604
223,1644543031427999973,,,,gyr,-0.0610865242779,0.11344639957,-0.0209439508617
224,1644543031428300381,0.0784531980753,-9.57129001617,-0.225552946329,acc,,,
225,1644543031428502798,,,,gyr,0.0349065847695,-0.0558505356312,0.0506145469844
226,1644543031429003477,,,,gyr,0.00349065847695,-0.0174532923847,-0.00523598771542
227,1644543031429505825,,,,gyr,-0.0226892791688,0.00523598771542,-0.00174532923847
228,1644543031430054665,,,,gyr,0.0104719754308,0.0523598790169,0.00174532923847
229,1644543031430316925,0.166713044047,-9.56148338318,-0.225552946329,acc,,,
230,1644543031430509329,,,,gyr,-0.0314159244299,0.0104719754308,0.0436332300305
231,1644543031431009769,,,,gyr,-0.0139626339078,0.0925024524331,0.0610865242779
232,1644543031432015181,,,,gyr,-0.0436332300305,0.0610865242779,-0.130899697542
233,1644543031432333469,0.176519691944,-9.57129001617,-0.38245934248,acc,,,
234,1644543031432563782,,,,gyr,-0.0104719754308,-0.0436332300305,0.0959931090474
235,1644543031434350014,0.176519691944,-9.58109664917,-0.57859236002,acc,,,
236,1644543031434524298,,,,gyr,0.0209439508617,0.0383972451091,0.0506145469844
237,1644543031436028242,,,,gyr,0.0104719754308,0.0296705961227,0.0523598790169
238,1644543031436366796,0.166713044047,-9.57129001617,-0.696272134781,acc,,,
239,1644543031437033415,,,,gyr,-0.0296705961227,0.0558505356312,0.00872664619237
240,1644543031438383341,0.12748645246,-9.56148338318,-0.666852176189,acc,,,
241,1644543031439039946,,,,gyr,-0.0610865242779,0.0139626339078,0.0610865242779
242,1644543031439542770,,,,gyr,-0.0139626339078,-0.0226892791688,-0.115191727877
243,1644543031440399647,0.137293100357,-9.56148338318,-0.470719188452,acc,,,
244,1644543031441549301,,,,gyr,-0.0139626339078,0.0645771846175,-0.0750491544604
245,1644543031442051649,,,,gyr,-0.0191986225545,0.0139626339078,0.0349065847695
246,1644543031442416191,0.274586200714,-9.66935634613,-0.402072638273,acc,,,
247,1644543031444432974,0.294199496508,-9.62032318115,-0.362846046686,acc,,,
248,1644543031444561005,,,,gyr,0.0523598790169,-0.0226892791688,-0.00523598771542
249,1644543031446449518,0.225552946329,-9.61051654816,-0.362846046686,acc,,,
250,1644543031446567535,,,,gyr,-0.0890117883682,0.0226892791688,0.0226892791688
251,1644543031448466063,0.196132987738,-9.61051654816,-0.313812792301,acc,,,
252,1644543031448574305,,,,gyr,-0.0191986225545,0.0279252678156,0.0296705961227
253,1644543031450482368,0.274586200714,-9.57129001617,-0.313812792301,acc,,,
254,1644543031451586008,,,,gyr,-0.0069813169539,0.104719758034,-0.0174532923847
255,1644543031452498913,0.196132987738,-9.58109664917,-0.57859236002,acc,,,
256,1644543031452637196,,,,gyr,0.0174532923847,0.0209439508617,-0.00174532923847
257,1644543031454095125,,,,gyr,-0.0471238903701,0.0174532923847,-0.0959931090474
258,1644543031454515696,0.176519691944,-9.56148338318,-0.549172401428,acc,,,
259,1644543031455146551,,,,gyr,-0.0349065847695,-0.0209439508617,0.0104719754308
260,1644543031456534147,0.166713044047,-9.57129001617,-0.362846046686,acc,,,
261,1644543031458110094,,,,gyr,0.0558505356312,-0.00872664619237,-0.0471238903701
262,1644543031458550692,0.137293100357,-9.58109664917,-0.264779537916,acc,,,
263,1644543031459113598,,,,gyr,-0.0104719754308,0.0680678412318,-0.069813169539
264,1644543031459614038,,,,gyr,0.0279252678156,-0.0785398185253,0.0139626339078
265,1644543031460164785,,,,gyr,0.0383972451091,-0.0139626339078,0.0349065847695
266,1644543031460567474,0.137293100357,-9.56148338318,-0.274586200714,acc,,,
267,1644543031460619450,,,,gyr,-0.0349065847695,0.0349065847695,-0.0174532923847
268,1644543031461120129,,,,gyr,-0.0174532923847,0.0069813169539,0.00174532923847
269,1644543031461622477,,,,gyr,-0.0104719754308,-0.0558505356312,0.0558505356312
270,1644543031462123394,,,,gyr,-0.0104719754308,-0.0174532923847,-0.0558505356312
271,1644543031462583780,0.225552946329,-9.61051654816,-0.402072638273,acc,,,
272,1644543031462674141,,,,gyr,0.0436332300305,0.0471238903701,-0.0436332300305
273,1644543031463128567,,,,gyr,-0.0471238903701,-0.0104719754308,-0.0069813169539
274,1644543031463629246,,,,gyr,0.0645771846175,0.0558505356312,-0.0069813169539
275,1644543031464600325,0.176519691944,-9.56148338318,-0.38245934248,acc,,,
276,1644543031464632511,,,,gyr,0.0680678412318,0.0383972451091,0.00349065847695
277,1644543031466138363,,,,gyr,-0.0680678412318,0.144862323999,-0.0296705961227
278,1644543031466616869,0.176519691944,-9.56148338318,-0.362846046686,acc,,,
279,1644543031467692375,,,,gyr,-0.0383972451091,0.00174532923847,0.0349065847695
280,1644543031468633652,0.225552946329,-9.58109664917,-0.402072638273,acc,,,
281,1644543031469650984,,,,gyr,0.0785398185253,-0.00523598771542,-0.0645771846175
282,1644543031470650196,0.137293100357,-9.62032318115,-0.451105892658,acc,,,
283,1644543031471659422,,,,gyr,0.0471238903701,-0.0279252678156,0.0785398185253
284,1644543031472159863,,,,gyr,-0.0523598790169,0.0261799395084,-0.00174532923847
285,1644543031472666740,0.176519691944,-9.64974308014,-0.451105892658,acc,,,
286,1644543031472710609,,,,gyr,0.0261799395084,-0.0349065847695,-0.0610865242779
287,1644543031473665953,,,,gyr,-0.0209439508617,0.0610865242779,0.0226892791688
288,1644543031474683046,0.166713044047,-9.62032318115,-0.421685934067,acc,,,
289,1644543031475219965,,,,gyr,0.0383972451091,-0.0209439508617,0.141371667385
290,1644543031476699591,0.176519691944,-9.64974308014,-0.402072638273,acc,,,
291,1644543031478714466,0.176519691944,-9.62032318115,-0.451105892658,acc,,,
292,1644543031479187012,,,,gyr,-0.0593411922455,-0.0349065847695,0.0610865242779
293,1644543031480732918,0.225552946329,-9.62032318115,-0.421685934067,acc,,,
294,1644543031481193304,,,,gyr,0.0261799395084,-0.0226892791688,-0.0645771846175
295,1644543031482747316,0.166713044047,-9.62032318115,-0.470719188452,acc,,,
296,1644543031484203339,,,,gyr,-0.0471238903701,0.0069813169539,-0.102974422276
297,1644543031484763861,0.225552946329,-9.57129001617,-0.490332484245,acc,,,
298,1644543031485254526,,,,gyr,-0.0279252678156,-0.00174532923847,-0.127409040928
299,1644543031486780405,0.196132987738,-9.61051654816,-0.470719188452,acc,,,
300,1644543031487215042,,,,gyr,0.102974422276,0.0209439508617,-0.115191727877
301,1644543031488218307,,,,gyr,0.0174532923847,-0.167551606894,-0.0593411922455
302,1644543031488797188,0.225552946329,-9.58109664917,-0.421685934067,acc,,,
303,1644543031489724398,,,,gyr,-0.0645771846175,-0.00174532923847,0.129154369235
304,1644543031490272999,,,,gyr,0.0802851468325,0.0209439508617,0.0296705961227
305,1644543031490727425,,,,gyr,-0.00174532923847,0.0383972451091,-0.136135682464
306,1644543031490813732,0.176519691944,-9.58109664917,-0.451105892658,acc,,,
307,1644543031491230249,,,,gyr,-0.0191986225545,-0.0296705961227,0.0680678412318
308,1644543031491730690,,,,gyr,-0.0471238903701,0.0296705961227,-0.0209439508617
309,1644543031492233515,,,,gyr,0.0349065847695,-0.0261799395084,-0.00523598771542
310,1644543031492782116,,,,gyr,0.0296705961227,0.0383972451091,-0.0069813169539
311,1644543031492830038,0.225552946329,-9.61051654816,-0.490332484245,acc,,,
312,1644543031493236780,,,,gyr,-0.0610865242779,-0.0750491544604,-0.0418879017234
313,1644543031493739367,,,,gyr,0.0506145469844,0.0855211317539,0.0418879017234
314,1644543031494240046,,,,gyr,-0.0506145469844,-0.0523598790169,0.0436332300305
315,1644543031494742632,,,,gyr,0.0104719754308,0.0471238903701,-0.0471238903701
316,1644543031494846582,0.225552946329,-9.58109664917,-0.470719188452,acc,,,
317,1644543031496863365,0.225552946329,-9.62032318115,-0.402072638273,acc,,,
318,1644543031497800589,,,,gyr,0.00523598771542,0.0139626339078,-0.0174532923847
319,1644543031498879910,0.264779537916,-9.58109664917,-0.451105892658,acc,,,
320,1644543031500764132,,,,gyr,-0.0610865242779,-0.0715584978461,0.0104719754308
321,1644543031500896454,0.245166242123,-9.58109664917,-0.421685934067,acc,,,
322,1644543031502912760,0.225552946329,-9.58109664917,-0.490332484245,acc,,,
323,1644543031503273487,,,,gyr,0.0069813169539,0.0558505356312,0.0209439508617
324,1644543031503776073,,,,gyr,-0.0471238903701,-0.0296705961227,-0.0942477807403
325,1644543031504929543,0.225552946329,-9.61051654816,-0.421685934067,acc,,,
326,1644543031505782604,,,,gyr,0.0069813169539,-0.0104719754308,-0.0436332300305
327,1644543031506285191,,,,gyr,0.0680678412318,-0.00523598771542,0.0610865242779
328,1644543031506785870,,,,gyr,-0.0872664600611,0.0296705961227,-0.0471238903701
329,1644543031506946087,0.225552946329,-9.62032318115,-0.421685934067,acc,,,
330,1644543031508964539,0.196132987738,-9.58109664917,-0.451105892658,acc,,,
331,1644543031510981083,0.245166242123,-9.62032318115,-0.402072638273,acc,,,
332,1644543031512855530,,,,gyr,0.0,-0.0139626339078,-0.0925024524331
333,1644543031512997866,0.245166242123,-9.64974308014,-0.490332484245,acc,,,
334,1644543031513309956,,,,gyr,-0.0785398185253,0.0436332300305,0.0680678412318
335,1644543031515014410,0.264779537916,-9.62032318115,-0.490332484245,acc,,,
336,1644543031515819311,,,,gyr,0.0226892791688,0.0174532923847,0.162315621972
337,1644543031516822577,,,,gyr,0.0296705961227,0.0139626339078,0.00523598771542
338,1644543031517030716,0.264779537916,-9.62032318115,-0.470719188452,acc,,,
