,field.header.stamp,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,type,delta_x,delta_z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,delta_angle,x,z
22,1644542202596323729,,,,gyr,0.0,-1.3921114750908047e-06,0.0,0.0,0.00174532923847,-0.0,1.7105354235179535e-06,-1.6508291275168554e-05
23,1644542202601335526,,,,gyr,-1.2177127389950133e-11,-1.3921114750375466e-06,0.0,-0.00174532923847,0.0,8.74723584137623e-06,1.7105354235179535e-06,-1.6508291275168554e-05
24,1644542202606346846,,,,gyr,-3.652906423920497e-11,-1.3921114746115426e-06,-0.00174532923847,-0.00349065847695,0.00349065847695,1.7492806638709073e-05,1.7105354235179535e-06,-1.6508291275168554e-05
25,1644542202611358643,,,,gyr,-7.306044638024415e-11,-1.3921114731736348e-06,0.0,-0.00523598771542,0.0,2.6241707524178813e-05,1.7105354235179535e-06,-1.6508291275168554e-05
26,1644542202616370440,,,,gyr,-7.306044638024415e-11,-1.3921114731736348e-06,0.0,0.0,0.0,-0.0,1.7105354235179535e-06,-1.6508291275168554e-05
27,1644542202621381998,,,,gyr,-4.8707353016752084e-11,-1.3921114742387156e-06,0.0,0.00349065847695,0.0,-1.749363741542659e-05,1.7105354235179535e-06,-1.6508291275168554e-05
28,1644542202626393795,,,,gyr,-7.306160777342995e-11,-1.3921114731735738e-06,0.0,-0.00349065847695,0.0,1.749447168280258e-05,1.7105354235179535e-06,-1.6508291275168554e-05
29,1644542202631405592,,,,gyr,-8.523873514381448e-11,-1.3921114724812285e-06,-0.0069813169539,-0.00174532923847,0.0,8.74723584137623e-06,1.7105354235179535e-06,-1.6508291275168554e-05
30,1644542202636416912,,,,gyr,-8.523873514381448e-11,-1.3921114724812285e-06,-0.00349065847695,0.0,0.0,-0.0,1.7105354235179535e-06,-1.6508291275168554e-05
31,1644542202641426802,,,,gyr,-8.523873514381448e-11,-1.3921114724812285e-06,-0.00349065847695,0.0,0.00174532923847,-0.0,1.7105354235179535e-06,-1.6508291275168554e-05
32,1644542203333964825,0.0294199492782,-9.7478094101,0.696272134781,acc,0.01607558597747524,-0.3804555358185517,,,,,1.7104501847828097e-06,-1.7900402747649783e-05
33,1644542203335978508,0.0784531980753,-9.42419052124,-0.137293100357,acc,3.1812138109817744e-07,5.567124320272969e-07,,,,,0.016077296427660023,-0.3804734362212993
34,1644542203337994337,0.0980664938688,-9.94394302368,0.549172401428,acc,3.9849972487113514e-07,-2.23159860460255e-06,,,,,0.016077614549041122,-0.38047287950886727
35,1644542203337998390,,,,gyr,3.9849972487113514e-07,-2.23159860460255e-06,0.00349065847695,0.0,-0.00349065847695,-0.0,0.016077614549041122,-0.38047287950886727
36,1644542203340008020,0.0294199492782,-9.45361042023,-0.0392265990376,acc,1.1929551791166445e-07,1.5906069054888596e-07,,,,,0.016078013048765993,-0.3804751111074719
37,1644542203342023611,0.0294199492782,-9.61051654816,0.490332484245,acc,1.195216942097033e-07,-1.992028221695177e-06,,,,,0.016078132344283905,-0.38047495204678133
38,1644542203343007565,,,,gyr,1.1953910982976747e-07,-1.9920271766815613e-06,0.00174532923847,0.00174532923847,0.0,-8.742659588112963e-06,0.016078132344283905,-0.38047495204678133
39,1644542203344035387,0.12748645246,-9.67916297913,0.0294199492782,acc,5.159686107754219e-07,-1.1906967419082443e-07,,,,,0.016078251883393735,-0.380476944073958
40,1644542203346050978,0.0294199492782,-9.58109664917,0.343232750893,acc,1.195216942097033e-07,-1.3944198036189938e-06,,,,,0.01607876785200451,-0.38047706314363217
41,1644542203348018646,,,,gyr,1.194973030387406e-07,-1.394421894075842e-06,0.00349065847695,-0.00349065847695,0.00174532923847,1.7491972371333082e-05,0.01607876785200451,-0.38047706314363217
42,1644542203348064661,0.0784531980753,-9.5222568512,0.12748645246,acc,3.1812138109817744e-07,-5.169472669419571e-07,,,,,0.016078887349307548,-0.38047845756552623
43,1644542203350078344,0.0686465501785,-9.7478094101,0.402072638273,acc,2.7835621601364845e-07,-1.6303720705741994e-06,,,,,0.016079205470688647,-0.38047897451279317
44,1644542203352092028,0.0392265990376,-9.61051654816,0.0980664938688,acc,1.5906084852879645e-07,-3.9765210621659096e-07,,,,,0.01607948382690466,-0.38048060488486374
45,1644542203353029728,,,,gyr,1.5905041489248135e-07,-3.9765627951249716e-07,0.00349065847695,-0.00523598771542,0.00174532923847,2.6237963792962285e-05,0.01607948382690466,-0.38048060488486374
46,1644542203354105711,0.0686465501785,-9.58109664917,0.343232750893,acc,2.7835621601364845e-07,-1.3917810800702698e-06,,,,,0.016079642877319555,-0.38048100254114325
47,1644542203356121302,0.0686465501785,-9.64974308014,0.38245934248,acc,2.788839607233925e-07,-1.5537820322964049e-06,,,,,0.01607992123353557,-0.3804823943222233
48,1644542203358041048,,,,gyr,2.788839607233925e-07,-1.5537820322964049e-06,0.0069813169539,0.0,0.0,-0.0,0.01607992123353557,-0.3804823943222233
49,1644542203358134985,0.0784531980753,-9.64974308014,0.225552946329,acc,3.1812138109817744e-07,-9.145989782095978e-07,,,,,0.016080200117496293,-0.3804839481042556
50,1644542203360148668,0.0294199492782,-9.58109664917,0.274586200714,acc,1.1929551791166445e-07,-1.1134248640545938e-06,,,,,0.016080518238877392,-0.38048486270323384
51,1644542203362162352,0.0392265990376,-9.66935634613,0.343232750893,acc,1.5906084852879645e-07,-1.3917824623945239e-06,,,,,0.016080637534395304,-0.38048597612809787
52,1644542203363052130,,,,gyr,1.5906084852879645e-07,-1.3917824623945239e-06,0.00349065847695,0.0,0.0,-0.0,0.016080637534395304,-0.38048597612809787
53,1644542203364176035,0.0686465501785,-9.62032318115,0.176519691944,acc,2.7835621601364845e-07,-7.157730923646017e-07,,,,,0.01608079659524383,-0.38048736791056026
54,1644542203366191626,0.0686465501785,-9.61051654816,0.166713044047,acc,2.788839607233925e-07,-6.772895929538275e-07,,,,,0.016081074951459846,-0.3804880836836526
55,1644542203368063450,,,,gyr,2.788839607233925e-07,-6.772895929538275e-07,0.00349065847695,0.0,0.00174532923847,-0.0,0.016081074951459846,-0.3804880836836526
56,1644542203368203402,0.0,-9.64974308014,0.38245934248,acc,0.0,-1.5479057720223498e-06,,,,,0.01608135383542057,-0.3804887609732456
57,1644542203370218992,0.0392265990376,-9.64974308014,0.196132987738,acc,1.5936210081675026e-07,-7.968104738173585e-07,,,,,0.01608135383542057,-0.3804903088790176
58,1644542203372232676,0.0784531980753,-9.66935634613,0.274586200714,acc,3.1812169705799836e-07,-1.1134259699139971e-06,,,,,0.016081513197521387,-0.3804911056894914
59,1644542203373074532,,,,gyr,3.1812169705799836e-07,-1.1134259699139971e-06,0.00523598771542,0.0,0.0,-0.0,0.016081513197521387,-0.3804911056894914
60,1644542203374246359,0.0294199492782,-9.64974308014,0.245166242123,acc,1.1929551791166445e-07,-9.941293083802777e-07,,,,,0.016081831319218445,-0.3804922191154613
61,1644542203376261950,0.0392265990376,-9.67916297913,0.343232750893,acc,1.5936225894627104e-07,-1.3944198036189938e-06,,,,,0.016081950614736357,-0.3804932132447697
62,1644542203378085613,,,,gyr,1.5935006336383675e-07,-1.3944211973457778e-06,0.00349065847695,-0.00174532923847,0.0,8.745986185641486e-06,0.016081950614736357,-0.3804932132447697
63,1644542203378275633,0.0392265990376,-9.64974308014,0.166713044047,acc,1.5906069054888596e-07,-6.760079272792617e-07,,,,,0.01608210996479972,-0.38049460766596704
64,1644542203380289316,0.00980664975941,-9.66935634613,0.343232750893,acc,3.9765172637262036e-08,-1.3917810800702698e-06,,,,,0.01608226902549027,-0.38049528367389435
65,1644542203382301092,-0.00980664975941,-9.57129001617,0.294199496508,acc,-3.968989139698195e-08,-1.1906967569882706e-06,,,,,0.016082308790662907,-0.3804966754549744
66,1644542203383096933,,,,gyr,-3.968989139698195e-08,-1.1906967569882706e-06,0.00174532923847,0.0,0.00174532923847,-0.0,0.016082308790662907,-0.3804966754549744
67,1644542203384316683,0.0294199492782,-9.70858287811,0.294199496508,acc,1.195216942097033e-07,-1.1952169572343069e-06,,,,,0.01608226910077151,-0.38049786615173137
68,1644542203386330366,0.00980664975941,-9.67916297913,0.264779537916,acc,3.9765172637262036e-08,-1.0736596385469026e-06,,,,,0.016082388622465717,-0.3804990613686886
69,1644542203388108253,,,,gyr,3.9765172637262036e-08,-1.0736596385469026e-06,0.00174532923847,0.0,0.00349065847695,-0.0,0.016082388622465717,-0.3804990613686886
70,1644542203388344049,0.0,-9.61051654816,0.313812792301,acc,0.0,-1.2724855243918985e-06,,,,,0.016082428387638355,-0.38050013502832714
71,1644542203390359879,0.0294199492782,-9.66935634613,0.362846046686,acc,1.1955004061382333e-07,-1.4744505236118661e-06,,,,,0.016082428387638355,-0.38050140751385153
72,1644542203392373562,0.00980664975941,-9.66935634613,0.225552946329,acc,3.9765172637262036e-08,-9.145989782095978e-07,,,,,0.01608254793767897,-0.38050288196437515
73,1644542203393119335,,,,gyr,3.9765172637262036e-08,-9.145989782095978e-07,0.0,0.0,0.00174532923847,-0.0,0.01608254793767897,-0.38050288196437515
74,1644542203394387245,-0.00980664975941,-9.62032318115,0.343232750893,acc,-3.9765172637262036e-08,-1.3917810800702698e-06,,,,,0.016082587702851606,-0.38050379656335337
75,1644542203396400928,0.0,-9.66935634613,0.362846046686,acc,0.0,-1.4713114102368949e-06,,,,,0.01608254793767897,-0.3805051883444334
76,1644542203398130417,,,,gyr,0.0,-1.4713114102368949e-06,0.0,0.0,0.00174532923847,-0.0,0.01608254793767897,-0.3805051883444334
77,1644542203398416519,0.00980664975941,-9.66935634613,0.294199496508,acc,3.984056473660839e-08,-1.1952169572343069e-06,,,,,0.01608254793767897,-0.3805066596558437
78,1644542203400430202,-0.0294199492782,-9.67916297913,0.264779537916,acc,-1.1929551791166445e-07,-1.0736596385469026e-06,,,,,0.016082587778243704,-0.3805078548728009
79,1644542203402443886,0.00980664975941,-9.66935634613,0.343232750893,acc,3.976521213223966e-08,-1.3917824623945239e-06,,,,,0.016082468482725792,-0.38050892853243945
80,1644542203403141499,,,,gyr,3.9728694580700066e-08,-1.391783505273647e-06,-0.00174532923847,-0.00523598771542,0.0,2.6237963792962285e-05,0.016082468482725792,-0.38050892853243945
81,1644542203404457569,-0.00980664975941,-9.64974308014,0.343232750893,acc,-3.9765172637262036e-08,-1.3917810800702698e-06,,,,,0.016082508211420373,-0.38051032031594473
82,1644542203406471252,-0.00980664975941,-9.70858287811,0.294199496508,acc,-3.9765172637262036e-08,-1.1929551942252736e-06,,,,,0.016082468446247736,-0.3805117120970248
83,1644542203408152819,,,,gyr,-3.9765172637262036e-08,-1.1929551942252736e-06,0.0,0.0,0.00523598771542,-0.0,0.016082468446247736,-0.3805117120970248
84,1644542203408486843,0.00980664975941,-9.64974308014,0.343232750893,acc,3.984056473660839e-08,-1.3944198036189938e-06,,,,,0.0160824286810751,-0.380512905052219
85,1644542203410500526,-0.00980664975941,-9.64974308014,0.274586200714,acc,-3.9765172637262036e-08,-1.1134248640545938e-06,,,,,0.016082468521639835,-0.38051429947202264
86,1644542203412516117,0.0294199492782,-9.67916297913,0.264779537916,acc,1.195216942097033e-07,-1.0756952251862937e-06,,,,,0.016082428756467197,-0.3805154128968867
87,1644542203413161993,,,,gyr,1.195216942097033e-07,-1.0756952251862937e-06,-0.00174532923847,0.0,0.00174532923847,-0.0,0.016082428756467197,-0.3805154128968867
88,1644542203414529800,0.0294199492782,-9.70858287811,0.343232750893,acc,1.1929551791166445e-07,-1.3917810800702698e-06,,,,,0.016082548278161406,-0.38051648859211185
89,1644542203416545391,0.00980664975941,-9.62032318115,0.313812792301,acc,3.984056473660839e-08,-1.2748980715709808e-06,,,,,0.016082667573679318,-0.3805178803731919
90,1644542203418173075,,,,gyr,3.981826424422012e-08,-1.2748987682661378e-06,0.0,-0.00349065847695,0.0,1.7491975861991562e-05,0.016082667573679318,-0.3805178803731919
91,1644542203418559074,0.0,-9.67916297913,0.294199496508,acc,0.0,-1.1929551942252736e-06,,,,,0.016082707391943563,-0.3805191552719602
92,1644542203420572758,-0.0294199492782,-9.67916297913,0.264779537916,acc,-1.192956363965973e-07,-1.0736607049112757e-06,,,,,0.016082707391943563,-0.3805203482271544
93,1644542203422586441,-0.0294199492782,-9.61051654816,0.245166242123,acc,-1.1929551791166445e-07,-9.941293083802777e-07,,,,,0.016082588096307165,-0.3805214218878593
94,1644542203423184395,,,,gyr,-1.1929551791166445e-07,-9.941293083802777e-07,-0.0069813169539,0.0,0.0,-0.0,0.016082588096307165,-0.3805214218878593
95,1644542203424602032,0.0294199492782,-9.67916297913,0.274586200714,acc,1.195216942097033e-07,-1.11553584289357e-06,,,,,0.016082468800789253,-0.3805224160171677
96,1644542203426615715,0.0294199492782,-9.66935634613,0.264779537916,acc,1.1929551791166445e-07,-1.0736596385469026e-06,,,,,0.016082588322483462,-0.38052353155301055
97,1644542203428195477,,,,gyr,1.1930490812134245e-07,-1.0736585951486795e-06,-0.00349065847695,0.00174532923847,0.0,-8.745987930970724e-06,0.016082588322483462,-0.38052353155301055
98,1644542203428629398,0.00980664975941,-9.58109664917,0.196132987738,acc,3.9765172637262036e-08,-7.953034225352816e-07,,,,,0.016082707627391585,-0.3805246052116057
99,1644542203430643082,0.00980664975941,-9.64974308014,0.402072638273,acc,3.976521213223966e-08,-1.6303736898682743e-06,,,,,0.016082747392564222,-0.38052540051502826
100,1644542203432658911,0.00980664975941,-9.62032318115,0.166713044047,acc,3.984997400091397e-08,-6.774495504452347e-07,,,,,0.016082787157776356,-0.38052703088871814
101,1644542203433206797,,,,gyr,3.983812350082414e-08,-6.774502474294753e-07,-0.0104719754308,-0.00349065847695,0.00174532923847,1.7492806638709073e-05,0.016082787157776356,-0.38052703088871814
102,1644542203434670448,0.0,-9.61051654816,0.176519691944,acc,0.0,-7.142482937090045e-07,,,,,0.016082826995899857,-0.3805277083389656
103,1644542203436686277,0.00980664975941,-9.67916297913,0.313812792301,acc,3.984997400091397e-08,-1.2751991680287593e-06,,,,,0.016082826995899857,-0.38052842258725933
104,1644542203438218117,,,,gyr,3.982766718234592e-08,-1.2751998649215445e-06,-0.00872664619237,-0.00349065847695,0.00174532923847,1.7492806638709073e-05,0.016082826995899857,-0.38052842258725933
105,1644542203438699961,-0.00980664975941,-9.64974308014,0.176519691944,acc,-3.976521213223966e-08,-7.157738032741839e-07,,,,,0.01608286682356704,-0.38052969778712425
106,1644542203440713406,0.00980664975941,-9.64974308014,0.196132987738,acc,3.975577339040995e-08,-7.951154376053804e-07,,,,,0.016082827058354905,-0.38053041356092754
107,1644542203442729235,0.0294199492782,-9.62032318115,0.196132987738,acc,1.1954992200262e-07,-7.969994497438957e-07,,,,,0.016082866814128297,-0.38053120867636514
108,1644542203443228960,,,,gyr,1.1954992200262e-07,-7.969994497438957e-07,-0.00523598771542,0.0,0.0,-0.0,0.016082866814128297,-0.38053120867636514
109,1644542203444742918,0.00980664975941,-9.62032318115,0.294199496508,acc,3.9765172637262036e-08,-1.1929551942252736e-06,,,,,0.0160829863640503,-0.3805320056758149
110,1644542203446754456,0.00980664975941,-9.64974308014,0.225552946329,acc,3.9680501051939676e-08,-9.126515317311018e-07,,,,,0.016083026129222938,-0.38053319863100915
111,1644542203448240280,,,,gyr,3.9680501051939676e-08,-9.126515317311018e-07,-0.0069813169539,0.0,0.00523598771542,-0.0,0.016083026129222938,-0.38053319863100915
112,1644542203448770285,0.0392265990376,-9.62032318115,0.196132987738,acc,1.5939989600349333e-07,-7.969994497438957e-07,,,,,0.01608306580972399,-0.3805341112825409
113,1644542203450783968,0.0294199492782,-9.61051654816,0.176519691944,acc,1.1929551791166445e-07,-7.157730923646017e-07,,,,,0.016083225209619995,-0.38053490828199066
114,1644542203452797651,0.0294199492782,-9.61051654816,0.264779537916,acc,1.1929551791166445e-07,-1.0736596385469026e-06,,,,,0.016083344505137907,-0.380535624055083
115,1644542203453251362,,,,gyr,1.1928612769286126e-07,-1.073660681862999e-06,-0.00174532923847,-0.00174532923847,0.0,8.745987930970724e-06,0.016083344505137907,-0.380535624055083
116,1644542203454813242,0.0392265990376,-9.64974308014,0.166713044047,acc,1.5936225894627104e-07,-6.772895929538275e-07,,,,,0.0160834637912656,-0.38053669771576487
117,1644542203456826925,0.0392265990376,-9.70858287811,0.264779537916,acc,1.5906069054888596e-07,-1.0736596385469026e-06,,,,,0.016083623153524546,-0.38053737500535784
118,1644542203458262682,,,,gyr,1.5906069054888596e-07,-1.0736596385469026e-06,-0.00523598771542,0.0,0.00349065847695,-0.0,0.016083623153524546,-0.38053737500535784
119,1644542203458840609,0.0392265990376,-9.57129001617,0.225552946329,acc,1.5906084852879645e-07,-9.145998865940905e-07,,,,,0.016083782214215095,-0.38053844866499636
120,1644542203460854292,0.0392265990376,-9.58109664917,0.166713044047,acc,1.5906069054888596e-07,-6.760079272792617e-07,,,,,0.016083941275063622,-0.38053936326488297
121,1644542203462867975,0.0784531980753,-9.66935634613,0.274586200714,acc,3.1812138109817744e-07,-1.1134248640545938e-06,,,,,0.01608410033575417,-0.38054003927281027
122,1644542203463273764,,,,gyr,3.1812138109817744e-07,-1.1134248640545938e-06,0.0,0.0,0.00174532923847,-0.0,0.01608410033575417,-0.38054003927281027
123,1644542203464881659,0.00980664975941,-9.57129001617,0.137293100357,acc,3.976521213223966e-08,-5.567129849569986e-07,,,,,0.01608441845713527,-0.3805411526976743
124,1644542203466897249,0.0294199492782,-9.62032318115,0.264779537916,acc,1.1952157561256268e-07,-1.0756941578120511e-06,,,,,0.016084458222347404,-0.38054170941065923
125,1644542203468284845,,,,gyr,1.1952157561256268e-07,-1.0756941578120511e-06,-0.00174532923847,0.0,0.0,-0.0,0.016084458222347404,-0.38054170941065923
126,1644542203468910933,0.0686465501785,-9.62032318115,0.225552946329,acc,2.783564924784993e-07,-9.145998865940905e-07,,,,,0.016084577743923016,-0.38054278510481704
127,1644542203470924616,0.0686465501785,-9.56148338318,0.245166242123,acc,2.7835621601364845e-07,-9.941293083802777e-07,,,,,0.016084856100415493,-0.38054369970470364
128,1644542203472938299,0.0392265990376,-9.62032318115,0.274586200714,acc,1.5906069054888596e-07,-1.1134248640545938e-06,,,,,0.016085134456631508,-0.380544693834012
129,1644542203473296165,,,,gyr,1.5906069054888596e-07,-1.1134248640545938e-06,0.00523598771542,0.0,0.0,-0.0,0.016085134456631508,-0.380544693834012
130,1644542203474953890,0.0392265990376,-9.62032318115,0.176519691944,acc,1.5936225894627104e-07,-7.171301501241958e-07,,,,,0.016085293517322057,-0.38054580725887605
131,1644542203476967573,0.00980664975941,-9.61051654816,0.196132987738,acc,3.9765172637262036e-08,-7.953034225352816e-07,,,,,0.016085452879581002,-0.3805465243890262
132,1644542203478305340,,,,gyr,3.97512664969989e-08,-7.953041177204406e-07,0.00349065847695,-0.00349065847695,0.0,1.748531917627602e-05,0.016085452879581002,-0.3805465243890262
133,1644542203478981256,0.0392265990376,-9.67916297913,0.343232750893,acc,1.5906069054888596e-07,-1.3917810800702698e-06,,,,,0.0160854926308475,-0.3805473196931439
134,1644542203480994940,0.00980664975941,-9.57129001617,0.12748645246,acc,3.976521213223966e-08,-5.169477803766885e-07,,,,,0.01608565169153805,-0.380548711474224
135,1644542203483010530,0.0686465501785,-9.58109664917,0.166713044047,acc,2.788836839967236e-07,-6.772889209033715e-07,,,,,0.016085691456750182,-0.38054922842200434
136,1644542203483316422,,,,gyr,2.7889553107551413e-07,-6.772840425730882e-07,0.0,0.00349065847695,0.0,-1.7491975861991562e-05,0.016085691456750182,-0.38054922842200434
137,1644542203485024214,0.0294199492782,-9.66935634613,0.402072638273,acc,1.192956363965973e-07,-1.6303736898682743e-06,,,,,0.016085970352281258,-0.3805499057060469
138,1644542203487037897,0.0392265990376,-9.70858287811,0.264779537916,acc,1.5906069054888596e-07,-1.0736596385469026e-06,,,,,0.016086089647917655,-0.3805515360797368
139,1644542203488327742,,,,gyr,1.5906069054888596e-07,-1.0736596385469026e-06,0.00523598771542,0.0,0.00523598771542,-0.0,0.016086089647917655,-0.3805515360797368
140,1644542203489051580,0.0294199492782,-9.61051654816,0.176519691944,acc,1.1929551791166445e-07,-7.157730923646017e-07,,,,,0.016086248708608204,-0.3805526097393753
141,1644542203491065264,0.0686465501785,-9.71838951111,0.38245934248,acc,2.783564924784993e-07,-1.5508432807117092e-06,,,,,0.016086368004126116,-0.3805533255124677
142,1644542203493080854,0.00980664975941,-9.57129001617,0.294199496508,acc,3.9840525204228197e-08,-1.1952157712628857e-06,,,,,0.016086646360618594,-0.38055487635574836
143,1644542203493338823,,,,gyr,3.9840525204228197e-08,-1.1952157712628857e-06,0.0,0.0,0.0,-0.0,0.016086646360618594,-0.38055487635574836
144,1644542203495094538,0.0686465501785,-9.62032318115,0.294199496508,acc,2.783564924784993e-07,-1.1929563790746171e-06,,,,,0.0160866862011438,-0.3805560715715196
145,1644542203497108221,0.0392265990376,-9.64974308014,0.225552946329,acc,1.5906069054888596e-07,-9.145989782095978e-07,,,,,0.016086964557636276,-0.3805572645278987
146,1644542203498350143,,,,gyr,1.590686899943407e-07,-9.145975869656628e-07,0.00174532923847,0.00174532923847,0.0,-8.74640331932948e-06,0.016086964557636276,-0.3805572645278987
147,1644542203499121904,0.0392265990376,-9.64974308014,0.362846046686,acc,1.5906069054888596e-07,-1.4713114102368949e-06,,,,,0.01608712362632627,-0.3805581791254856
148,1644542203501135588,0.0294199492782,-9.66935634613,0.225552946329,acc,1.192956363965973e-07,-9.145998865940905e-07,,,,,0.01608728268701682,-0.3805596504368959
149,1644542203503151178,0.0392265990376,-9.67916297913,0.362846046686,acc,1.5936210081675026e-07,-1.4740994552575783e-06,,,,,0.016087401982653217,-0.3805605650367825
150,1644542203503360987,,,,gyr,1.593363171049319e-07,-1.4741022424577115e-06,-0.00349065847695,-0.00349065847695,0.00349065847695,1.7491145085274048e-05,0.016087401982653217,-0.3805605650367825
151,1644542203505164862,0.0392265990376,-9.67916297913,0.362846046686,acc,1.5906084852879645e-07,-1.4713128715510892e-06,,,,,0.016087561318970323,-0.3805620391390249
152,1644542203507178545,0.0294199492782,-9.62032318115,0.38245934248,acc,1.1929551791166445e-07,-1.5508417404075745e-06,,,,,0.01608772037981885,-0.38056351045189646
153,1644542203508372307,,,,gyr,1.1929551791166445e-07,-1.5508417404075745e-06,0.0,0.0,0.0,-0.0,0.01608772037981885,-0.38056351045189646
154,1644542203509192228,0.0686465501785,-9.66935634613,0.274586200714,acc,2.7835621601364845e-07,-1.1134248640545938e-06,,,,,0.016087839675336762,-0.3805650612936369
155,1644542203511207819,0.0294199492782,-9.70858287811,0.362846046686,acc,1.195216942097033e-07,-1.4741009179556681e-06,,,,,0.016088118031552776,-0.3805661747185009
156,1644542203513221502,0.0686465501785,-9.62032318115,0.294199496508,acc,2.7835621601364845e-07,-1.1929551942252736e-06,,,,,0.016088237553246985,-0.38056764881941885
157,1644542203513383627,,,,gyr,2.7835621601364845e-07,-1.1929551942252736e-06,-0.00349065847695,0.0,0.0,-0.0,0.016088237553246985,-0.38056764881941885
158,1644542203515235186,0.00980664975941,-9.66935634613,0.343232750893,acc,3.976521213223966e-08,-1.3917824623945239e-06,,,,,0.016088515909463,-0.3805688417746131
159,1644542203517248869,0.0294199492782,-9.66935634613,0.313812792301,acc,1.1929551791166445e-07,-1.2724855243918985e-06,,,,,0.016088555674675133,-0.3805702335570755
160,1644542203518394470,,,,gyr,1.1928438929486033e-07,-1.272486567650633e-06,0.0,-0.00174532923847,0.0,8.74557079728273e-06,0.016088555674675133,-0.3805702335570755
161,1644542203519262552,0.0294199492782,-9.67916297913,0.362846046686,acc,1.1929551791166445e-07,-1.4713114102368949e-06,,,,,0.016088674959064426,-0.38057150604364315
162,1644542203521276236,0.0294199492782,-9.70858287811,0.362846046686,acc,1.192956363965973e-07,-1.4713128715510892e-06,,,,,0.016088794254582338,-0.3805729773550534
