,field.header.stamp,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,type,delta_x,delta_z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,delta_angle,x,z
15,1.644540936444784e+18,,,,gyr,1.5453721892273187e-06,-2.971806046308785e-06,0.0,0.00174532923847,0.0,-8.747651229734985e-06,1.3571517629857129e-05,-2.6583256613324326e-05
16,1.64454093644533e+18,0.38245934248,-9.56148338318,0.637432217598,acc,1.5603398891273724e-06,-2.6005664008196893e-06,,,,,1.5116889819084447e-05,-2.9555062659633112e-05
17,1.64454093644734e+18,0.402072638273,-9.53206348419,0.666852176189,acc,1.6245947001150026e-06,-2.69444972890998e-06,,,,,1.667722970821182e-05,-3.21556290604528e-05
18,1.644540936449796e+18,,,,gyr,1.6245947001150026e-06,-2.69444972890998e-06,-0.00174532923847,0.0,0.00349065847695,-0.0,1.667722970821182e-05,-3.21556290604528e-05
19,1.64454093645339e+18,0.343232750893,-9.64974308014,0.735498726368,acc,1.2563376114933558e-05,-2.692151931123958e-05,,,,,1.8301824408326822e-05,-3.4850078789362784e-05
20,1.644540936454808e+18,,,,gyr,1.2562905135253782e-05,-2.69217390967475e-05,0.0,-0.00349065847695,0.0,1.749447168280258e-05,1.8301824408326822e-05,-3.4850078789362784e-05
21,1.6445409364554e+18,0.402072638273,-9.67916297913,0.735498726368,acc,1.624180922415282e-06,-2.971062654147938e-06,,,,,3.0864729543580604e-05,-6.177181788611028e-05
22,1.64454093645742e+18,0.402072638273,-9.70858287811,0.764918684959,acc,1.640773136766678e-06,-3.1214708752189678e-06,,,,,3.248891046599589e-05,-6.474288054025822e-05
23,1.64454093645982e+18,,,,gyr,1.6408004422424407e-06,-3.1214565221883904e-06,0.0,0.00174532923847,0.0,-8.747651229734985e-06,3.248891046599589e-05,-6.474288054025822e-05
24,1.644540936464832e+18,,,,gyr,1.6407731367666779e-06,-3.1214708752189673e-06,-0.00174532923847,-0.00174532923847,-0.00174532923847,8.747651229734985e-06,3.248891046599589e-05,-6.474288054025822e-05
25,1.644540936469842e+18,,,,gyr,1.6407458428513626e-06,-3.1214852218681738e-06,-0.00174532923847,-0.00174532923847,0.0,8.743907498518468e-06,3.248891046599589e-05,-6.474288054025822e-05
26,1.644540936474854e+18,,,,gyr,1.6407185371245471e-06,-3.121499574421133e-06,-0.00349065847695,-0.00174532923847,0.0,8.747651229734985e-06,3.248891046599589e-05,-6.474288054025822e-05
27,1.6445409364798664e+18,,,,gyr,1.6407458441534393e-06,-3.121485221183763e-06,-0.00349065847695,0.00174532923847,0.00174532923847,-8.74806836342298e-06,3.248891046599589e-05,-6.474288054025822e-05
28,1.644540936484878e+18,,,,gyr,1.6406912351675513e-06,-3.1215139246877956e-06,-0.00174532923847,-0.00349065847695,-0.00174532923847,1.749447168280258e-05,3.248891046599589e-05,-6.474288054025822e-05
29,1.64454093648989e+18,,,,gyr,1.6406912351675513e-06,-3.1215139246877956e-06,0.0,0.0,0.00349065847695,-0.0,3.248891046599589e-05,-6.474288054025822e-05
30,1.644540936494902e+18,,,,gyr,1.6406912351675513e-06,-3.1215139246877956e-06,-0.00523598771542,0.0,0.00174532923847,-0.0,3.248891046599589e-05,-6.474288054025822e-05
31,1.6445409364999142e+18,,,,gyr,1.6407458467466965e-06,-3.12148521982067e-06,-0.00174532923847,0.00349065847695,-0.00349065847695,-1.7495302459520094e-05,3.248891046599589e-05,-6.474288054025822e-05
32,1.64454093718673e+18,0.362846046686,-9.61051654816,0.764918684959,acc,0.19299527451832557,-0.4068548987543778,,,,,3.412965631274258e-05,-6.78643657600789e-05
33,1.64454093718875e+18,0.38245934248,-9.58109664917,0.735498726368,acc,1.5607354376115246e-06,-3.0014142656763776e-06,,,,,0.19302940417463832,-0.40692276312013786
34,1.64454093719076e+18,0.362846046686,-9.57129001617,0.725692093372,acc,1.4657242764205787e-06,-2.9314485528411574e-06,,,,,0.19303096491007593,-0.40692576453440354
35,1.644540937191549e+18,,,,gyr,1.4586427316266115e-06,-2.9349786462453186e-06,-0.00523598771542,-0.00349065847695,0.0,0.002414260371428139,0.19303096491007593,-0.40692576453440354
36,1.64454093719278e+18,0.38245934248,-9.61051654816,0.696272134781,acc,1.5607354376115246e-06,-2.8413388673619896e-06,,,,,0.19303242355280756,-0.4069286995130498
37,1.6445409371948e+18,0.402072638273,-9.61051654816,0.686465501785,acc,1.640773136766678e-06,-2.801320078590192e-06,,,,,0.19303398428824517,-0.40693154085191713
38,1.6445409371965588e+18,,,,gyr,1.640773136766678e-06,-2.801320078590192e-06,-0.00523598771542,0.0,0.0,-0.0,0.19303398428824517,-0.40693154085191713
39,1.64454093719681e+18,0.402072638273,-9.62032318115,0.686465501785,acc,1.624180922415282e-06,-2.7729919068464536e-06,,,,,0.19303562506138194,-0.4069343421719957
40,1.64454093719882e+18,0.421685934067,-9.62032318115,0.686465501785,acc,1.7038432073886696e-06,-2.773698356600126e-06,,,,,0.19303724924230437,-0.4069371151639026
41,1.64454093720084e+18,0.402072638273,-9.62032318115,0.666852176189,acc,1.6403573037488294e-06,-2.720592583546323e-06,,,,,0.19303895308551175,-0.4069398888622592
42,1.644540937201571e+18,,,,gyr,1.6403573037488294e-06,-2.720592583546323e-06,-0.00174532923847,0.0,0.0,-0.0,0.19303895308551175,-0.4069398888622592
43,1.64454093720285e+18,0.402072638273,-9.61051654816,0.637432217598,acc,1.6245947001150026e-06,-2.575576907795281e-06,,,,,0.1930405934428155,-0.40694260945484273
44,1.64454093720487e+18,0.402072638273,-9.62032318115,0.686465501785,acc,1.6403573037488294e-06,-2.8006101197566777e-06,,,,,0.19304221803751562,-0.40694518503175053
45,1.644540937206583e+18,,,,gyr,1.6404063010188985e-06,-2.800581420780895e-06,-0.00349065847695,0.00349065847695,0.0,-1.7495302459520094e-05,0.19304221803751562,-0.40694518503175053
46,1.64454093720688e+18,0.362846046686,-9.61051654816,0.627625584602,acc,1.4660976855717095e-06,-2.535952714366687e-06,,,,,0.19304385844381663,-0.4069479856131713
47,1.6445409372089e+18,0.343232750893,-9.61051654816,0.637432217598,acc,1.4006600392971364e-06,-2.6012256482727273e-06,,,,,0.1930453245415022,-0.4069505215658857
48,1.64454093721091e+18,0.362846046686,-9.62032318115,0.627625584602,acc,1.4657242764205787e-06,-2.5353068174665696e-06,,,,,0.19304672520154148,-0.40695312279153395
49,1.6445409372115953e+18,,,,gyr,1.4657242764205787e-06,-2.5353068174665696e-06,-0.00349065847695,0.0,0.00523598771542,-0.0,0.19304672520154148,-0.40695312279153395
50,1.64454093721293e+18,0.38245934248,-9.64974308014,0.57859236002,acc,1.5607354376115246e-06,-2.361112672418825e-06,,,,,0.1930481909258179,-0.40695565809835144
51,1.64454093721494e+18,0.38245934248,-9.70858287811,0.57859236002,acc,1.54495259941995e-06,-2.3372360701691245e-06,,,,,0.19304975166125551,-0.40695801921102387
52,1.644540937216607e+18,,,,gyr,1.5449321550057222e-06,-2.3372495841444595e-06,-0.00523598771542,-0.00174532923847,0.0,8.74723584137623e-06,0.19304975166125551,-0.40695801921102387
53,1.64454093721696e+18,0.38245934248,-9.61051654816,0.627625584602,acc,1.5607354376115246e-06,-2.5612068595009303e-06,,,,,0.19305129659341053,-0.406960356460608
54,1.64454093721897e+18,0.402072638273,-9.62032318115,0.666852176189,acc,1.6245947001150026e-06,-2.69444972890998e-06,,,,,0.19305285732884814,-0.4069629176674675
55,1.64454093722099e+18,0.402072638273,-9.64974308014,0.627625584602,acc,1.6403573037488294e-06,-2.5605577542993295e-06,,,,,0.19305448192354827,-0.4069656121171964
56,1.6445409372216192e+18,,,,gyr,1.6403573037488294e-06,-2.5605577542993295e-06,-0.00523598771542,0.0,0.0,-0.0,0.19305448192354827,-0.4069656121171964
57,1.644540937223e+18,0.38245934248,-9.61051654816,0.598205626011,acc,1.5453461928453765e-06,-2.4170798932519884e-06,,,,,0.193056122280852,-0.40696817267495067
58,1.64454093722501e+18,0.38245934248,-9.62032318115,0.627625584602,acc,1.54495259941995e-06,-2.5353068174665696e-06,,,,,0.19305766762704485,-0.4069705897548439
59,1.6445409372266314e+18,,,,gyr,1.54495259941995e-06,-2.5353068174665696e-06,0.0,0.0,0.00174532923847,-0.0,0.19305766762704485,-0.4069705897548439
60,1.64454093722703e+18,0.402072638273,-9.62032318115,0.666852176189,acc,1.640773136766678e-06,-2.7212822578153175e-06,,,,,0.19305921257964426,-0.4069731250616614
61,1.64454093722904e+18,0.402072638273,-9.62032318115,0.637432217598,acc,1.6245947001150026e-06,-2.575576907795281e-06,,,,,0.19306085335278103,-0.4069758463439192
62,1.64454093723106e+18,0.343232750893,-9.62032318115,0.627625584602,acc,1.4003050598803785e-06,-2.5605577542993295e-06,,,,,0.19306247794748116,-0.406978421920827
63,1.6445409372316431e+18,,,,gyr,1.4003050598803785e-06,-2.5605577542993295e-06,0.0,0.0,0.00174532923847,-0.0,0.19306247794748116,-0.406978421920827
64,1.64454093723307e+18,0.402072638273,-9.61051654816,0.598205626011,acc,1.6245947001150026e-06,-2.4170798932519884e-06,,,,,0.19306387825254104,-0.4069809824785813
65,1.64454093723509e+18,0.362846046686,-9.62032318115,0.627625584602,acc,1.4803224745018357e-06,-2.5605577542993295e-06,,,,,0.19306550284724117,-0.4069833995584745
66,1.6445409372366554e+18,,,,gyr,1.4803224745018357e-06,-2.5605577542993295e-06,-0.00523598771542,0.0,0.0,-0.0,0.19306550284724117,-0.4069833995584745
67,1.6445409372371e+18,0.38245934248,-9.62032318115,0.666852176189,acc,1.5453461928453765e-06,-2.69444972890998e-06,,,,,0.19306698316971566,-0.4069859601162288
68,1.64454093723912e+18,0.362846046686,-9.62032318115,0.598205626011,acc,1.4803224745018357e-06,-2.4405315715726955e-06,,,,,0.1930685285159085,-0.4069886545659577
69,1.64454093724113e+18,0.402072638273,-9.66935634613,0.637432217598,acc,1.6245947001150026e-06,-2.575576907795281e-06,,,,,0.193070008838383,-0.40699109509752923
70,1.6445409372416676e+18,,,,gyr,1.6245947001150026e-06,-2.575576907795281e-06,0.0,0.0,0.00349065847695,-0.0,0.193070008838383,-0.40699109509752923
71,1.64454093724315e+18,0.38245934248,-9.61051654816,0.666852176189,acc,1.5607354376115246e-06,-2.7212822578153175e-06,,,,,0.19307163343308312,-0.40699367067443704
72,1.64454093724516e+18,0.362846046686,-9.61051654816,0.686465501785,acc,1.4657242764205787e-06,-2.7729919068464536e-06,,,,,0.19307319416852073,-0.40699639195669485
73,1.6445409372466775e+18,,,,gyr,1.4657242764205787e-06,-2.7729919068464536e-06,0.0,0.0,0.0,-0.0,0.19307319416852073,-0.40699639195669485
74,1.64454093724718e+18,0.38245934248,-9.64974308014,0.637432217598,acc,1.5607354376115246e-06,-2.6012256482727273e-06,,,,,0.19307465989279715,-0.4069991649486017
75,1.64454093724919e+18,0.38245934248,-9.62032318115,0.696272134781,acc,1.54495259941995e-06,-2.812606008153235e-06,,,,,0.19307622062823476,-0.40700176617425
76,1.64454093725121e+18,0.343232750893,-9.64974308014,0.666852176189,acc,1.4006600392971364e-06,-2.7212822578153175e-06,,,,,0.19307776558083417,-0.40700457878025814
77,1.6445409372516915e+18,,,,gyr,1.4006362242229125e-06,-2.7212945154427642e-06,0.0,-0.00174532923847,0.00349065847695,8.751396706280743e-06,0.19307776558083417,-0.40700457878025814
78,1.64454093725322e+18,0.402072638273,-9.66935634613,0.764918684959,acc,1.6245947001150026e-06,-3.0906923856867118e-06,,,,,0.1930791662170584,-0.4070073000747736
79,1.64454093725523e+18,0.362846046686,-9.64974308014,0.725692093372,acc,1.4657242764205787e-06,-2.9314485528411574e-06,,,,,0.19308079081175852,-0.4070103907671593
80,1.6445409372567017e+18,,,,gyr,1.4657242764205787e-06,-2.9314485528411574e-06,0.0,0.0,0.0,-0.0,0.19308079081175852,-0.4070103907671593
81,1.64454093725725e+18,0.38245934248,-9.62032318115,0.725692093372,acc,1.5607354376115246e-06,-2.9613954769045806e-06,,,,,0.19308225653603495,-0.4070133222157121
82,1.64454093725926e+18,0.362846046686,-9.58109664917,0.696272134781,acc,1.4657242764205787e-06,-2.812606008153235e-06,,,,,0.19308381727147256,-0.407016283611189
83,1.64454093726128e+18,0.38245934248,-9.61051654816,0.725692093372,acc,1.5607354376115246e-06,-2.9613954769045806e-06,,,,,0.19308528299574898,-0.4070190962171972
84,1.644540937261714e+18,,,,gyr,1.5606836243924787e-06,-2.9614227832919264e-06,-0.00174532923847,-0.00349065847695,0.00349065847695,1.7496136726896084e-05,0.19308528299574898,-0.4070190962171972
85,1.64454093726329e+18,0.38245934248,-9.61051654816,0.725692093372,acc,1.5453461928453765e-06,-2.932195371143419e-06,,,,,0.19308684367937337,-0.40702205763998045
86,1.64454093726531e+18,0.362846046686,-9.62032318115,0.725692093372,acc,1.4803224745018357e-06,-2.9606449490036714e-06,,,,,0.19308838902556621,-0.40702498983535157
87,1.644540937266726e+18,,,,gyr,1.4803224745018357e-06,-2.9606449490036714e-06,0.0,0.0,0.0,-0.0,0.19308838902556621,-0.40702498983535157
88,1.64454093726732e+18,0.38245934248,-9.62032318115,0.725692093372,acc,1.5453461928453765e-06,-2.932195371143419e-06,,,,,0.1930898693480407,-0.40702795048030055
89,1.64454093726934e+18,0.402072638273,-9.58109664917,0.735498726368,acc,1.6403573037488294e-06,-3.0006535955240307e-06,,,,,0.19309141469423355,-0.40703088267567167
90,1.64454093727135e+18,0.362846046686,-9.58109664917,0.735498726368,acc,1.4660976855717095e-06,-2.971819564572013e-06,,,,,0.1930930550515373,-0.4070338833292672
91,1.644540937271738e+18,,,,gyr,1.4660976855717095e-06,-2.971819564572013e-06,0.0,0.0,0.0,-0.0,0.1930930550515373,-0.4070338833292672
92,1.64454093727336e+18,0.362846046686,-9.58109664917,0.735498726368,acc,1.4657242764205787e-06,-2.971062654147938e-06,,,,,0.19309452114922285,-0.40703685514883176
93,1.64454093727538e+18,0.343232750893,-9.58109664917,0.764918684959,acc,1.4006600392971364e-06,-3.1214708752189678e-06,,,,,0.19309598687349927,-0.4070398262114859
94,1.64454093727675e+18,,,,gyr,1.4006600392971364e-06,-3.1214708752189678e-06,0.0,0.0,0.00523598771542,-0.0,0.19309598687349927,-0.4070398262114859
95,1.64454093727739e+18,0.362846046686,-9.64974308014,0.813951909542,acc,1.4660976855717095e-06,-3.2888135936585997e-06,,,,,0.19309738753353856,-0.4070429476823611
96,1.64454093727941e+18,0.402072638273,-9.62032318115,0.725692093372,acc,1.6403573037488294e-06,-2.9606449490036714e-06,,,,,0.19309885363122412,-0.4070462364959548
97,1.64454093728142e+18,0.38245934248,-9.62032318115,0.735498726368,acc,1.5453461928453765e-06,-2.971819564572013e-06,,,,,0.19310049398852785,-0.40704919714090376
98,1.644540937281762e+18,,,,gyr,1.5452941997267378e-06,-2.9718466004162444e-06,-0.00174532923847,-0.00349065847695,0.0,1.7495302459520094e-05,0.19310049398852785,-0.40704919714090376
99,1.64454093728344e+18,0.343232750893,-9.61051654816,0.725692093372,acc,1.4006600392971364e-06,-2.9613954769045806e-06,,,,,0.1931020392827276,-0.4070521689875042
100,1.64454093728545e+18,0.362846046686,-9.61051654816,0.735498726368,acc,1.4657242764205787e-06,-2.971062654147938e-06,,,,,0.19310343994276688,-0.4070551303829811
101,1.6445409372867743e+18,,,,gyr,1.4657242764205787e-06,-2.971062654147938e-06,-0.00174532923847,0.0,0.0,-0.0,0.19310343994276688,-0.4070551303829811
102,1.64454093728747e+18,0.362846046686,-9.62032318115,0.735498726368,acc,1.4806977384522903e-06,-3.0014142656763776e-06,,,,,0.1931049056670433,-0.4070581014456352
103,1.64454093728948e+18,0.402072638273,-9.66935634613,0.725692093372,acc,1.624180922415282e-06,-2.9314485528411574e-06,,,,,0.19310638636478175,-0.4070611028599009
104,1.6445409372915e+18,0.362846046686,-9.62032318115,0.725692093372,acc,1.4806977384522903e-06,-2.9613954769045806e-06,,,,,0.19310801054570417,-0.4070640343084537
105,1.6445409372917865e+18,,,,gyr,1.4806977384522903e-06,-2.9613954769045806e-06,0.0,0.0,0.0,-0.0,0.19310801054570417,-0.4070640343084537
106,1.64454093729351e+18,0.421685934067,-9.57129001617,0.725692093372,acc,1.7034092454146536e-06,-2.9314485528411574e-06,,,,,0.19310949124344262,-0.4070669957039306
107,1.64454093729552e+18,0.343232750893,-9.61051654816,0.696272134781,acc,1.386849178302083e-06,-2.81332255002872e-06,,,,,0.19311119465268803,-0.40706992715248347
108,1.6445409372967982e+18,,,,gyr,1.386849178302083e-06,-2.81332255002872e-06,-0.00174532923847,0.0,0.00523598771542,-0.0,0.19311119465268803,-0.40706992715248347
109,1.64454093729754e+18,0.362846046686,-9.62032318115,0.725692093372,acc,1.4806977384522903e-06,-2.9613954769045806e-06,,,,,0.19311258150186633,-0.4070727404750335
110,1.64454093729955e+18,0.402072638273,-9.61051654816,0.764918684959,acc,1.624180922415282e-06,-3.0899051988358604e-06,,,,,0.19311406219960478,-0.4070757018705104
111,1.64454093730157e+18,0.38245934248,-9.62032318115,0.696272134781,acc,1.5607354376115246e-06,-2.8413388673619896e-06,,,,,0.1931156863805272,-0.4070787917757092
112,1.6445409373018084e+18,,,,gyr,1.5607105919673683e-06,-2.841352514827968e-06,-0.00349065847695,-0.00174532923847,0.0,8.744322886877223e-06,0.1931156863805272,-0.4070787917757092
113,1.64454093730358e+18,0.362846046686,-9.64974308014,0.686465501785,acc,1.4657242764205787e-06,-2.7729919068464536e-06,,,,,0.19311724709111916,-0.40708163312822404
114,1.6445409373056e+18,0.402072638273,-9.62032318115,0.735498726368,acc,1.640773136766678e-06,-3.0014142656763776e-06,,,,,0.19311871281539558,-0.4070844061201309
115,1.6445409373068206e+18,,,,gyr,1.6407468801267121e-06,-3.0014286191570995e-06,-0.00349065847695,-0.00174532923847,0.0,8.74806836342298e-06,0.19311871281539558,-0.4070844061201309
116,1.64454093730761e+18,0.38245934248,-9.62032318115,0.696272134781,acc,1.5453461928453765e-06,-2.81332255002872e-06,,,,,0.19312035356227572,-0.40708740754875006
117,1.64454093730963e+18,0.38245934248,-9.62032318115,0.666852176189,acc,1.5603398891273724e-06,-2.720592583546323e-06,,,,,0.19312189890846856,-0.4070902208713001
118,1.64454093731164e+18,0.402072638273,-9.58109664917,0.627625584602,acc,1.6245947001150026e-06,-2.535952714366687e-06,,,,,0.1931234592483577,-0.40709294146388364
119,1.6445409373118323e+18,,,,gyr,1.6245947001150026e-06,-2.535952714366687e-06,-0.0069813169539,0.0,0.0,-0.0,0.1931234592483577,-0.40709294146388364
120,1.64454093731366e+18,0.362846046686,-9.62032318115,0.637432217598,acc,1.4803224745018357e-06,-2.6005664008196893e-06,,,,,0.19312508384305782,-0.407095477416598
121,1.64454093731567e+18,0.402072638273,-9.62032318115,0.666852176189,acc,1.6245947001150026e-06,-2.69444972890998e-06,,,,,0.1931265641655323,-0.40709807798299885
122,1.6445409373168448e+18,,,,gyr,1.6245947001150026e-06,-2.69444972890998e-06,-0.00174532923847,0.0,-0.00174532923847,-0.0,0.1931265641655323,-0.40709807798299885
123,1.64454093731768e+18,0.402072638273,-9.62032318115,0.696272134781,acc,1.6245947001150026e-06,-2.81332255002872e-06,,,,,0.19312818876023244,-0.40710077243272774
124,1.6445409373197e+18,0.38245934248,-9.61051654816,0.598205626011,acc,1.5603398891273724e-06,-2.4405315715726955e-06,,,,,0.19312981335493257,-0.4071035857552778
125,1.64454093732172e+18,0.402072638273,-9.64974308014,0.686465501785,acc,1.640773136766678e-06,-2.801320078590192e-06,,,,,0.1931313736948217,-0.40710602628684933
126,1.6445409373218568e+18,,,,gyr,1.640797641674931e-06,-2.8013057255718642e-06,-0.00349065847695,0.00174532923847,0.0,-8.747651229734985e-06,0.1931313736948217,-0.40710602628684933
127,1.64454093732373e+18,0.402072638273,-9.62032318115,0.627625584602,acc,1.624180922415282e-06,-2.5353068174665696e-06,,,,,0.19313301449246337,-0.4071088275925749
128,1.64454093732574e+18,0.402072638273,-9.62032318115,0.686465501785,acc,1.6245947001150026e-06,-2.773698356600126e-06,,,,,0.1931346386733858,-0.40711136289939237
129,1.644540937326869e+18,,,,gyr,1.6245704355499957e-06,-2.773712568559491e-06,-0.00174532923847,-0.00174532923847,0.0,8.74806836342298e-06,0.1931346386733858,-0.40711136289939237
130,1.64454093732776e+18,0.38245934248,-9.61051654816,0.637432217598,acc,1.5603398891273724e-06,-2.6005664008196893e-06,,,,,0.19313626324382133,-0.40711413661196094
131,1.64454093732977e+18,0.38245934248,-9.62032318115,0.637432217598,acc,1.5453461928453765e-06,-2.575576907795281e-06,,,,,0.19313782358371046,-0.4071167371783618
132,1.64454093733179e+18,0.343232750893,-9.62032318115,0.686465501785,acc,1.4006600392971364e-06,-2.801320078590192e-06,,,,,0.1931393689299033,-0.4071193127552696
133,1.6445409373318807e+18,,,,gyr,1.4006600392971364e-06,-2.801320078590192e-06,-0.00174532923847,0.0,0.00523598771542,-0.0,0.1931393689299033,-0.4071193127552696
134,1.6445409373338e+18,0.402072638273,-9.66935634613,0.696272134781,acc,1.624180922415282e-06,-2.812606008153235e-06,,,,,0.19314076958994258,-0.40712211407534815
135,1.64454093733582e+18,0.402072638273,-9.64974308014,0.637432217598,acc,1.640773136766678e-06,-2.6012256482727273e-06,,,,,0.193142393770865,-0.4071249266813563
136,1.6445409373368932e+18,,,,gyr,1.640773136766678e-06,-2.6012256482727273e-06,0.0,0.0,0.00174532923847,-0.0,0.193142393770865,-0.4071249266813563
137,1.64454093733783e+18,0.38245934248,-9.66935634613,0.666852176189,acc,1.54495259941995e-06,-2.693763463461273e-06,,,,,0.19314403454400178,-0.40712752790700457
138,1.64454093733985e+18,0.402072638273,-9.66935634613,0.627625584602,acc,1.640773136766678e-06,-2.5612068595009303e-06,,,,,0.1931455794966012,-0.40713022167046803
139,1.64454093734186e+18,0.402072638273,-9.62032318115,0.686465501785,acc,1.6245947001150026e-06,-2.773698356600126e-06,,,,,0.19314722026973796,-0.4071327828773275
140,1.6445409373419052e+18,,,,gyr,1.6245704367070046e-06,-2.7737125678818284e-06,-0.00174532923847,-0.00174532923847,-0.00174532923847,8.747651229734985e-06,0.19314722026973796,-0.4071327828773275
141,1.64454093734387e+18,0.38245934248,-9.66935634613,0.666852176189,acc,1.54495259941995e-06,-2.693763463461273e-06,,,,,0.19314884484017467,-0.4071355565898954
142,1.64454093734589e+18,0.402072638273,-9.64974308014,0.696272134781,acc,1.640773136766678e-06,-2.8413388673619896e-06,,,,,0.19315038979277407,-0.4071382503533589
143,1.644540937346917e+18,,,,gyr,1.640773136766678e-06,-2.8413388673619896e-06,-0.00174532923847,0.0,0.0,-0.0,0.19315038979277407,-0.4071382503533589
144,1.6445409373479e+18,0.402072638273,-9.66935634613,0.598205626011,acc,1.624180922415282e-06,-2.416464272778648e-06,,,,,0.19315203056591085,-0.40714109169222623
145,1.64454093734992e+18,0.402072638273,-9.64974308014,0.637432217598,acc,1.640773136766678e-06,-2.6012256482727273e-06,,,,,0.19315365474683327,-0.407143508156499
146,1.644540937351929e+18,,,,gyr,1.6407503820846203e-06,-2.601240001087214e-06,0.0,-0.00174532923847,0.0,8.747652975064225e-06,0.19315365474683327,-0.407143508156499
147,1.64454093735194e+18,0.402072638273,-9.64974308014,0.637432217598,acc,1.640773136766678e-06,-2.6012256482727273e-06,,,,,0.19315529549721536,-0.4071461093965001
148,1.64454093735395e+18,0.402072638273,-9.58109664917,0.686465501785,acc,1.624180922415282e-06,-2.7729919068464536e-06,,,,,0.19315693627035213,-0.40714871062214836
149,1.64454093735596e+18,0.362846046686,-9.62032318115,0.637432217598,acc,1.4660976855717095e-06,-2.575576907795281e-06,,,,,0.19315856045127455,-0.40715148361405523
150,1.6445409373569393e+18,,,,gyr,1.4660976855717095e-06,-2.575576907795281e-06,0.0,0.0,0.0,-0.0,0.19315856045127455,-0.40715148361405523
151,1.64454093735798e+18,0.421685934067,-9.66935634613,0.686465501785,acc,1.720374718374366e-06,-2.8006101197566777e-06,,,,,0.1931600265489601,-0.40715405919096304
152,1.64454093735999e+18,0.38245934248,-9.62032318115,0.686465501785,acc,1.5453461928453765e-06,-2.773698356600126e-06,,,,,0.1931617469236785,-0.4071568598010828
153,1.6445409373619512e+18,,,,gyr,1.5453461928453765e-06,-2.773698356600126e-06,0.0,0.0,0.0,-0.0,0.1931617469236785,-0.4071568598010828
154,1.64454093736201e+18,0.362846046686,-9.61051654816,0.725692093372,acc,1.4806977384522903e-06,-2.9613954769045806e-06,,,,,0.19316329226987133,-0.4071596334994394
155,1.64454093736402e+18,0.362846046686,-9.64974308014,0.686465501785,acc,1.4657242764205787e-06,-2.7729919068464536e-06,,,,,0.19316477296760978,-0.4071625948949163
156,1.64454093736604e+18,0.362846046686,-9.61051654816,0.735498726368,acc,1.4806977384522903e-06,-3.0014142656763776e-06,,,,,0.1931662386918862,-0.40716536788682317
157,1.6445409373669635e+18,,,,gyr,1.4806977384522903e-06,-3.0014142656763776e-06,0.0,0.0,0.0,-0.0,0.1931662386918862,-0.40716536788682317
