,field.header.stamp,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,type,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
0,1644542388414987803,0.598205626011,-9.62032318115,0.245166242123,acc,,,
1,1644542388416251659,,,,gyr,-0.00523598771542,0.0,0.00174532923847
2,1644542388417003632,0.598205626011,-9.64974308014,0.225552946329,acc,,,
3,1644542388419017553,0.57859236002,-9.64974308014,0.196132987738,acc,,,
4,1644542388421031475,0.57859236002,-9.61051654816,0.196132987738,acc,,,
5,1644542388421263456,,,,gyr,0.0,0.0,0.00174532923847
6,1644542388423047304,0.598205626011,-9.66935634613,0.166713044047,acc,,,
7,1644542388425061226,0.558979034424,-9.62032318115,0.245166242123,acc,,,
8,1644542388426273108,,,,gyr,-0.00523598771542,-0.00349065847695,0.00174532923847
9,1644542388427075148,0.509945809841,-9.56148338318,0.245166242123,acc,,,
10,1644542388429091215,0.558979034424,-9.61051654816,0.137293100357,acc,,,
11,1644542388431105137,0.558979034424,-9.62032318115,0.137293100357,acc,,,
12,1644542388431287050,,,,gyr,-0.00349065847695,-0.00174532923847,0.0
13,1644542388433119059,0.598205626011,-9.62032318115,0.176519691944,acc,,,
14,1644542388435135126,0.57859236002,-9.64974308014,0.196132987738,acc,,,
15,1644542388436296940,,,,gyr,-0.00349065847695,-0.00349065847695,0.00174532923847
16,1644542388437148809,0.558979034424,-9.64974308014,0.137293100357,acc,,,
17,1644542388439164877,0.558979034424,-9.58109664917,0.0980664938688,acc,,,
18,1644542388441178799,0.549172401428,-9.56148338318,0.137293100357,acc,,,
19,1644542388441308498,,,,gyr,-0.00523598771542,0.0,0.00174532923847
20,1644542388443194628,0.57859236002,-9.57129001617,0.137293100357,acc,,,
21,1644542388445208549,0.549172401428,-9.56148338318,0.137293100357,acc,,,
22,1644542388446320534,,,,gyr,-0.00174532923847,-0.00174532923847,0.0
23,1644542388451332331,,,,gyr,0.0,0.0,0.0
24,1644542388456343889,,,,gyr,-0.00523598771542,0.0,0.00349065847695
25,1644542388461355925,,,,gyr,-0.00523598771542,-0.00174532923847,-0.00174532923847
26,1644542388466367722,,,,gyr,0.0,0.00174532923847,0.0
27,1644542388471379280,,,,gyr,-0.00349065847695,-0.00349065847695,0.00174532923847
28,1644542388476391315,,,,gyr,-0.00349065847695,-0.00523598771542,0.00174532923847
29,1644542388481403112,,,,gyr,0.0,0.0,0.0
30,1644542388486414909,,,,gyr,0.0,-0.00174532923847,0.0
31,1644542388491424561,,,,gyr,-0.0069813169539,-0.00349065847695,0.00174532923847
32,1644542389180496693,0.627625584602,-9.61051654816,0.12748645246,acc,,,
33,1644542389182510614,0.627625584602,-9.66935634613,0.0686465501785,acc,,,
34,1644542389183028460,,,,gyr,-0.00174532923847,0.0,-0.00349065847695
35,1644542389184524298,0.627625584602,-9.66935634613,0.0686465501785,acc,,,
36,1644542389186540365,0.637432217598,-9.61051654816,0.12748645246,acc,,,
37,1644542389188040257,,,,gyr,-0.00349065847695,0.0,0.0
38,1644542389188554287,0.598205626011,-9.66935634613,0.137293100357,acc,,,
39,1644542389190568209,0.57859236002,-9.64974308014,0.137293100357,acc,,,
40,1644542389192584038,0.57859236002,-9.61051654816,0.12748645246,acc,,,
41,1644542389193050146,,,,gyr,-0.00174532923847,-0.00349065847695,0.00349065847695
42,1644542389194597960,0.627625584602,-9.70858287811,0.166713044047,acc,,,
43,1644542389196611881,0.558979034424,-9.62032318115,0.12748645246,acc,,,
44,1644542389198061705,,,,gyr,-0.00174532923847,0.0,0.00174532923847
45,1644542389198627710,0.549172401428,-9.62032318115,0.12748645246,acc,,,
46,1644542389200641632,0.57859236002,-9.67916297913,0.137293100357,acc,,,
47,1644542389202655554,0.598205626011,-9.58109664917,0.166713044047,acc,,,
48,1644542389203073502,,,,gyr,-0.00523598771542,-0.00174532923847,0.0
49,1644542389204669476,0.57859236002,-9.61051654816,0.12748645246,acc,,,
50,1644542389206685305,0.598205626011,-9.62032318115,0.176519691944,acc,,,
51,1644542389208085537,,,,gyr,-0.00349065847695,0.0,0.00523598771542
52,1644542389208699226,0.549172401428,-9.62032318115,0.176519691944,acc,,,
53,1644542389210713148,0.57859236002,-9.58109664917,0.12748645246,acc,,,
54,1644542389212727070,0.57859236002,-9.62032318115,0.137293100357,acc,,,
55,1644542389213097095,,,,gyr,-0.00349065847695,0.0,0.0
56,1644542389214740992,0.549172401428,-9.62032318115,0.166713044047,acc,,,
57,1644542389216754913,0.549172401428,-9.62032318115,0.137293100357,acc,,,
58,1644542389218108892,,,,gyr,0.0,0.0,0.00349065847695
59,1644542389218770981,0.549172401428,-9.62032318115,0.166713044047,acc,,,
60,1644542389220784903,0.558979034424,-9.62032318115,0.137293100357,acc,,,
61,1644542389222798824,0.558979034424,-9.64974308014,0.137293100357,acc,,,
62,1644542389223120689,,,,gyr,0.0,0.0,0.0
63,1644542389224812746,0.549172401428,-9.64974308014,0.176519691944,acc,,,
64,1644542389226826668,0.529559075832,-9.62032318115,0.0980664938688,acc,,,
65,1644542389228132486,,,,gyr,-0.00174532923847,0.00174532923847,0.0
66,1644542389228840590,0.549172401428,-9.61051654816,0.137293100357,acc,,,
67,1644542389230856419,0.558979034424,-9.64974308014,0.196132987738,acc,,,
68,1644542389232870340,0.549172401428,-9.61051654816,0.137293100357,acc,,,
69,1644542389233144283,,,,gyr,-0.00523598771542,-0.00174532923847,0.0
70,1644542389234884262,0.549172401428,-9.61051654816,0.196132987738,acc,,,
71,1644542389236898184,0.549172401428,-9.61051654816,0.176519691944,acc,,,
72,1644542389238156080,,,,gyr,-0.00523598771542,-0.00174532923847,0.00349065847695
73,1644542389238912106,0.549172401428,-9.58109664917,0.176519691944,acc,,,
74,1644542389240927935,0.558979034424,-9.64974308014,0.225552946329,acc,,,
75,1644542389242941856,0.57859236002,-9.64974308014,0.225552946329,acc,,,
76,1644542389243167639,,,,gyr,0.0,0.0,0.0
77,1644542389244955778,0.57859236002,-9.58109664917,0.225552946329,acc,,,
78,1644542389246969700,0.57859236002,-9.62032318115,0.196132987738,acc,,,
79,1644542389248179674,,,,gyr,-0.00174532923847,-0.00349065847695,0.0
80,1644542389248983622,0.549172401428,-9.62032318115,0.196132987738,acc,,,
81,1644542389250999451,0.558979034424,-9.61051654816,0.196132987738,acc,,,
82,1644542389253013372,0.549172401428,-9.61051654816,0.225552946329,acc,,,
83,1644542389253191471,,,,gyr,-0.00349065847695,-0.00174532923847,-0.00174532923847
84,1644542389255027294,0.598205626011,-9.58109664917,0.245166242123,acc,,,
85,1644542389257041216,0.549172401428,-9.62032318115,0.245166242123,acc,,,
86,1644542389258201122,,,,gyr,-0.00174532923847,0.0,-0.00349065847695
87,1644542389259055138,0.549172401428,-9.62032318115,0.225552946329,acc,,,
88,1644542389261070967,0.558979034424,-9.66935634613,0.196132987738,acc,,,
89,1644542389263084888,0.558979034424,-9.64974308014,0.225552946329,acc,,,
90,1644542389263212919,,,,gyr,0.0,0.0,0.0
91,1644542389265098810,0.627625584602,-9.62032318115,0.176519691944,acc,,,
92,1644542389267112732,0.598205626011,-9.64974308014,0.225552946329,acc,,,
93,1644542389268224955,,,,gyr,0.0,-0.00174532923847,0.0
94,1644542389269126654,0.637432217598,-9.62032318115,0.264779537916,acc,,,
95,1644542389271142483,0.627625584602,-9.62032318115,0.225552946329,acc,,,
96,1644542389273156404,0.57859236002,-9.61051654816,0.274586200714,acc,,,
97,1644542389273236513,,,,gyr,0.0,-0.00174532923847,0.0
98,1644542389275170326,0.57859236002,-9.66935634613,0.274586200714,acc,,,
99,1644542389277184248,0.598205626011,-9.66935634613,0.313812792301,acc,,,
100,1644542389278248310,,,,gyr,-0.00523598771542,-0.00174532923847,0.00174532923847
101,1644542389279198170,0.598205626011,-9.62032318115,0.196132987738,acc,,,
102,1644542389281213999,0.598205626011,-9.67916297913,0.274586200714,acc,,,
