,field.header.stamp,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,type,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
2455,1644542409563910007,,,,gyr,-0.0855211317539,-0.101229093969,0.00872664619237
2456,1644542409564821720,0.245166242123,-10.4342756271,0.0686465501785,acc,,,
2457,1644542409566835403,0.402072638273,-10.1106557846,0.196132987738,acc,,,
2458,1644542409568850994,0.274586200714,-8.94366455078,0.725692093372,acc,,,
2459,1644542409568921089,,,,gyr,0.0506145469844,-0.0872664600611,0.00174532923847
2460,1644542409570864677,0.0294199492782,-9.99297618866,0.558979034424,acc,,,
2461,1644542409572876453,0.0784531980753,-10.8657674789,0.0686465501785,acc,,,
2462,1644542409573932409,,,,gyr,0.0523598790169,-0.0785398185253,0.0
2463,1644542409574892282,0.343232750893,-8.94366455078,0.12748645246,acc,,,
2464,1644542409576905966,0.264779537916,-10.4636955261,-0.362846046686,acc,,,
2465,1644542409578917742,0.00980664975941,-8.75733852386,-0.264779537916,acc,,,
2466,1644542409578943491,,,,gyr,-0.0383972451091,-0.0750491544604,0.0104719754308
2467,1644542409580935240,0.696272134781,-9.39477062225,0.0686465501785,acc,,,
2468,1644542409582948923,0.225552946329,-9.5222568512,0.0294199492782,acc,,,
2469,1644542409583954811,,,,gyr,-0.0436332300305,-0.0715584978461,0.0209439508617
2470,1644542409584960699,0.0980664938688,-10.4440822601,-0.196132987738,acc,,,
2471,1644542409586974621,0.137293100357,-10.0125894547,-0.421685934067,acc,,,
2472,1644542409588966370,,,,gyr,-0.00872664619237,-0.069813169539,0.0226892791688
2473,1644542409588988304,0.00980664975941,-8.92405128479,-0.00980664975941,acc,,,
2474,1644542409591003895,-0.0686465501785,-8.20816612244,0.813951909542,acc,,,
2475,1644542409593019724,0.627625584602,-10.9344148636,0.549172401428,acc,,,
2476,1644542409593977451,,,,gyr,-0.0349065847695,-0.0715584978461,0.0174532923847
2477,1644542409595033407,0.176519691944,-9.78703689575,0.402072638273,acc,,,
2478,1644542409597047329,0.294199496508,-10.6107950211,0.0784531980753,acc,,,
2479,1644542409598989248,,,,gyr,0.0314159244299,-0.0471238903701,0.00174532923847
2480,1644542409599061251,0.38245934248,-8.95347118378,0.00980664975941,acc,,,
2481,1644542409601077080,0.12748645246,-8.8946313858,0.343232750893,acc,,,
2482,1644542409603091002,-0.225552946329,-10.1106557846,0.294199496508,acc,,,
2483,1644542409604001284,,,,gyr,-0.0837758034468,-0.0523598790169,0.00349065847695
2484,1644542409605107069,0.294199496508,-9.86548995972,0.12748645246,acc,,,
2485,1644542409607120991,0.0784531980753,-10.1204624176,0.137293100357,acc,,,
2486,1644542409609012842,,,,gyr,0.0,-0.0296705961227,0.0
2487,1644542409609133005,0.294199496508,-9.88510322571,-0.0686465501785,acc,,,
2488,1644542409611148834,0.225552946329,-9.53206348419,-0.343232750893,acc,,,
2489,1644542409613164902,0.470719188452,-8.69849872589,-0.00980664975941,acc,,,
2490,1644542409614024878,,,,gyr,-0.109955742955,-0.0349065847695,0.0104719754308
2491,1644542409615178823,0.245166242123,-9.15941047668,0.313812792301,acc,,,
2492,1644542409617192745,0.137293100357,-10.5127286911,0.245166242123,acc,,,
2493,1644542409619036674,,,,gyr,-0.0296705961227,-0.0226892791688,0.0104719754308
2494,1644542409619208813,0.402072638273,-9.24767112732,0.558979034424,acc,,,
2495,1644542409621220589,0.00980664975941,-9.94394302368,0.313812792301,acc,,,
2496,1644542409623234510,0.490332484245,-10.2087221146,-0.0294199492782,acc,,,
2497,1644542409624048471,,,,gyr,0.0174532923847,-0.0139626339078,0.0191986225545
2498,1644542409625250578,0.598205626011,-9.88510322571,-0.343232750893,acc,,,
2499,1644542409627264500,0.0686465501785,-8.53178501129,-0.0686465501785,acc,,,
2500,1644542409629060268,,,,gyr,-0.0785398185253,-0.0383972451091,0.0226892791688
2501,1644542409629278421,-0.196132987738,-9.06134414673,0.402072638273,acc,,,
2502,1644542409631294250,0.264779537916,-10.3165950775,0.166713044047,acc,,,
2503,1644542409633308172,0.12748645246,-9.45361042023,0.313812792301,acc,,,
2504,1644542409634072304,,,,gyr,0.0593411922455,-0.0383972451091,0.0139626339078
2505,1644542409635322332,0.225552946329,-9.94394302368,0.343232750893,acc,,,
2506,1644542409637338161,0.176519691944,-9.2868976593,0.558979034424,acc,,,
2507,1644542409639081955,,,,gyr,0.0645771846175,-0.0418879017234,0.0174532923847
2508,1644542409639352083,0.176519691944,-9.81645679474,0.509945809841,acc,,,
2509,1644542409641366005,0.274586200714,-9.75761604309,0.598205626011,acc,,,
2510,1644542409643381834,0.313812792301,-9.70858287811,0.196132987738,acc,,,
2511,1644542409644093990,,,,gyr,0.0471238903701,-0.0296705961227,0.0174532923847
2512,1644542409645393848,0.0294199492782,-10.1596889496,-0.225552946329,acc,,,
2513,1644542409647407770,0.0784531980753,-9.03192424774,-0.0294199492782,acc,,,
2514,1644542409649105787,,,,gyr,-0.0314159244299,-0.0383972451091,0.0279252678156
2515,1644542409649423838,0.0,-8.85540485382,0.451105892658,acc,,,
2516,1644542409651439667,0.421685934067,-9.80665016174,0.57859236002,acc,,,
2517,1644542409653453588,0.598205626011,-10.64021492,0.0686465501785,acc,,,
2518,1644542409654117584,,,,gyr,0.0349065847695,-0.0506145469844,0.0191986225545
2519,1644542409655467510,0.166713044047,-8.81617832184,0.264779537916,acc,,,
2520,1644542409657481432,0.0686465501785,-9.35554409027,0.421685934067,acc,,,
2521,1644542409659129381,,,,gyr,0.0209439508617,-0.0593411922455,0.0226892791688
2522,1644542409659495354,0.264779537916,-10.0910425186,0.00980664975941,acc,,,
2523,1644542409661509275,0.490332484245,-9.70858287811,-0.196132987738,acc,,,
2524,1644542409663523436,0.0294199492782,-8.95347118378,0.313812792301,acc,,,
2525,1644542409664141417,,,,gyr,0.0610865242779,-0.0558505356312,0.0174532923847
2526,1644542409665539265,0.225552946329,-9.70858287811,0.294199496508,acc,,,
2527,1644542409667553186,0.176519691944,-9.83607006073,0.0980664938688,acc,,,
2528,1644542409669152975,,,,gyr,0.0872664600611,-0.0610865242779,0.0104719754308
2529,1644542409669569016,0.176519691944,-9.81645679474,0.12748645246,acc,,,
2530,1644542409671582937,0.176519691944,-10.1204624176,0.294199496508,acc,,,
2531,1644542409673596859,0.137293100357,-9.94394302368,0.0,acc,,,
2532,1644542409674165010,,,,gyr,0.0558505356312,-0.0610865242779,0.0174532923847
2533,1644542409675610781,0.225552946329,-9.57129001617,-0.196132987738,acc,,,
2534,1644542409677624941,0.0784531980753,-9.43399715424,-0.264779537916,acc,,,
2535,1644542409679176807,,,,gyr,-0.0436332300305,-0.0750491544604,0.0296705961227
2536,1644542409679638863,0.264779537916,-9.96355628967,-0.245166242123,acc,,,
2537,1644542409681656837,0.137293100357,-8.88482475281,0.196132987738,acc,,,
2538,1644542409683670759,0.313812792301,-9.8949098587,0.294199496508,acc,,,
2539,1644542409684188604,,,,gyr,-0.0383972451091,-0.0890117883682,0.0226892791688
2540,1644542409685684681,0.176519691944,-9.61051654816,0.0980664938688,acc,,,
2541,1644542409687696457,0.0392265990376,-10.1400756836,-0.0980664938688,acc,,,
2542,1644542409689200640,,,,gyr,-0.00523598771542,-0.0977384373546,0.0069813169539
2543,1644542409689712763,0.12748645246,-8.69849872589,0.137293100357,acc,,,
2544,1644542409691726446,0.0294199492782,-9.35554409027,0.421685934067,acc,,,
