,field.header.stamp,data,angle,type
69,1627577668228200197,0.9595919200607129,1.878679980066279,pos
70,1627577668726138592,1.0504394092789,1.7391405445548138,pos
71,1627577668726138592,1.1388860318608118,1.721404842880489,pos
72,1627577668726138592,1.1274172337292432,1.7231011855377922,pos
73,1627577668726138592,1.0779244036019346,1.7361000309360939,pos
74,1627577668726138592,1.0779244036019346,1.7361000309360939,pos
75,1627577670347836971,1.0237287138307534,1.720633748882778,pos
76,1627577670347836971,0.979783198558139,1.7479231894745078,pos
77,1627577670347836971,0.9845398092176207,1.931850766064806,pos
78,1627577670347836971,0.9359822011364758,1.8451672956543461,pos
79,1627577670347836971,0.918311183646997,2.0476478719940054,pos
80,1627577670347836971,0.9400416099045067,1.8143868395162839,pos
81,1627577670347836971,1.0534747378142804,1.7219701478926366,pos
82,1627577670347836971,0.8908212744725038,2.087061996613791,pos
83,1627577670347836971,0.9568358564984177,2.0144963426327163,pos
84,1627577670347836971,1.024224453032178,2.1093657991677706,pos
85,1627577670347836971,0.9417601957367454,1.912303882177644,pos
86,1627577671403447866,1.3525818976659654,1.8921933318365824,pos
87,1627577671403447866,1.1877606231750213,2.0038119582847878,pos
88,1627577671403447866,1.2057863839075722,1.9834776319745486,pos
89,1627577671403447866,1.1326062161867236,2.0653362296071944,pos
90,1627577671882724047,1.1521321669385591,1.9562885861369101,pos
91,1627577671882724047,1.4514836132592275,2.1112924479490363,pos
92,1627577671882724047,1.0794846209838076,1.8614197971045314,pos
93,1627577671882724047,1.2113487928933184,1.8891069518510073,pos
94,1627577671882724047,0.9122712589544308,1.8692637964969396,pos
95,1627577671882724047,1.2426405759109465,1.9841309237509221,pos
96,1627577672418549299,1.1484316445044571,1.7843207522271245,pos
97,1627577672418549299,1.0182469633518505,1.6345304773289477,pos
98,1627577672418549299,1.1263138838788262,1.8006493212721923,pos
99,1627577672418549299,1.041431526350584,1.6236802264303962,pos
100,1627577672418549299,1.169965340931918,1.8429184077826612,pos
101,1627577672418549299,1.1451013889179682,1.9449828937804012,pos
102,1627577672418549299,1.17832237519686,1.8642442818892615,pos
103,1627577672418549299,1.0105825826924677,1.606865379764223,pos
104,1627577672418549299,0.9756904332939422,1.5698992481992275,pos
105,1627577672418549299,1.1883718253196134,1.8777912618454153,pos
106,1627577673444638014,1.1547045387202446,1.9471855479160536,pos
107,1627577673444638014,1.0214769621001785,1.8252587018506832,pos
108,1627577673444638014,1.1201739113504667,1.9607220213051686,pos
109,1627577673444638014,1.1606564543301319,1.97749587834134,pos
110,1627577673444638014,1.1847432293960913,1.9645772301676725,pos
111,1627577673444638014,1.1742324253442333,1.8432178257022453,pos
112,1627577673444638014,1.1826400519748381,1.8629486845488943,pos
113,1627577673444638014,1.267074369863739,1.945925338955222,pos
114,1627577673444638014,0.9124456454550178,1.6918739548905244,pos
115,1627577673444638014,1.0547021176154026,1.7911501559232426,pos
116,1627577673982540369,1.2266305768048082,1.9048360057083422,pos
117,1627577673982540369,1.4472719045256317,2.0906891669474437,pos
118,1627577673982540369,1.3158641143394114,1.920078357070842,pos
119,1627577673982540369,1.3166458663714906,1.983352677020632,pos
120,1627577673982540369,1.1326334397168698,2.071780444157775,pos
121,1627577673982540369,1.1326334397168698,2.071780444157775,pos
122,1627577673982540369,1.1434522669288725,1.6877574152380177,pos
123,1627577673982540369,1.126687690521551,1.6471162187330906,pos
124,1627577673982540369,1.1356456091203706,1.7863940773852172,pos
125,1627577673982540369,1.1982256740313268,1.812728078882467,pos
126,1627577673982540369,1.1218387435601236,1.7912473776944788,pos
127,1627577673982540369,1.180037050437426,1.7160174770404892,pos
128,1627577673982540369,1.2442796333206632,1.8323113550609913,pos
129,1627577674514431953,0.9854616809001504,1.608947525322421,pos
130,1627577674514431953,1.253184957090014,1.987108488630751,pos
131,1627577674514431953,1.2480992728028735,1.9430374721677617,pos
132,1627577674514431953,0.8554557915111407,1.5754781285495316,pos
133,1627577674514431953,1.1224650010624133,1.2624110209174548,pos
134,1627577674514431953,0.9349178197310745,1.5896240038700193,pos
135,1627577674514431953,1.0897502365374006,1.6491335893493453,pos
136,1627577674514431953,1.1135212485388102,1.3940586195359033,pos
137,1627577674514431953,1.0778928116508777,1.428902410909778,pos
138,1627577674514431953,0.9970397952167627,1.5710575448656336,pos
139,1627577674514431953,1.0052570704054338,1.8194609166686,pos
140,1627577674979679585,0.9801528908512959,1.726470080764975,pos
141,1627577674979679585,1.0715232619258077,1.7730808952255672,pos
142,1627577674979679585,0.9002995787991286,1.7822474270550182,pos
143,1627577674979679585,0.9506685620755699,1.6348014204128423,pos
144,1627577674979679585,1.2056546648005093,1.852223834157153,pos
145,1627577674979679585,1.0590829810752207,2.1164272230755463,pos
146,1627577674979679585,1.0262844219845018,1.6408561686611882,pos
147,1627577674979679585,0.9442658012204772,1.5267477441152377,pos
148,1627577674979679585,0.9438524347930644,1.5781843487226062,pos
149,1627577674979679585,1.0152559015156577,1.6888066913450843,pos
150,1627577674979679585,1.025205721957675,1.6539310211327383,pos
151,1627577674979679585,1.0641321048963304,1.7245497931301508,pos
152,1627577674979679585,0.9888452953265624,1.5759129759698087,pos
153,1627577674979679585,1.0703344221612667,1.6867744809797287,pos
154,1627577675520638943,1.2324905428024742,1.9500241331301797,pos
155,1627577675520638943,1.283425864596643,2.0163901622328675,pos
156,1627577675520638943,1.1494720961624136,2.045416631483813,pos
157,1627577675520638943,1.1578308224505356,1.9364271545169622,pos
158,1627577675520638943,0.8171874397253952,1.6296313832701395,pos
159,1627577675520638943,0.9475155170722784,1.6555088399585773,pos
160,1627577675520638943,1.0077819932369356,1.6634596800704953,pos
161,1627577675520638943,1.07782414570259,1.767922903442759,pos
162,1627577675520638943,1.149188076711444,1.9359395945820492,pos
163,1627577675520638943,1.1344609575529303,1.927815353675904,pos
164,1627577675520638943,1.179454536657058,1.7970117522390392,pos
165,1627577675520638943,1.4270418608360127,1.8323309226360347,pos
166,1627577676023362160,0.9564265191845648,1.8165559493358627,pos
167,1627577676023362160,0.4933081015460995,1.319884898647004,pos
168,1627577676023362160,1.2975067807749865,1.9968565026826028,pos
169,1627577676023362160,1.3446090981129797,2.0041307115788545,pos
170,1627577676023362160,1.2801064837622593,1.9918216253744592,pos
171,1627577677050940037,0.907410305050915,2.1345937285159646,pos
172,1627577677543439627,0.7539840578728148,1.7668123072404944,pos
173,1627577677543439627,0.9170740395217997,1.3198435978648269,pos
174,1627577678122867346,0.9651327539967051,1.5598685973948947,pos
175,1627577678627381563,0.8110602551365212,1.9660736037300708,pos
176,1627577680230518103,1.0067080273092412,1.5587061342265232,pos
177,1627577680688939810,0.9984294838507971,1.593474926829441,pos
178,1627577680688939810,1.0408405029655303,1.5037384191324576,pos
179,1627577681187911034,0.9607567844475055,1.6665842189824633,pos
180,1627577681187911034,0.9021382570551487,1.774025628265196,pos
181,1627577681187911034,1.0437780453247503,1.6698590871571144,pos
182,1627577681187911034,0.906517669482684,1.6811520803947289,pos
183,1627577681187911034,0.8211620427038986,1.7051280367136175,pos
184,1627577681187911034,0.8281348198782964,1.7603100945284644,pos
185,1627577684350251436,1.0926386565157715,1.660058869545541,pos
186,1627577684350251436,1.1172257817087117,1.6394165529550613,pos
187,1627577684350251436,1.2229503685979908,1.6997969362598202,pos
188,1627577684839790583,0.9972121425704578,1.734873611270935,pos
189,1627577684839790583,1.4385151272810015,0.9607040204273505,pos
190,1627577684839790583,0.9813919879097232,1.7983424994432449,pos
191,1627577685335514069,1.3039121441477641,1.6597591505191895,pos
192,1627577685335514069,1.2401633902995828,1.6826398697466463,pos
193,1627577685335514069,1.1274626603744273,1.7794872108049242,pos
194,1627577685335514069,1.3039121441477641,1.6597591505191895,pos
195,1627577685896739483,0.9417407921954469,1.6486711204067654,pos
196,1627577685896739483,0.892028793076568,1.5942173852526405,pos
197,1627577685896739483,0.9208806143934086,1.594712691050162,pos
198,1627577686387569427,1.0055832751823057,1.4651905257258562,pos
199,1627577686921490192,0.8820863304593671,1.8152313336014112,pos
200,1627577686921490192,1.0649417372946208,1.7050511745274317,pos
201,1627577687439644814,0.8402198301080575,1.740356230853402,pos
202,1627577687439644814,0.9230678268085226,1.6287826399636414,pos
203,1627577690905478477,1.1549366347089915,1.3356380342458716,pos
204,1627577691990665436,0.9268964866919892,1.4903216983551184,pos
205,1627577691990665436,0.8752184561962691,1.7071252694783026,pos
206,1627577691990665436,1.146384714040545,1.1849435049047716,pos
207,1627577692924109697,0.8209013995232198,1.7606856066964907,pos
208,1627577692924109697,0.9723706524855821,1.6092789716382532,pos
209,1627577696886107445,0.870533762983437,1.6147798464652023,pos
210,1627577696886107445,0.8881164990836643,1.721669916517743,pos
211,1627577696886107445,0.8984146697059838,1.3331494311637901,pos
212,1627577696886107445,0.9650995489436175,1.627959481627504,pos
213,1627577696886107445,0.9121411573964647,1.2194769901897733,pos
214,1627577697369593859,0.9998155390438528,1.8233457722863675,pos
215,1627577697369593859,0.8872198801627763,1.7391585897529525,pos
216,1627577697369593859,1.1172139776166472,1.9089897524851682,pos
217,1627577697895501137,1.4951966343876875,1.7749593992523331,pos
218,1627577700787817001,1.0601622908491046,2.009850086535125,pos
219,1627577700787817001,0.9987880079955809,1.8247496670677403,pos
220,1627577701789039612,0.8427581908946512,1.329478495479774,pos
221,1627577703269228935,0.7618528273209202,1.8451656212314513,pos
222,1627577703269228935,0.8706903254053516,2.116359126801409,pos
223,1627577703269228935,0.7760251844235281,1.8585207280004175,pos
224,1627577703269228935,0.8025027303758072,1.8398844887525354,pos
225,1627577703269228935,0.7559274210231501,1.5860922580449524,pos
226,1627577703269228935,0.8117419486938642,1.9486873916454601,pos
227,1627577703269228935,0.9658401539110403,1.9635080878628755,pos
228,1627577703269228935,0.8047351269156118,1.9126992516228398,pos
229,1627577703269228935,0.8229757363748896,1.9994091287903604,pos
230,1627577703269228935,0.7620553880699872,1.7177441563217768,pos
231,1627577703269228935,0.7643373281217976,1.8408366577404784,pos
232,1627577703269228935,0.7823922887917917,1.865334667657869,pos
233,1627577703269228935,0.7834283170389276,1.762070493105541,pos
234,1627577703269228935,0.7815065895350686,1.8083555819131514,pos
235,1627577703269228935,0.7679355629398557,1.6584123205094194,pos
236,1627577703269228935,0.7618050784058236,1.3384813017251929,pos
237,1627577705194962263,0.8056902428296085,1.4791630557970714,pos
238,1627577705194962263,0.9626267868998136,1.783914796858587,pos
239,1627577705194962263,0.8426910842030858,1.6689404731858863,pos
240,1627577705194962263,0.8473679841536014,1.5427642758479492,pos
241,1627577705194962263,0.6945548145779974,1.3464093197134772,pos
242,1627577705194962263,1.029883780374669,1.4031697881612728,pos
243,1627577705194962263,1.1092247388406913,1.882363069159539,pos
244,1627577705194962263,0.8460976021803902,1.5816139130016027,pos
245,1627577705194962263,0.8766861668890449,1.7357586040967639,pos
246,1627577705194962263,0.967575538804959,1.9180501761418436,pos
247,1627577705194962263,0.9393002122573045,1.9230255064143524,pos
248,1627577705194962263,0.8999409097532632,1.8926984645196958,pos
249,1627577705194962263,0.9424939163782993,1.8376743679561254,pos
250,1627577705194962263,0.8579148594305372,1.8077160784911768,pos
251,1627577705194962263,0.8146618194914168,1.563652125123611,pos
252,1627577705194962263,0.8822622482650974,1.703751880248034,pos
253,1627577705194962263,0.9095782371639842,1.807480106795088,pos
254,1627577705706024647,1.0099240732434016,2.04048507579516,pos
255,1627577705706024647,1.6739720313980575,2.172374530272361,pos
256,1627577706281323671,0.896040467610915,1.8040271650712323,pos
257,1627577706281323671,1.1416108946847017,1.7729901484604924,pos
258,1627577709410956383,0.9481433820990568,1.2899037571076615,pos
259,1627577709929715633,0.9760260930894094,1.6464372481265606,pos
260,1627577712596053839,0.8926630747347902,1.6907191711098108,pos
261,1627577713291337490,0.9166799255076199,1.4763085211391738,pos
262,1627577714344482899,1.0300343321952985,2.170913981408675,pos
263,1627577716384115934,0.7893709155175187,1.6890971090866367,pos
264,1627577754507850647,1.2638948931179765,1.6573341972068267,pos
265,1627577838346004248,0.5422025267957581,1.5863601964293779,pos
266,1627577838346004248,0.6366908452302069,1.868527792484576,pos
267,1627577838346004248,0.5397422720693902,2.0531772764589964,pos
268,1627577838346004248,0.534200471084589,1.8861877668560438,pos
269,1627577838346004248,0.5381844333029661,1.606417471622334,pos
270,1627577838346004248,0.5907690634986439,1.9199237521527714,pos
271,1627577838346004248,0.5257251456338093,1.8004044766689604,pos
272,1627577838346004248,0.5514001560459423,1.0095119017107261,pos
273,1627577838346004248,0.6069852315016762,1.4542217154317882,pos
274,1627577838346004248,0.9645108058171659,1.2997757146230853,pos
275,1627577838346004248,0.68569182137533,1.4216422105340636,pos
276,1627577838346004248,0.6869579222185913,1.4264695090972566,pos
277,1627577838346004248,0.43030851934060144,1.697612702360683,pos
278,1627577838346004248,0.6571562476017141,1.8563449972078798,pos
279,1627577838346004248,0.5370031676186517,1.860192660394424,pos
280,1627577839272243738,1.2317047735201252,2.0540683555903017,pos
281,1627577839272243738,1.2865142924578092,2.067711003052381,pos
282,1627577839272243738,1.1360177112368177,1.9574623775799573,pos
283,1627577839272243738,1.144854485716559,1.9429560309301168,pos
284,1627577839272243738,0.994782484072735,1.765342905043461,pos
285,1627577839272243738,0.9769940528288622,1.7565235498345437,pos
286,1627577839272243738,1.1705231370606695,1.9735449156748552,pos
287,1627577839272243738,1.313764001997833,2.0588858944303654,pos
288,1627577839272243738,1.2367101019116356,2.064668822613014,pos
289,1627577839272243738,1.1290726348469577,1.9147759142733713,pos
290,1627577839272243738,1.073572508407473,1.8509837864963805,pos
291,1627577839717763662,1.2766838987920255,1.7687892860487109,pos
292,1627577839717763662,1.2790882056799966,1.7431809127148352,pos
293,1627577839717763662,1.3494076780461213,1.870720427418955,pos
294,1627577839717763662,1.242964272140863,1.7715569471086243,pos
295,1627577839717763662,1.2722541831787197,1.7641438613513065,pos
296,1627577839717763662,1.2352350230518097,1.858120607436264,pos
297,1627577839717763662,1.3659819281194825,1.9766222884580782,pos
298,1627577839717763662,1.2603218242308407,1.834136280243441,pos
299,1627577839717763662,1.2031453935716376,1.8342773106209385,pos
300,1627577839717763662,1.3224615715763677,1.8283824087130418,pos
301,1627577839717763662,1.1951098207303235,1.8458747943084108,pos
302,1627577839717763662,1.3167488000938214,1.6984163113015758,pos
303,1627577839717763662,1.0434513019184768,1.8737437469274019,pos
304,1627577840603411198,1.2963507598154669,2.07615216466079,pos
305,1627577842456504345,0.9367059649222977,1.5487436238208767,pos
306,1627577842456504345,1.0741293074043228,1.3538524790169997,pos
307,1627577842456504345,0.9492635914950196,1.5718874695253635,pos
308,1627577842456504345,0.9848044484974403,1.4101266139880393,pos
309,1627577842456504345,1.1896825093529697,1.2948418758445341,pos
310,1627577842456504345,1.1896825093529697,1.2948418758445341,pos
311,1627577842456504345,1.1381859757165163,1.3583104636298453,pos
312,1627577842456504345,1.0576186280062965,1.3749063078241435,pos
313,1627577842456504345,1.0855389452244886,1.3716014612031062,pos
314,1627577842456504345,1.2059741791806988,1.3115334112166925,pos
315,1627577842456504345,1.1960601835102258,1.1980571114061853,pos
316,1627577842456504345,1.585339845669919,1.0448166040701174,pos
317,1627577842456504345,0.9176158516388856,1.7434158588980437,pos
318,1627577842456504345,1.098549978485627,1.320689866922149,pos
319,1627577842456504345,0.9626399815019373,1.6261897421031273,pos
320,1627577842456504345,0.9889508276797215,1.5201650536234468,pos
321,1627577842456504345,0.8825533703775494,1.6625775579948434,pos
322,1627577842896506548,1.0887564530303646,1.7501740661558676,pos
323,1627577842896506548,1.3272671212275429,1.862256029811875,pos
324,1627577842896506548,1.1149242956098733,1.6440204635546218,pos
325,1627577842896506548,1.2962974842356794,1.805939744594115,pos
326,1627577842896506548,1.2488064616646761,1.7017113791721206,pos
327,1627577842896506548,1.3056089302576788,1.7474134297537345,pos
328,1627577842896506548,1.081565078131555,1.70758707718112,pos
329,1627577842896506548,1.3394702753097274,1.8201923044796982,pos
330,1627577842896506548,1.2582513494917686,1.7771202476359078,pos
331,1627577842896506548,1.3010369991940414,1.7903427793144495,pos
332,1627577842896506548,1.3097878692589542,1.8640839413334669,pos
333,1627577842896506548,1.2773440873710815,1.8618831173244685,pos
334,1627577842896506548,1.1175996541288618,1.6189397979937545,pos
335,1627577842896506548,1.2673360113145586,1.5673037672680494,pos
336,1627577843347803593,1.0568289272103053,1.542177381836297,pos
337,1627577843347803593,1.0241604983819463,1.5561391370243554,pos
338,1627577843347803593,0.870425749089736,1.2291910460469955,pos
339,1627577843347803593,1.3247397454833771,1.670162714577385,pos
340,1627577843347803593,0.9086060099545535,1.4453792590955272,pos
341,1627577843347803593,1.074291471051164,1.4189230854155281,pos
342,1627577843347803593,1.4172638943321654,1.6563996988767045,pos
343,1627577843347803593,1.0912741199002773,1.79270000127536,pos
344,1627577843347803593,1.1605069096319907,1.7128164079614305,pos
345,1627577843347803593,1.061664354425117,1.6599210632584254,pos
346,1627577843347803593,0.9012601647535539,1.3900797279899335,pos
347,1627577843814475060,0.9641848341444207,1.6485780732122273,pos
348,1627577843814475060,1.0510779809844653,1.6540504040415922,pos
349,1627577843814475060,1.1046740004050155,1.5905230089967946,pos
350,1627577843814475060,1.0510779809844653,1.6540504040415922,pos
351,1627577843814475060,1.0721798667729643,1.7704045732109974,pos
352,1627577843814475060,0.9831990678908222,1.6272648583951785,pos
353,1627577843814475060,1.093575449767743,1.7570342508880372,pos
354,1627577843814475060,1.1603584440588763,1.5937945050007898,pos
355,1627577843814475060,1.2319680088000298,1.5476475927875442,pos
356,1627577843814475060,1.1018950349968126,1.6044888656535998,pos
357,1627577843814475060,1.0437421989572848,1.7469423334741063,pos
358,1627577843814475060,1.0695552215968915,1.6019488586598989,pos
359,1627577843814475060,1.0956234349418816,1.7378064937448368,pos
360,1627577843814475060,1.1540783727485706,1.6742592089026962,pos
361,1627577843814475060,1.0274800742423624,1.7617898116934807,pos
362,1627577843814475060,1.0090459642580705,1.8023456557957884,pos
363,1627577843814475060,1.0090459642580705,1.8023456557957884,pos
364,1627577844283930063,0.8785260681049656,1.5670158891896693,pos
365,1627577844283930063,0.8426868320177995,1.4932471661746323,pos
366,1627577844797994137,1.0422909099218722,1.7992948256978574,pos
367,1627577847520622253,1.428513360026161,2.0781382149202305,pos
368,1627577847520622253,1.4340266413881493,2.080926726116331,pos
369,1627577847520622253,1.3341690990159012,2.053607553950931,pos
370,1627577847520622253,1.428513360026161,2.0781382149202305,pos
371,1627577847520622253,1.294257033017999,2.035959172097535,pos
372,1627577847520622253,1.2825026470972771,2.019939520696288,pos
373,1627577847520622253,1.3523267405281272,2.0614927691938343,pos
374,1627577847520622253,1.0369181387583672,2.02167508408713,pos
375,1627577850282713890,1.0036289376240917,1.2110673729450405,pos
376,1627577851191690445,0.8752561822328165,1.8727503569656667,pos
377,1627577851191690445,0.8514367030895459,1.9085309152466219,pos
378,1627577851191690445,0.7150243021365039,1.7866941005844015,pos
379,1627577851191690445,0.9691331260643542,1.6100160723378873,pos
380,1627577851191690445,0.5895589716994748,1.2919683135265188,pos
381,1627577851191690445,0.7780395007662394,1.710080250504335,pos
382,1627577851191690445,1.1118345997407815,1.4181838097554667,pos
383,1627577851667355776,1.0935612533101853,1.3970739523396198,pos
384,1627577851667355776,1.0935612533101853,1.3970739523396198,pos
385,1627577852121326685,1.241189119271775,2.0510394614645264,pos
386,1627577852121326685,1.2414103271796424,1.7192234302665732,pos
387,1627577852121326685,1.2780091286882718,1.9487694738946304,pos
388,1627577852559283733,1.1589192035420193,1.3396708345553785,pos
389,1627577852559283733,1.072311851698246,1.3466564856467063,pos
390,1627577852559283733,1.349616257196008,1.511310737871817,pos
391,1627577852559283733,1.3426937375748427,1.5723596050394557,pos
392,1627577852559283733,1.1260932413855478,1.4283435107739908,pos
393,1627577852559283733,1.3097524906224578,1.6053312832715132,pos
394,1627577852559283733,1.0535723330613775,1.4638110049243942,pos
395,1627577852559283733,1.1105630687058996,1.4993925239118169,pos
396,1627577852559283733,0.9963913931609097,1.6088963507057323,pos
397,1627577852559283733,0.9203361995750353,1.4542121217177835,pos
398,1627577852559283733,1.1114733974157622,1.6407651802323766,pos
399,1627577852559283733,0.9945313027764879,1.7075385397757008,pos
400,1627577852559283733,0.8030308859549102,1.555850571212133,pos
401,1627577852559283733,1.0850448493583407,1.6964390960385909,pos
402,1627577852559283733,1.0336474780390235,1.7526789029030605,pos
403,1627577852559283733,1.2088492236449189,1.6180004092091422,pos
404,1627577852559283733,0.9995574120238129,2.0342753906945052,pos
405,1627577852559283733,1.249323490787834,1.6759193493674733,pos
406,1627577852559283733,1.188339179262267,1.8404483798759799,pos
407,1627577852559283733,1.201536935703767,1.6912404391922347,pos
408,1627577852559283733,1.2385708177972485,1.6226378727770794,pos
409,1627577853956564665,1.038759197238885,1.724480891855675,pos
410,1627577853956564665,1.0589677013888188,1.7324239921261324,pos
411,1627577853956564665,1.040531348451711,1.7373137052643608,pos
412,1627577853956564665,1.1104279870787002,1.8353412028285891,pos
413,1627577853956564665,1.0509480602560404,1.6928777465181324,pos
414,1627577853956564665,1.1486198150229605,1.6345900766104395,pos
415,1627577853956564665,1.0397436137155989,1.6942833927483854,pos
416,1627577853956564665,1.112002494689442,1.7142929919060776,pos
417,1627577853956564665,1.0789965878901828,1.7558280768092007,pos
418,1627577853956564665,1.1240975545941325,1.7169012140829691,pos
419,1627577853956564665,1.103465902114059,1.7037095147047838,pos
420,1627577853956564665,1.1744310028605471,1.8099269568260283,pos
421,1627577853956564665,1.0206987346117817,1.7132881216098743,pos
422,1627577853956564665,1.2288021580667776,1.7755633936872646,pos
423,1627577853956564665,1.0734391524392137,1.7242004348281523,pos
424,1627577853956564665,1.0378254945794987,1.6538268678563917,pos
425,1627577853956564665,0.8883302156421224,1.6344305237078804,pos
426,1627577855832945108,0.9388581574379793,1.7623942558574388,pos
427,1627577855832945108,1.0676485084495448,1.6874283013012514,pos
428,1627577856786902905,1.4309464015394535,1.5542310847591274,pos
429,1627577857713426352,1.0031121648845778,1.778339069964887,pos
430,1627577857713426352,0.9345065034471175,1.6113628297159848,pos
431,1627577857713426352,1.3637707545020281,1.9489378858956663,pos
432,1627577857713426352,0.9785574460696249,1.8350365014959185,pos
433,1627577857713426352,1.173763219384124,1.9302347073968262,pos
434,1627577857713426352,0.8254955028267741,1.515627407769016,pos
435,1627577859560692310,1.2055709438052438,1.9168881530817123,pos
436,1627577859560692310,1.296376622158043,1.9578846940580117,pos
437,1627577863528347731,0.8720278653851101,1.4972679988034927,pos
438,1627577864485897303,1.4052415785778793,1.8177846309549028,pos
439,1627577864984264612,0.9925317549709982,1.9267703880484564,pos
440,1627577864984264612,0.9756371559187718,1.9157981106335538,pos
441,1627577864984264612,0.9927621514660131,1.86187409951609,pos
442,1627577865448299646,0.8868483875545212,1.6212759802050631,pos
443,1627577865448299646,0.8464405309890921,1.250496027969629,pos
444,1627577865448299646,1.0196536586936773,1.69138195997547,pos
445,1627577866359681845,0.9845702100587098,1.9923697233028854,pos
446,1627577867772656202,0.8332470242532731,1.8293110810519588,pos
447,1627577867772656202,0.8999180490830986,1.5478384460671222,pos
448,1627577870927238703,0.9905928495738692,2.0763991300950426,pos
449,1627577870927238703,0.8877460303884831,2.082021412074153,pos
450,1627577870927238703,0.9688759758928553,2.0689816405475785,pos
451,1627577871473860741,1.284235374090516,1.7452326440403132,pos
452,1627577874389955759,0.8826733076310603,2.0241721181071837,pos
453,1627577874389955759,0.7182455258826975,1.7174078289068109,pos
454,1627577878066596031,1.0476490238547584,1.7831469010242842,pos
