,field.header.stamp,time,file_name,North,West,North_dd,West_dd,lat,lon,lat_utm,lon_utm,North_deg,West_deg,North_minute_decimal,West_minute_decimal
336,1627577800538771629,2021-07-29 16:56:40.538771629,ply,4616.69217199,11940.890041495,46.2782028665,-119.68150069158334,,,5128453.499268904,293411.55096521694,46,119,16.692171990000134,40.89004149500033
337,1627577801041092873,2021-07-29 16:56:41.041092873,ply,4616.6919729500005,11940.89002199,46.27819954916667,-119.6815003665,,,5128453.129842312,293411.5635338172,46,119,16.69197295000049,40.890021990000605
338,1627577801539511681,2021-07-29 16:56:41.539511919,ply,4616.691770245,11940.88999274,46.27819617075,-119.681499879,,,5128452.75320541,293411.5883852256,46,119,16.691770245000043,40.8899927399998
339,1627577802029469967,2021-07-29 16:56:42.029469967,ply,4616.691581215,11940.88998199,46.27819302025,-119.68149969983332,,,5128452.402695666,293411.59033988614,46,119,16.691581215000042,40.8899819899998
340,1627577802505349398,2021-07-29 16:56:42.505349398,ply,4616.69143242,11940.889960615,46.27819054033333,-119.68149934358334,,,5128452.1262306385,293411.60845888994,46,119,16.691432419999728,40.889960615000746
341,1627577802999636889,2021-07-29 16:56:42.999636889,ply,4616.691326835,11940.88994074,46.278188780583335,-119.68149901233333,,,5128451.929846348,293411.6273602808,46,119,16.691326834999927,40.889940740000384
342,1627577803551469326,2021-07-29 16:56:43.551469326,ply,4616.691283065,11940.88993425,46.27818805108333,-119.68149890416667,,,5128451.848511745,293411.63294993027,46,119,16.69128306499988,40.889934250000806
343,1627577803940667629,2021-07-29 16:56:43.940667629,ply,4616.691266489999,11940.88992313,46.27818777483332,-119.68149871883334,,,5128451.817335157,293411.64618903626,46,119,16.69126648999918,40.88992313000017
344,1627577804439598799,2021-07-29 16:56:44.439598799,ply,4616.691263815001,11940.889922999999,46.27818773025001,-119.68149871666665,,,5128451.812375992,293411.6461882907,46,119,16.69126381500064,40.88992299999882
345,1627577804919110537,2021-07-29 16:56:44.919110775,ply,4616.69125233,11940.88992613,46.27818753883333,-119.68149876883332,,,5128451.791244294,293411.64144951606,46,119,16.69125232999977,40.88992612999937
346,1627577805381817818,2021-07-29 16:56:45.381817818,ply,4616.69124262,11940.889925715,46.278187376999995,-119.68149876191667,,,5128451.773245444,293411.6413737573,46,119,16.691242619999684,40.88992571500057
347,1627577805908850908,2021-07-29 16:56:45.908850908,ply,4616.691233269999,11940.889923985,46.278187221166654,-119.68149873308333,,,5128451.755856085,293411.6430090157,46,119,16.69123326999943,40.88992398499977
348,1627577806439380646,2021-07-29 16:56:46.439380646,ply,4616.69123543,11940.889922845,46.27818725716667,-119.68149871408332,,,5128451.759806394,293411.6446081584,46,119,16.691235430000233,40.88992284499909
349,1627577806887045622,2021-07-29 16:56:46.887045622,ply,4616.691235675,11940.889924840001,46.27818726125,-119.68149874733335,,,5128451.760346783,293411.6420619421,46,119,16.691235674999916,40.889924840001186
350,1627577807338000298,2021-07-29 16:56:47.338000298,ply,4616.6912374349995,11940.88991914,46.278187290583325,-119.68149865233333,,,5128451.763358195,293411.6494910286,46,119,16.691237434999493,40.88991913999962
351,1627577807875703812,2021-07-29 16:56:47.875703812,ply,4616.691268099999,11940.88991984,46.278187801666654,-119.68149866399999,,,5128451.820173542,293411.6505142945,46,119,16.691268099999434,40.88991983999949
352,1627577808362494946,2021-07-29 16:56:48.362494946,ply,4616.69132627,11940.889922,46.27818877116667,-119.6814987,,,5128451.9279856365,293411.6513869199,46,119,16.69132626999999,40.8899220000003
353,1627577808815821886,2021-07-29 16:56:48.815821886,ply,4616.691404525,11940.889935465,46.27819007541666,-119.68149892441667,,,5128452.073482113,293411.63900290744,46,119,16.691404524999598,40.889935465000235
354,1627577809339261055,2021-07-29 16:56:49.339260817,ply,4616.6915048,11940.889929044999,46.27819174666667,-119.68149881741665,,,5128452.258890637,293411.65353132173,46,119,16.691504800000075,40.88992904499901
355,1627577809842160225,2021-07-29 16:56:49.842160225,ply,4616.691623775,11940.889938389999,46.278193729583336,-119.68149897316665,,,5128452.47961266,293411.6489896679,46,119,16.691623775000153,40.88993838999886
356,1627577810311179399,2021-07-29 16:56:50.311179638,ply,4616.691782795,11940.889930335,46.27819637991667,-119.68149883891668,,,5128452.773733117,293411.6692995059,46,119,16.69178279500011,40.88993033500083
357,1627577810844502211,2021-07-29 16:56:50.844502211,ply,4616.692062575,11940.889965265,46.27820104291666,-119.68149942108333,,,5128453.2933430495,293411.6419860193,46,119,16.69206257499991,40.88996526499977
358,1627577811284360886,2021-07-29 16:56:51.284360886,ply,4616.692351945,11940.89001922,46.27820586575,-119.68150032033333,,,5128453.831538426,293411.5908456517,46,119,16.692351945000155,40.890019219999886
359,1627577811538888693,2021-07-29 16:56:51.538888693,ply,4616.692509750001,11940.8900254,46.27820849583335,-119.68150042333333,,,5128454.124027631,293411.5928016867,46,119,16.69250975000068,40.89002540000001
360,1627577812055425167,2021-07-29 16:56:52.055425167,ply,4616.692865785,11940.890089755001,46.27821442975001,-119.68150149591669,,,5128454.786124114,293411.5324863234,46,119,16.692865785000322,40.8900897550011
361,1627577812585844994,2021-07-29 16:56:52.585844994,ply,4616.693268139999,11940.89016254,46.278221135666655,-119.68150270899999,,,5128455.534361559,293411.46425022907,46,119,16.693268139999418,40.89016253999944
362,1627577813074856997,2021-07-29 16:56:53.074856997,ply,4616.69363103,11940.8902545,46.27822718383333,-119.68150424166667,,,5128456.210351757,293411.3689199367,46,119,16.69363102999978,40.89025450000008
363,1627577813530120850,2021-07-29 16:56:53.530120850,ply,4616.69392768,11940.890315195,46.278232128000006,-119.68150525325,,,5128456.762321044,293411.3095818334,46,119,16.693927680000343,40.89031519499986
364,1627577814043753624,2021-07-29 16:56:54.043753624,ply,4616.694211964999,11940.890381915,46.278236866083326,-119.68150636525,,,5128457.291654885,293411.241732653,46,119,16.69421196499934,40.890381915000034
365,1627577814582479000,2021-07-29 16:56:54.582479000,ply,4616.69450582,11940.890435714999,46.278241763666664,-119.68150726191665,,,5128457.838148779,293411.19107252476,46,119,16.694505819999904,40.8904357149986
366,1627577815061805248,2021-07-29 16:56:55.061805248,ply,4616.6947204299995,11940.890467174999,46.27824534049999,-119.68150778624998,,,5128458.236927212,293411.16412976966,46,119,16.694720429999506,40.890467174998776
367,1627577815552592039,2021-07-29 16:56:55.552592039,ply,4616.694938765,11940.890498134999,46.27824897941667,-119.68150830224998,,,5128458.642581807,293411.13806249667,46,119,16.694938765000188,40.89049813499878
368,1627577816018764734,2021-07-29 16:56:56.018764734,ply,4616.695162135,11940.89054453,46.27825270225,-119.68150907550002,,,5128459.0582309505,293411.09249238984,46,119,16.69516213499992,40.890544530000625
369,1627577816494954109,2021-07-29 16:56:56.494953871,ply,4616.695417430001,11940.890585550002,46.27825695716668,-119.68150975916669,,,5128459.532764664,293411.05582480406,46,119,16.695417430000816,40.89058555000156
370,1627577817012957573,2021-07-29 16:56:57.012957811,ply,4616.69570193,11940.89060366,46.27826169883333,-119.681510061,,,5128460.060384009,293411.050404062,46,119,16.695701929999814,40.890603660000124
371,1627577817501258373,2021-07-29 16:56:57.501258612,ply,4616.69599766,11940.890635535001,46.27826662766667,-119.68151059225002,,,5128460.60939712,293411.02801305533,46,119,16.695997660000103,40.89063553500091
372,1627577817954553604,2021-07-29 16:56:57.954553604,ply,4616.696275915,11940.890679585,46.278271265250005,-119.68151132641667,,,5128461.126579461,293410.988894126,46,119,16.696275915000115,40.890679584999816
373,1627577818438067436,2021-07-29 16:56:58.438067436,ply,4616.6965819100005,11940.890670835,46.278276365166676,-119.68151118058334,,,5128461.692835524,293411.01930873387,46,119,16.696581910000532,40.89067083500049
374,1627577818913161278,2021-07-29 16:56:58.913161278,ply,4616.69682475,11940.890727825,46.278280412499996,-119.68151213041668,,,5128462.144999351,293410.9613551594,46,119,16.696824749999905,40.890727825000795
375,1627577819363941669,2021-07-29 16:56:59.363941669,ply,4616.69700839,11940.890781895,46.27828347316666,-119.68151303158332,,,5128462.48741072,293410.90344021167,46,119,16.69700838999961,40.890781894999236
376,1627577819873398066,2021-07-29 16:56:59.873398066,ply,4616.69710701,11940.890834335,46.27828511683333,-119.68151390558333,,,5128462.672312658,293410.84228914295,46,119,16.697107009999854,40.890834334999454
377,1627577820383159161,2021-07-29 16:57:00.383158922,ply,4616.697105395,11940.890846425,46.27828508991667,-119.68151410708333,,,5128462.669847473,293410.8266644511,46,119,16.697105395000108,40.890846424999836
378,1627577820868481398,2021-07-29 16:57:00.868481398,ply,4616.697095725,11940.890834525,46.27828492874999,-119.68151390875,,,5128462.651423543,293410.8413378435,46,119,16.6970957249996,40.89083452500017
379,1627577821375334740,2021-07-29 16:57:01.375334740,ply,4616.69708782,11940.890833725,46.278284797,-119.68151389541666,,,5128462.636750431,293410.8418695543,46,119,16.69708781999998,40.89083372499954
380,1627577821875102282,2021-07-29 16:57:01.875102282,ply,4616.6970889799995,11940.890833015,46.278284816333326,-119.68151388358335,,,5128462.638867642,293410.84285389597,46,119,16.697088979999535,40.89083301500068
381,1627577822314937592,2021-07-29 16:57:02.314937592,ply,4616.6970912100005,11940.890829425,46.27828485350001,-119.68151382375,,,5128462.642841093,293410.8476032055,46,119,16.697091210000508,40.89082942499954
382,1627577822793654680,2021-07-29 16:57:02.793654680,ply,4616.697093185,11940.890836265,46.27828488641667,-119.68151393775,,,5128462.646795638,293410.8389444913,46,119,16.697093185000085,40.89083626499996
383,1627577823242627621,2021-07-29 16:57:03.242627621,ply,4616.697089275,11940.890830495,46.27828482124999,-119.68151384158334,,,5128462.639304394,293410.84610804764,46,119,16.6970892749996,40.890830495000046
384,1627577823755461693,2021-07-29 16:57:03.755461693,ply,4616.697087785,11940.890828665,46.27828479641666,-119.68151381108333,,,5128462.636465705,293410.8483643598,46,119,16.697087784999894,40.8908286650003
385,1627577824193045139,2021-07-29 16:57:04.193045139,ply,4616.6970851450005,11940.890835350001,46.278284752416674,-119.68151392250002,,,5128462.631867536,293410.83961539646,46,119,16.69708514500053,40.890835350001
386,1627577824645167828,2021-07-29 16:57:04.645167828,ply,4616.69708722,11940.890835475,46.278284787,-119.68151392458334,,,5128462.635715418,293410.83958495944,46,119,16.697087219999958,40.89083547500013
387,1627577825143779278,2021-07-29 16:57:05.143779278,ply,4616.697083265,11940.8908326,46.27828472108334,-119.68151387666667,,,5128462.628266666,293410.8430285376,46,119,16.6970832650004,40.89083260000007
388,1627577825597528934,2021-07-29 16:57:05.597528934,ply,4616.697058870001,11940.89082367,46.278284314500006,-119.68151372783335,,,5128462.582704313,293410.85296551476,46,119,16.697058870000546,40.89082367000083
389,1627577826046687365,2021-07-29 16:57:06.046687603,ply,4616.696988195,11940.89077884,46.27828313658333,-119.68151298066665,,,5128462.44988119,293410.90609699156,46,119,16.696988194999903,40.89077883999926
390,1627577826564965010,2021-07-29 16:57:06.564965010,ply,4616.696858679999,11940.890702445,46.27828097799999,-119.68151170741666,,,5128462.206727309,293410.9960696049,46,119,16.696858679999423,40.89070244499999
391,1627577827072022915,2021-07-29 16:57:07.072023153,ply,4616.696625685,11940.890455655,46.27827709475,-119.68150759425001,,,5128461.7645454025,293411.29834199615,46,119,16.696625685000072,40.89045565500055
392,1627577827518090487,2021-07-29 16:57:07.518090487,ply,4616.69645671,11940.8901979,46.27827427850001,-119.68150329833334,,,5128461.440438111,293411.61870615534,46,119,16.696456710000348,40.8901979000002
393,1627577827997198343,2021-07-29 16:57:07.997198343,ply,4616.696248475,11940.889878405,46.27827080791667,-119.68149797341667,,,5128461.04094657,293412.0158832454,46,119,16.696248475000175,40.88987840499976
394,1627577828463989735,2021-07-29 16:57:08.463989735,ply,4616.696060565,11940.88946842,46.27826767608334,-119.68149114033334,,,5128460.675159795,293412.5305228272,46,119,16.696060565000153,40.88946842000041
395,1627577828943235874,2021-07-29 16:57:08.943235874,ply,4616.695950859999,11940.88892692,46.27826584766665,-119.68148211533335,,,5128460.4484760435,293413.2189285628,46,119,16.695950859999357,40.88892692000081
396,1627577829420730352,2021-07-29 16:57:09.420730352,ply,4616.6958749000005,11940.888333615,46.278264581666676,-119.68147222691665,,,5128460.282029333,293413.97596667975,46,119,16.69587490000049,40.88833361499928
397,1627577829886290312,2021-07-29 16:57:09.886290550,ply,4616.69588715,11940.887845969999,46.278264785833336,-119.68146409949999,,,5128460.283520497,293414.6028670503,46,119,16.69588715000009,40.887845969999034
398,1627577830326818466,2021-07-29 16:57:10.326818466,ply,4616.69591616,11940.887456305001,46.27826526933333,-119.68145760508335,,,5128460.320305828,293415.10501231335,46,119,16.695916159999797,40.88745630500125
399,1627577830808254957,2021-07-29 16:57:10.808254957,ply,4616.695946155,11940.88711457,46.27826576924999,-119.6814519095,,,5128460.360998242,293415.54567754746,46,119,16.695946154999547,40.88711456999954
400,1627577831261253834,2021-07-29 16:57:11.261253834,ply,4616.696032635,11940.886768190001,46.27826721058333,-119.68144613650001,,,5128460.506086783,293415.9958472913,46,119,16.696032634999938,40.88676819000102
401,1627577831708194256,2021-07-29 16:57:11.708194256,ply,4616.696133785,11940.886363235,46.27826889641666,-119.68143938725001,,,5128460.675795355,293416.5221463607,46,119,16.6961337849998,40.88636323500032
402,1627577832159769773,2021-07-29 16:57:12.159769773,ply,4616.696240765,11940.886063175,46.278270679416664,-119.68143438624999,,,5128460.860858571,293416.91412642464,46,119,16.696240764999857,40.886063174999435
403,1627577832622096777,2021-07-29 16:57:12.622096777,ply,4616.696367135,11940.88576449,46.27827278558334,-119.68142940816666,,,5128461.081887641,293417.30555629515,46,119,16.6963671350004,40.88576448999993
404,1627577833047104359,2021-07-29 16:57:13.047104359,ply,4616.69647199,11940.885565305001,46.27827453316666,-119.68142608841669,,,5128461.267399848,293417.5678803873,46,119,16.696471989999736,40.885565305001364
405,1627577833505666494,2021-07-29 16:57:13.505666493,ply,4616.696596995,11940.885311005,46.27827661658333,-119.68142185008334,,,5128461.487830226,293417.90223465627,46,119,16.69659699499971,40.8853110050004
406,1627577833893598557,2021-07-29 16:57:13.893598557,ply,4616.696708310001,11940.885080765,46.278278471833346,-119.68141801275,,,5128461.683955347,293418.20483799145,46,119,16.69670831000076,40.88508076499966
407,1627577834372341871,2021-07-29 16:57:14.372341871,ply,4616.69686469,11940.884829515,46.27828107816667,-119.68141382525,,,5128461.962618001,293418.5372425404,46,119,16.69686469000044,40.88482951500009
408,1627577834792309284,2021-07-29 16:57:14.792309284,ply,4616.69698723,11940.88462495,46.27828312049999,-119.68141041583334,,,5128462.18064523,293418.8075828845,46,119,16.69698722999965,40.884624950000216
409,1627577835242015362,2021-07-29 16:57:15.242015600,ply,4616.697193625,11940.884367114999,46.27828656041667,-119.68140611858331,,,5128462.551638667,293419.1515772721,46,119,16.697193625000182,40.884367114998895
410,1627577835703813553,2021-07-29 16:57:15.703813553,ply,4616.69745578,11940.884093215,46.278290929666674,-119.68140155358333,,,5128463.025189371,293419.51969382487,46,119,16.697455780000382,40.884093214999666
411,1627577836105557680,2021-07-29 16:57:16.105557680,ply,4616.697604655,11940.8838015,46.27829341091667,-119.68139669166666,,,5128463.2881958885,293419.90358458395,46,119,16.69760465499985,40.88380150000012
412,1627577836548036098,2021-07-29 16:57:16.548036098,ply,4616.69785571,11940.883506170001,46.27829759516667,-119.68139176950002,,,5128463.740260515,293420.29852126574,46,119,16.697855710000113,40.883506170001056
413,1627577837006971121,2021-07-29 16:57:17.006971121,ply,4616.69812003,11940.883269055,46.2783020005,-119.68138781758334,,,5128464.219419031,293420.61954172724,46,119,16.6981200299997,40.88326905500071
414,1627577837419679165,2021-07-29 16:57:17.419679165,ply,4616.698345425,11940.883078145001,46.27830575708334,-119.68138463575002,,,5128464.628504927,293420.87879561225,46,119,16.698345425000298,40.88307814500149
415,1627577837927556992,2021-07-29 16:57:17.927557230,ply,4616.698652565,11940.88280446,46.27831087608333,-119.68138007433332,,,5128465.18536753,293421.24945537094,46,119,16.698652564999975,40.882804459999534
416,1627577838346004248,2021-07-29 16:57:18.346004248,ply,4616.698894765001,11940.882605545,46.27831491275001,-119.68137675908335,,,5128465.6252247775,293421.52004080877,46,119,16.69889476500066,40.88260554500084
417,1627577838805972576,2021-07-29 16:57:18.805972576,ply,4616.69913215,11940.882391625,46.27831886916667,-119.68137319375,,,5128466.055513602,293421.80959071516,46,119,16.69913214999997,40.88239162500031
418,1627577839272243738,2021-07-29 16:57:19.272243738,ply,4616.69945337,11940.882143465002,46.278324222833334,-119.68136905775003,,,5128466.639558644,293422.1483589171,46,119,16.6994533699999,40.88214346500172
419,1627577839717763662,2021-07-29 16:57:19.717763662,ply,4616.699679525,11940.881866035,46.27832799208333,-119.68136443391668,,,5128467.046291918,293422.5187511532,46,119,16.699679524999738,40.88186603500071
420,1627577840186729670,2021-07-29 16:57:20.186729670,ply,4616.70000791,11940.881649715,46.27833346516666,-119.68136082858334,,,5128467.644988743,293422.8170860461,46,119,16.70000790999984,40.881649715000094
421,1627577840603411198,2021-07-29 16:57:20.603411198,ply,4616.70022717,11940.881381385,46.2783371195,-119.68135635641666,,,5128468.039349481,293423.1753617147,46,119,16.70022717000029,40.88138138499926
422,1627577841052117825,2021-07-29 16:57:21.052117825,ply,4616.700561205,11940.88113453,46.278342686749994,-119.68135224216667,,,5128468.647181909,293423.51325727743,46,119,16.700561204999758,40.881134530000054
423,1627577841530692816,2021-07-29 16:57:21.530692815,ply,4616.700875125,11940.880846439999,46.27834791874999,-119.68134744066666,,,5128469.215973733,293423.902837405,46,119,16.700875124999584,40.880846439999004
424,1627577841998086452,2021-07-29 16:57:21.998086452,ply,4616.7011221150005,11940.880569415,46.27835203525001,-119.68134282358332,,,5128469.661306609,293424.2740152156,46,119,16.701122115000544,40.88056941499963
425,1627577842456504345,2021-07-29 16:57:22.456504345,ply,4616.701455665,11940.880361635,46.27835759441667,-119.68133936058332,,,5128470.269939104,293424.56170826964,46,119,16.70145566500014,40.880361634999645
426,1627577842896506548,2021-07-29 16:57:22.896506548,ply,4616.70174574,11940.88013835,46.278362429,-119.68133563916666,,,5128470.797391525,293424.86658471444,46,119,16.70174573999975,40.88013834999947
427,1627577843347803593,2021-07-29 16:57:23.347803593,ply,4616.702000785001,11940.879863639999,46.27836667975001,-119.68133106066665,,,5128471.257741172,293425.23529478116,46,119,16.702000785000564,40.8798636399988
428,1627577843814475060,2021-07-29 16:57:23.814475060,ply,4616.70230857,11940.879611395001,46.2783718095,-119.68132685658335,,,5128471.81673016,293425.57846545766,46,119,16.70230857000024,40.87961139500112
429,1627577844283930063,2021-07-29 16:57:24.283930063,ply,4616.70264462,11940.87937185,46.27837741033333,-119.68132286416667,,,5128472.428611727,293425.90710092825,46,119,16.702644619999774,40.8793718500001
430,1627577844797994137,2021-07-29 16:57:24.797994137,ply,4616.70300092,11940.87911367,46.278383348666665,-119.68131856116666,,,5128473.077182085,293426.26093266264,46,119,16.703000919999795,40.87911367000015
431,1627577845287618876,2021-07-29 16:57:25.287618876,ply,4616.703272515,11940.87882811,46.278387875250004,-119.68131380183334,,,5128473.567707302,293426.6446110598,46,119,16.703272515000208,40.87882811000054
432,1627577845732195854,2021-07-29 16:57:25.732195854,ply,4616.703534825,11940.87867392,46.27839224708334,-119.68131123200001,,,5128474.046747772,293426.8590297471,46,119,16.703534825000133,40.87867392000044
433,1627577846222497940,2021-07-29 16:57:26.222497940,ply,4616.7038496000005,11940.878320284999,46.278397493333344,-119.68130533808332,,,5128474.61427464,293427.33282193507,46,119,16.703849600000467,40.87832028499906
434,1627577846637001276,2021-07-29 16:57:26.637001276,ply,4616.70412048,11940.87807781,46.27840200799999,-119.68130129683335,,,5128475.105348262,293427.6611346626,46,119,16.7041204799998,40.87807781000083
435,1627577847115778208,2021-07-29 16:57:27.115778208,ply,4616.70442496,11940.877873689999,46.278407082666675,-119.6812978948333,,,5128475.660308626,293427.9423058118,46,119,16.704424960000324,40.87787368999852
436,1627577847520622253,2021-07-29 16:57:27.520622253,ply,4616.704721605,11940.877635565,46.27841202674999,-119.68129392608334,,,5128476.199282507,293428.2666479026,46,119,16.704721604999577,40.87763556500067
437,1627577847974903584,2021-07-29 16:57:27.974903584,ply,4616.70502059,11940.877391344999,46.278417009833326,-119.68128985574998,,,5128476.742324707,293428.59896251524,46,119,16.70502058999955,40.877391344998614
438,1627577848393482924,2021-07-29 16:57:28.393482924,ply,4616.705272585001,11940.877184764999,46.278421209750014,-119.68128641274998,,,5128477.199987371,293428.8800026506,46,119,16.705272585000785,40.877184764998674
439,1627577848883905172,2021-07-29 16:57:28.883905172,ply,4616.70561836,11940.876926265,46.278426972666665,-119.68128210441667,,,5128477.829053962,293429.2335850583,46,119,16.70561835999979,40.87692626500029
440,1627577849321809053,2021-07-29 16:57:29.321809053,ply,4616.705913440001,11940.876646095,46.278431890666674,-119.68127743491665,,,5128478.363302711,293429.6118141557,46,119,16.705913440000586,40.87664609499916
441,1627577849797964573,2021-07-29 16:57:29.797964573,ply,4616.70627135,11940.8764104,46.27843785583333,-119.68127350666667,,,5128479.0158317685,293429.9368756247,46,119,16.706271349999952,40.87641040000017
442,1627577850282713890,2021-07-29 16:57:30.282713890,ply,4616.7066070500005,11940.87610423,46.27844345083334,-119.68126840383333,,,5128479.624170106,293430.35103411874,46,119,16.706607050000457,40.87610422999933
443,1627577850724472761,2021-07-29 16:57:30.724472761,ply,4616.70694088,11940.875842785,46.27844901466666,-119.68126404641667,,,5128480.230989245,293430.70764895814,46,119,16.70694087999982,40.875842785000714
444,1627577851191690445,2021-07-29 16:57:31.191690445,ply,4616.707273075001,11940.875484010001,46.27845455125001,-119.68125806683335,,,5128480.830551084,293431.18913182546,46,119,16.707273075000558,40.875484010000946
445,1627577851667355776,2021-07-29 16:57:31.667355537,ply,4616.70760286,11940.875318545,46.27846004766668,-119.68125530908334,,,5128481.434050789,293431.4222558373,46,119,16.707602860000407,40.87531854500048
446,1627577852121326685,2021-07-29 16:57:32.121326685,ply,4616.708007595,11940.874913955,46.27846679325,-119.68124856591666,,,5128482.165950056,293431.9671108078,46,119,16.7080075949998,40.87491395500001
447,1627577852559283733,2021-07-29 16:57:32.559283733,ply,4616.70831922,11940.874712755,46.278471986999996,-119.68124521258332,,,5128482.734268483,293432.24497985095,46,119,16.708319219999794,40.874712754999564
448,1627577853056596279,2021-07-29 16:57:33.056596279,ply,4616.708724365,11940.874346945,46.27847873941667,-119.68123911575,,,5128483.468612295,293432.74006727367,46,119,16.708724365000307,40.87434694500007
449,1627577853522706985,2021-07-29 16:57:33.522706985,ply,4616.709103175,11940.874035525001,46.27848505291666,-119.68123392541669,,,5128484.15655303,293433.1636680041,46,119,16.709103174999655,40.87403552500109
450,1627577853956564665,2021-07-29 16:57:33.956564665,ply,4616.709418615001,11940.873781985,46.278490310250014,-119.68122969974999,,,5128484.729661554,293433.5089798543,46,119,16.709418615000686,40.87378198499937
451,1627577854442676306,2021-07-29 16:57:34.442676306,ply,4616.70979964,11940.873505435,46.27849666066666,-119.68122509058334,,,5128485.423219359,293433.8879466122,46,119,16.7097996399998,40.87350543499997
452,1627577854907026529,2021-07-29 16:57:34.907026529,ply,4616.710161815,11940.87319784,46.27850269691667,-119.681219964,,,5128486.0805219775,293434.30559327966,46,119,16.710161814999992,40.87319783999919
453,1627577855403709173,2021-07-29 16:57:35.403709173,ply,4616.71052886,11940.872904155,46.27850881433333,-119.68121506924999,,,5128486.747447278,293434.7056848213,46,119,16.710528859999613,40.87290415499956
454,1627577855832945108,2021-07-29 16:57:35.832945108,ply,4616.71082045,11940.87267328,46.27851367416667,-119.68121122133334,,,5128487.2773757875,293435.0204000883,46,119,16.71082045000003,40.87267328000053
455,1627577856342556715,2021-07-29 16:57:36.342556715,ply,4616.71116017,11940.872393015,46.27851933616667,-119.68120655025001,,,5128487.89428434,293435.4015478492,46,119,16.711160169999857,40.87239301500085
456,1627577856786902905,2021-07-29 16:57:36.786902666,ply,4616.711487135,11940.872142085,46.27852478558334,-119.68120236808333,,,5128488.488848199,293435.744230403,46,119,16.711487135000425,40.87214208499972
457,1627577857236298800,2021-07-29 16:57:37.236298800,ply,4616.711764685,11940.87187578,46.27852941141667,-119.68119792966667,,,5128488.99123808,293436.1035572157,46,119,16.711764685000162,40.871875779999755
458,1627577857713426352,2021-07-29 16:57:37.713426352,ply,4616.712046965,11940.871635845,46.27853411608333,-119.68119393075,,,5128489.503532843,293436.42932169617,46,119,16.7120469649999,40.87163584500013
459,1627577858127672195,2021-07-29 16:57:38.127672434,ply,4616.712390185,11940.871367849999,46.27853983641667,-119.68118946416665,,,5128490.127455919,293436.7949340388,46,119,16.712390185000004,40.87136784999893
460,1627577858664930582,2021-07-29 16:57:38.664930582,ply,4616.712737565,11940.871078184999,46.27854562608333,-119.68118463641665,,,5128490.758140747,293437.1886310034,46,119,16.71273756499977,40.87107818499862
461,1627577859097477674,2021-07-29 16:57:39.097477674,ply,4616.713072425,11940.870786615,46.27855120708333,-119.68117977691666,,,5128491.365558493,293437.58398922463,46,119,16.713072425000064,40.870786614999815
462,1627577859560692310,2021-07-29 16:57:39.560692310,ply,4616.71338563,11940.87047921,46.27855642716666,-119.6811746535,,,5128491.932187782,293437.99832212605,46,119,16.71338562999972,40.87047920999976
463,1627577860030772209,2021-07-29 16:57:40.030772209,ply,4616.713755205001,11940.870153200001,46.27856258675001,-119.68116922000003,,,5128492.602393624,293438.4400763224,46,119,16.71375520500078,40.87015320000137
464,1627577860466050863,2021-07-29 16:57:40.466050863,ply,4616.71409773,11940.869902765,46.278568295499994,-119.68116504608334,,,5128493.225792897,293438.78309795563,46,119,16.714097729999594,40.869902765000006
465,1627577860909206390,2021-07-29 16:57:40.909206390,ply,4616.714487855,11940.869629145,46.27857479758333,-119.68116048575,,,5128493.936329553,293439.1588719017,46,119,16.71448785499979,40.869629144999635
466,1627577861294509649,2021-07-29 16:57:41.294509649,ply,4616.71483877,11940.869258045,46.27858064616667,-119.68115430075001,,,5128494.570021806,293439.6573512837,46,119,16.714838769999915,40.869258045000606
467,1627577861758135319,2021-07-29 16:57:41.758135319,ply,4616.715203165,11940.86896049,46.27858671941667,-119.68114934149999,,,5128495.231872038,293440.0622447006,46,119,16.715203165000275,40.868960489999154
468,1627577862188568354,2021-07-29 16:57:42.188568354,ply,4616.715564759999,11940.868678585,46.27859274599999,-119.68114464308334,,,5128495.889217366,293440.4468681885,46,119,16.715564759999324,40.86867858500045
469,1627577862631423712,2021-07-29 16:57:42.631423712,ply,4616.7159597,11940.868341315,46.278599328333335,-119.68113902191665,,,5128496.60590455,293440.90466919553,46,119,16.715959699999985,40.86834131499927
470,1627577863089028597,2021-07-29 16:57:43.089028597,ply,4616.716354975,11940.868040165,46.27860591625001,-119.68113400275,,,5128497.3247817,293441.3161135692,46,119,16.716354975000286,40.86804016499991
471,1627577863528347731,2021-07-29 16:57:43.528347731,ply,4616.716733175001,11940.86771907,46.278612219583344,-119.68112865116667,,,5128498.011172974,293441.7520968132,46,119,16.716733175000627,40.86771907000002
472,1627577863988432169,2021-07-29 16:57:43.988432169,ply,4616.71711514,11940.86740093,46.27861858566666,-119.68112334883332,,,5128498.704664645,293442.18452174973,46,119,16.717115139999805,40.86740092999935
473,1627577864485897303,2021-07-29 16:57:44.485897303,ply,4616.71753899,11940.867070135,46.27862564983334,-119.68111783558334,,,5128499.475168368,293442.6358203816,46,119,16.71753899000032,40.867070135000176
474,1627577864984264612,2021-07-29 16:57:44.984264612,ply,4616.717932025,11940.86675209,46.27863220041666,-119.68111253483333,,,5128500.189163465,293443.0688169138,46,119,16.717932024999755,40.86675208999986
475,1627577865448299646,2021-07-29 16:57:45.448299408,ply,4616.718289225,11940.86640006,46.27863815375,-119.68110666766667,,,5128500.835323147,293443.54320373794,46,119,16.718289225000262,40.86640006000016
