,North,North_dd,West,West_dd,field.header.stamp,file_name,lat,lat_utm,lon,lon_utm,time,North_deg,West_deg,North_minute_decimal,West_minute_decimal
255,4616.75275248,46.27921254133333,11940.88537752,-119.68142295866667,1627577761787855387,ply,0.807724634076519,185642.7707667134,-2.0888348841006668,9125167.415481562,2021-07-29 16:56:01.787855387,46,119,16.7527524799998,40.885377520000475
256,4616.751994439999,46.27919990733332,11940.88548855,-119.68142480916667,1627577762253908873,ply,0.8077244135716212,185642.71991661465,-2.0888349163979845,9125167.409325346,2021-07-29 16:56:02.253909111,46,119,16.75199443999918,40.885488550000446
257,4616.751370665,46.27918951108333,11940.885597920002,-119.68142663200003,1627577762709546328,ply,0.807724232122829,185642.67804176218,-2.0888349482124284,9125167.403048292,2021-07-29 16:56:02.709546328,46,119,16.75137066499974,40.8855979200016
258,4616.75056383,46.27917606383333,11940.88579159,-119.68142985983334,1627577763240216255,ply,0.8077239974240411,185642.6237868467,-2.0888350045487476,9125167.391417433,2021-07-29 16:56:03.240216255,46,119,16.75056382999992,40.885791590000736
259,4616.74983189,46.27916386483333,11940.885912905,-119.68143188175,1627577763744929552,ply,0.8077237845113256,185642.57466297026,-2.0888350398378503,9125167.384524154,2021-07-29 16:56:03.744929552,46,119,16.74983188999977,40.885912904999714
260,4616.74917567,46.27915292783334,11940.88599934,-119.68143332233333,1627577764197985649,ply,0.8077235936246654,185642.5306599382,-2.0888350649807728,9125167.3798461,2021-07-29 16:56:04.197985649,46,119,16.749175670000113,40.885999340000126
261,4616.748463045,46.27914105075,11940.886051115,-119.68143418525,1627577764689717293,ply,0.8077233863304557,185642.48294802153,-2.0888350800415094,9125167.377597282,2021-07-29 16:56:04.689717293,46,119,16.74846304499988,40.886051114999646
262,4616.74777522,46.27912958700001,11940.886145625,-119.68143576041666,1627577765215600729,ply,0.8077231862502737,185642.4368188871,-2.088835107533354,9125167.372430755,2021-07-29 16:56:05.215600729,46,119,16.74777522000022,40.8861456249997
263,4616.74706762,46.279117793666664,11940.8862473,-119.68143745500001,1627577765716241360,ply,0.807722980417777,185642.38935578463,-2.088835137109413,9125167.366816496,2021-07-29 16:56:05.716241360,46,119,16.747067620000053,40.88624730000083
264,4616.7463339900005,46.27910556650001,11940.886292535,-119.68143820891667,1627577766178589106,ply,0.8077227670134607,185642.3402515946,-2.088835150267741,9125167.365043985,2021-07-29 16:56:06.178589106,46,119,16.746333990000494,40.88629253500039
265,4616.745656245001,46.27909427075001,11940.886408275,-119.68144013791668,1627577766671167850,ply,0.8077225698654318,185642.29475905575,-2.0888351839351427,9125167.358431881,2021-07-29 16:56:06.671167850,46,119,16.745656245000646,40.886408275000576
266,4616.74482165,46.279080360833326,11940.88647075,-119.68144117916667,1627577767189122200,ply,0.807722327091587,185642.2388777566,-2.088835202108383,9125167.355674488,2021-07-29 16:56:07.189122200,46,119,16.74482164999972,40.88647074999972
267,4616.744072005,46.27906786675,11940.886529565,-119.68144215941666,1627577767706995964,ply,0.8077221090286959,185642.18867968078,-2.088835219216973,9125167.353016198,2021-07-29 16:56:07.706995964,46,119,16.744072004999907,40.886529564999364
268,4616.74336167,46.279056027833334,11940.88666489,-119.68144441483334,1627577768151168346,ply,0.8077219024006203,185642.14097515235,-2.08883525858142,9125167.345143057,2021-07-29 16:56:08.151168346,46,119,16.743361670000013,40.88666489000025
269,4616.74255246,46.279042541,11940.886650835,-119.68144418058334,1627577768669960022,ply,0.8077216670109729,185642.08692362948,-2.0888352544929862,9125167.347489826,2021-07-29 16:56:08.669960022,46,119,16.742552460000297,40.88665083500018
270,4616.74180651,46.2790301085,11940.886668705,-119.68144447841665,1627577769101933956,ply,0.8077214500229136,185642.03704384918,-2.0888352596911584,9125167.347579475,2021-07-29 16:56:09.101934195,46,119,16.74180651000006,40.886668704999465
271,4616.74103742,46.27901729033333,11940.886761025,-119.68144601708333,1627577769599945545,ply,0.8077212263037011,185641.98548794247,-2.0888352865459576,9125167.342700994,2021-07-29 16:56:09.599945545,46,119,16.741037419999884,40.88676102499994
272,4616.74014279,46.27900237983334,11940.886794875001,-119.68144658125001,1627577770128204346,ply,0.8077209660663831,185641.92564466142,-2.088835296392524,9125167.341973145,2021-07-29 16:56:10.128204346,46,119,16.74014279000039,40.886794875001215
273,4616.739514945,46.278991915750005,11940.88687432,-119.68144790533333,1627577770532437801,ply,0.8077207834336758,185641.88354999406,-2.088835319502137,9125167.337716168,2021-07-29 16:56:10.532437801,46,119,16.739514945000337,40.88687432000006
274,4616.738842055,46.27898070091666,11940.886882974999,-119.68144804958332,1627577771001134872,ply,0.8077205876979089,185641.83856856273,-2.088835322019775,9125167.338299185,2021-07-29 16:56:11.001134872,46,119,16.738842054999623,40.886882974999025
275,4616.73806607,46.278967767833336,11940.88697397,-119.68144956616668,1627577771485383749,ply,0.8077203619730224,185641.78655420273,-2.0888353484891478,9125167.333521772,2021-07-29 16:56:11.485383749,46,119,16.73806607000006,40.88697397000033
276,4616.73730823,46.27895513716667,11940.887069655,-119.68145116091667,1627577772014391661,ply,0.8077201415263023,185641.73574421968,-2.088835376322786,9125167.328397451,2021-07-29 16:56:12.014391661,46,119,16.737308230000053,40.88706965500023
277,4616.736544775,46.27894241291666,11940.887095995,-119.68145159991667,1627577772509758234,ply,0.8077199194462449,185641.68467989098,-2.0888353839847813,9125167.327947643,2021-07-29 16:56:12.509758234,46,119,16.736544774999857,40.88709599499998
278,4616.735752965,46.278929216083334,11940.88714079,-119.68145234650001,1627577772982224464,ply,0.8077196891180525,185641.63168854927,-2.0888353970151186,9125167.326305475,2021-07-29 16:56:12.982224464,46,119,16.735752964999847,40.88714079000056
279,4616.735099095,46.27891831825,11940.88720484,-119.68145341400002,1627577773455931902,ply,0.8077194989149795,185641.58788157953,-2.0888354156465083,9125167.32312917,2021-07-29 16:56:13.455931902,46,119,16.735099094999896,40.88720484000078
280,4616.73441171,46.278906861833335,11940.887261495001,-119.68145435825002,1627577773907141685,ply,0.8077192989627882,185641.5418478374,-2.08883543212678,9125167.320508357,2021-07-29 16:56:13.907141685,46,119,16.73441171000013,40.88726149500144
281,4616.73361214,46.278893535666676,11940.887381315,-119.68145635525,1627577774434145927,ply,0.8077190663773033,185641.48820714667,-2.088835466981005,9125167.313832752,2021-07-29 16:56:14.434146166,46,119,16.733612140000332,40.88738131500031
282,4616.732885134999,46.278881418916654,11940.887426685,-119.68145711141666,1627577774907125235,ply,0.8077188549001209,185641.4395454421,-2.0888354801786027,9125167.312039686,2021-07-29 16:56:14.907125235,46,119,16.73288513499938,40.88742668499981
283,4616.73211386,46.27886856433334,11940.88747572,-119.68145792866666,1627577775371392965,ply,0.8077186305453179,185641.38791897526,-2.088835494442306,9125167.310076736,2021-07-29 16:56:15.371392965,46,119,16.732113860000027,40.8874757199992
284,4616.731428135,46.27885713558333,11940.88756205,-119.68145936750001,1627577775857183456,ply,0.8077184310760009,185641.34194443523,-2.0888355195546855,9125167.305456836,2021-07-29 16:56:15.857183456,46,119,16.731428134999987,40.88756205000027
285,4616.730612735,46.278843545583335,11940.887627005,-119.68146045008334,1627577776341986179,ply,0.8077181938857557,185641.28734153317,-2.0888355384493287,9125167.302499369,2021-07-29 16:56:16.341986418,46,119,16.73061273500025,40.88762700500047
286,4616.729809845,46.27883016408334,11940.887693705,-119.68146156175001,1627577776834347486,ply,0.8077179603345219,185641.23357157878,-2.0888355578515725,9125167.299402852,2021-07-29 16:56:16.834347486,46,119,16.72980984500009,40.887693705000856
287,4616.729058794999,46.27881764658332,11940.887721905001,-119.68146203175002,1627577777299047470,ply,0.8077177418629324,185641.18333298079,-2.08883556605462,9125167.298806438,2021-07-29 16:56:17.299047470,46,119,16.72905879499922,40.887721905000944
288,4616.72832631,46.278805438499994,11940.887756325,-119.68146260541668,1627577777735449076,ply,0.807717528791683,185641.13432415936,-2.0888355760669923,9125167.297759455,2021-07-29 16:56:17.735449076,46,119,16.72832630999983,40.88775632500074
289,4616.727490495,46.27879150825,11940.88786889,-119.6814644815,1627577778228209972,ply,0.8077172856629551,185641.07827401845,-2.088835608810823,9125167.291634649,2021-07-29 16:56:18.228209972,46,119,16.727490494999984,40.88786889000039
290,4616.72672687,46.278778781166665,11940.8879295,-119.68146549166667,1627577778683265209,ply,0.8077170635334466,185641.02713859116,-2.0888356264415577,9125167.288879808,2021-07-29 16:56:18.683265209,46,119,16.726726869999766,40.88792950000061
291,4616.725963385001,46.27876605641668,11940.88795684,-119.68146594733335,1627577779154424191,ply,0.8077168414446629,185640.97607051497,-2.0888356343944414,9125167.288362773,2021-07-29 16:56:19.154423952,46,119,16.725963385000796,40.8879568400007
292,4616.725191625001,46.27875319375001,11940.887994405,-119.68146657341667,1627577779611482859,ply,0.807716616948779,185640.9244316321,-2.0888356453216566,9125167.287172241,2021-07-29 16:56:19.611482859,46,119,16.72519162500066,40.88799440500043
293,4616.72435371,46.27873922850001,11940.888052885,-119.68146754808335,1627577780112755299,ply,0.8077163732091855,185640.86833543674,-2.0888356623327993,9125167.28468933,2021-07-29 16:56:20.112755299,46,119,16.724353710000287,40.888052885000434
294,4616.723471675,46.278724527916665,11940.888103500001,-119.68146839166668,1627577780582866669,ply,0.8077161166356043,185640.80930460166,-2.0888356770561063,9125167.28281189,2021-07-29 16:56:20.582866669,46,119,16.723471674999928,40.88810350000131
295,4616.7227089,46.278711814999994,11940.88815548,-119.68146925799998,1627577781056981087,ply,0.8077158947533508,185640.75824101997,-2.0888356921764744,9125167.280636111,2021-07-29 16:56:21.056981087,46,119,16.722708899999816,40.888155479999114
296,4616.72186237,46.27869770616667,11940.88823244,-119.68147054066667,1627577781533829212,ply,0.8077156485077557,185640.70153690767,-2.0888357145632312,9125167.276924979,2021-07-29 16:56:21.533829212,46,119,16.721862370000053,40.88823244000014
297,4616.721078074999,46.27868463458332,11940.888284885,-119.68147141475,1627577782006309748,ply,0.8077154203655879,185640.6490344264,-2.0888357298188636,9125167.274755182,2021-07-29 16:56:22.006309748,46,119,16.72107807499924,40.88828488500076
298,4616.720243705,46.278670728416664,11940.888352605001,-119.68147254341669,1627577782472742081,ply,0.8077151776571933,185640.59315902158,-2.0888357495178136,9125167.271644564,2021-07-29 16:56:22.472742081,46,119,16.72024370500003,40.88835260500127
299,4616.719478630001,46.278657977166674,11940.888373894999,-119.68147289824998,1627577782956411123,ply,0.8077149551058972,185640.54199523877,-2.088835755710823,9125167.271537257,2021-07-29 16:56:22.956411123,46,119,16.719478630000594,40.88837389499895
300,4616.718664575001,46.27864440958334,11940.88844927,-119.6814741545,1627577783463948011,ply,0.8077147183068966,185640.48746405405,-2.0888357776365214,9125167.267876511,2021-07-29 16:56:23.463948011,46,119,16.71866457500073,40.88844926999991
301,4616.717851735,46.278630862250004,11940.888548575,-119.68147580958333,1627577783922759295,ply,0.807714481861325,185640.4329723487,-2.0888358065231754,9125167.262603907,2021-07-29 16:56:23.922759056,46,119,16.717851735000295,40.88854857499973
302,4616.71718813,46.278619802166666,11940.88860605,-119.68147676750002,1627577784338823795,ply,0.8077142888264551,185640.388526293,-2.0888358232419755,9125167.259886747,2021-07-29 16:56:24.338823795,46,119,16.717188130000068,40.88860605000082
303,4616.71643477,46.278607246166665,11940.888677455001,-119.68147795758335,1627577784810155869,ply,0.8077140696829143,185640.33805801452,-2.088835844012848,9125167.25638795,2021-07-29 16:56:24.810155869,46,119,16.716434769999978,40.888677455001016
304,4616.715667005001,46.27859445008335,11940.888723945,-119.68147873241666,1627577785292857170,ply,0.807713846349129,185640.286670543,-2.0888358575362402,9125167.254590116,2021-07-29 16:56:25.292857170,46,119,16.715667005000796,40.88872394499958
305,4616.71492854,46.278582142333335,11940.88877919,-119.68147965316666,1627577785747118235,ply,0.8077136315383677,185640.2372258029,-2.0888358736063593,9125167.252152605,2021-07-29 16:56:25.747118235,46,119,16.714928540000074,40.888779189999696
306,4616.714162585,46.27856937641666,11940.888918295,-119.68148197158334,1627577786223114967,ply,0.8077134087310898,185640.18579784274,-2.088835914070364,9125167.244121488,2021-07-29 16:56:26.223114967,46,119,16.71416258499994,40.88891829500062
307,4616.71346601,46.27855776683334,11940.88899687,-119.68148328116668,1627577786718821526,ply,0.807713206105636,185640.13911176336,-2.088835936926905,9125167.240042042,2021-07-29 16:56:26.718821526,46,119,16.713466010000047,40.88899687000048
308,4616.7126778599995,46.278544630999995,11940.889074345,-119.68148457241665,1627577787170441866,ply,0.8077129768420942,185640.08630803807,-2.0888359594634682,9125167.236195164,2021-07-29 16:56:27.170441866,46,119,16.71267785999953,40.889074344999244
309,4616.711987735,46.27853312891666,11940.88905473,-119.6814842455,1627577787655433893,ply,0.8077127760928692,185640.04022414557,-2.0888359537576964,9125167.238709722,2021-07-29 16:56:27.655433893,46,119,16.71198773499964,40.88905472999977
310,4616.711257355,46.27852095591667,11940.88915367,-119.68148589449999,1627577788139119387,ply,0.8077125636339394,185639.9912435241,-2.0888359825381757,9125167.233318873,2021-07-29 16:56:28.139119387,46,119,16.71125735500027,40.88915366999936
311,4616.7105506,46.27850917666667,11940.88915382,-119.681485897,1627577788613867521,ply,0.8077123580472435,185639.9440138666,-2.0888359825818092,9125167.234532647,2021-07-29 16:56:28.613867521,46,119,16.710550599999806,40.8891538200005
312,4616.70978067,46.278496344500006,11940.889232320002,-119.68148720533335,1627577789089010954,ply,0.8077121340836851,185639.89242591904,-2.088836005416534,9125167.230585268,2021-07-29 16:56:29.089010954,46,119,16.709780670000328,40.88923232000161
313,4616.709040465001,46.27848400775001,11940.889265105001,-119.68148775175001,1627577789588222027,ply,0.8077119187667786,185639.84290405398,-2.0888360149533036,9125167.229661632,2021-07-29 16:56:29.588222027,46,119,16.709040465000726,40.88926510500096
314,4616.70840751,46.2784734585,11940.889356489999,-119.68148927483331,1627577790006626368,ply,0.8077117346476325,185639.80044709577,-2.088836041536122,9125167.224610291,2021-07-29 16:56:30.006626368,46,119,16.708407510000143,40.889356489999045
315,4616.70761549,46.27846025816666,11940.889305865,-119.68148843108332,1627577790507418633,ply,0.8077115042583533,185639.74760805414,-2.0888360268099064,9125167.229387313,2021-07-29 16:56:30.507418633,46,119,16.707615489999625,40.88930586499919
316,4616.706890025,46.278448167083326,11940.889362955,-119.68148938258334,1627577790950238228,ply,0.8077112932291389,185639.69902883243,-2.088836043416715,9125167.226803169,2021-07-29 16:56:30.950238228,46,119,16.706890024999666,40.88936295500025
317,4616.706058615,46.27843431025,11940.88938444,-119.68148974066668,1627577791457149506,ply,0.8077110513817735,185639.64343182725,-2.088836049666448,9125167.226797612,2021-07-29 16:56:31.457149506,46,119,16.706058615000074,40.88938444000087
318,4616.70530023,46.2784216705,11940.88941654,-119.68149027566666,1627577791910121679,ply,0.8077108307765194,185639.59269626508,-2.088836059003959,9125167.225951534,2021-07-29 16:56:31.910121679,46,119,16.70530022999992,40.88941653999973
319,4616.704443265,46.27840738775,11940.889436009998,-119.68149060016664,1627577792384228706,ply,0.8077105814955057,185639.53539504184,-2.0888360646675523,9125167.226125775,2021-07-29 16:56:32.384228706,46,119,16.70444326500001,40.88943600999846
320,4616.70355232,46.27839253866667,11940.88951173,-119.68149186216667,1627577792902824402,ply,0.8077103223301106,185639.4757250286,-2.088836086693608,9125167.222574959,2021-07-29 16:56:32.902824402,46,119,16.7035523200002,40.88951172999987
321,4616.702649545,46.278377492416666,11940.88959532,-119.68149325533335,1627577793383956432,ply,0.807710059723508,185639.4152507489,-2.0888361110089537,9125167.218515217,2021-07-29 16:56:33.383956432,46,119,16.702649544999986,40.88959532000081
322,4616.701904334999,46.27836507224999,11940.889691905,-119.68149486508334,1627577793852590561,ply,0.8077098429507058,185639.36528320794,-2.088836139104391,9125167.213308465,2021-07-29 16:56:33.852590561,46,119,16.7019043349992,40.88969190500029
323,4616.701007855,46.27835013091667,11940.889798935,-119.68149664891668,1627577794320642948,ply,0.8077095821752448,185639.3051887367,-2.088836170238156,9125167.20766103,2021-07-29 16:56:34.320643187,46,119,16.70100785500017,40.88979893500073
324,4616.7001392,46.278335653333336,11940.889956175,-119.68149926958334,1627577794821796417,ply,0.8077093294937479,185639.24686616665,-2.088836215977418,9125167.198587822,2021-07-29 16:56:34.821796417,46,119,16.700139200000194,40.88995617500041
325,4616.69938579,46.278323096499996,11940.89000552,-119.681500092,1627577795307814360,ply,0.8077091103356624,185639.19643300195,-2.0888362303312964,9125167.19657307,2021-07-29 16:56:35.307814360,46,119,16.699385789999724,40.89000551999925
326,4616.698572994999,46.278309549916656,11940.890091680001,-119.68150152800003,1627577795776140451,ply,0.8077088739031808,185639.14196721892,-2.088836255394225,9125167.19218463,2021-07-29 16:56:35.776140451,46,119,16.698572994999267,40.890091680001206
327,4616.697728995,46.27829548325,11940.890180505,-119.68150300841668,1627577796238827944,ply,0.8077086283935327,185639.0854114946,-2.08883628123237,9125167.187670957,2021-07-29 16:56:36.238827944,46,119,16.697728995000034,40.8901805050009
328,4616.696964430001,46.27828274050001,11940.890242315,-119.68150403858333,1627577796708011866,ply,0.8077084059905898,185639.034211161,-2.08883629921217,9125167.184837004,2021-07-29 16:56:36.708011866,46,119,16.696964430000662,40.89024231499934
329,4616.6961962000005,46.278269936666675,11940.890254005,-119.68150423341667,1627577797145664215,ply,0.8077081825215412,185638.98285327796,-2.0888363026126533,9125167.185380938,2021-07-29 16:56:37.145664215,46,119,16.696196200000486,40.890254005000315
330,4616.6953612199995,46.27825602033332,11940.890250235,-119.68150417058332,1627577797640386343,ply,0.8077079396357044,185638.9270617287,-2.0888363015160043,9125167.187080443,2021-07-29 16:56:37.640386343,46,119,16.69536121999954,40.89025023499926
331,4616.694642445,46.278244040749996,11940.890196414999,-119.68150327358332,1627577798118729830,ply,0.8077077305525323,185638.87912290427,-2.088836285860401,9125167.191945547,2021-07-29 16:56:38.118729830,46,119,16.694642444999772,40.89019641499908
332,4616.69396208,46.27823270133334,11940.89020795,-119.68150346583334,1627577798587755680,ply,0.8077075326423764,185638.8336369313,-2.088836289215797,9125167.192347754,2021-07-29 16:56:38.587755680,46,119,16.693962080000347,40.89020795000033
333,4616.69338938,46.278223156333326,11940.890162874999,-119.68150271458332,1627577799050170183,ply,0.807707366050699,185638.79544442668,-2.08883627610401,9125167.196371634,2021-07-29 16:56:39.050170183,46,119,16.693389379999644,40.89016287499908
334,4616.69282672,46.27821377866667,11940.89011948,-119.68150199133333,1627577799584061384,ply,0.8077072023795397,185638.75791992372,-2.0888362634809168,9125167.200265119,2021-07-29 16:56:39.584061384,46,119,16.692826720000085,40.89011948000007
335,4616.692476754999,46.27820794591665,11940.890086005,-119.68150143341667,1627577800053808451,ply,0.8077071005788474,185638.73459162028,-2.088836253743434,9125167.203122979,2021-07-29 16:56:40.053808451,46,119,16.692476754999007,40.89008600499983
336,4616.69217199,46.2782028665,11940.890041495,-119.68150069158334,1627577800538771629,ply,0.8077070119263029,185638.71430307414,-2.0888362407959997,9125167.206644882,2021-07-29 16:56:40.538771629,46,119,16.692171990000134,40.89004149500033
337,4616.6919729500005,46.27819954916667,11940.89002199,-119.6815003665,1627577801041092873,ply,0.8077069540279138,185638.7010360874,-2.0888362351222254,9125167.20830164,2021-07-29 16:56:41.041092873,46,119,16.69197295000049,40.890021990000605
338,4616.691770245,46.27819617075,11940.88999274,-119.681499879,1627577801539511681,ply,0.8077068950634194,185638.68754117144,-2.0888362266137452,9125167.21062028,2021-07-29 16:56:41.539511919,46,119,16.691770245000043,40.8899927399998
339,4616.691581215,46.27819302025,11940.88998199,-119.68149969983332,1627577802029469967,ply,0.8077068400768214,185638.6749278486,-2.088836223486697,9125167.21167076,2021-07-29 16:56:42.029469967,46,119,16.691581215000042,40.8899819899998
340,4616.69143242,46.27819054033333,11940.889960615,-119.68149934358334,1627577802505349398,ply,0.8077067967941103,185638.66502177872,-2.0888362172689616,9125167.213366304,2021-07-29 16:56:42.505349398,46,119,16.691432419999728,40.889960615000746
341,4616.691326835,46.278188780583335,11940.88994074,-119.68149901233333,1627577802999636889,ply,0.8077067660806788,185638.6580006325,-2.0888362114875583,9125167.214886116,2021-07-29 16:56:42.999636889,46,119,16.691326834999927,40.889940740000384
342,4616.691283065,46.27818805108333,11940.88993425,-119.68149890416667,1627577803551469326,ply,0.807706753348502,185638.65508698477,-2.0888362095996937,9125167.21539849,2021-07-29 16:56:43.551469326,46,119,16.69128306499988,40.889934250000806
343,4616.691266489999,46.27818777483332,11940.88992313,-119.68149871883334,1627577803940667629,ply,0.8077067485270296,185638.6539987325,-2.088836206365017,9125167.216175226,2021-07-29 16:56:43.940667629,46,119,16.69126648999918,40.88992313000017
344,4616.691263815001,46.27818773025001,11940.889922999999,-119.68149871666665,1627577804439598799,ply,0.807706747748904,185638.65382020047,-2.0888362063272012,9125167.216188602,2021-07-29 16:56:44.439598799,46,119,16.69126381500064,40.88992299999882
345,4616.69125233,46.27818753883333,11940.88992613,-119.68149876883332,1627577804919110537,ply,0.8077067444080528,185638.6530472513,-2.0888362072376814,9125167.215997938,2021-07-29 16:56:44.919110775,46,119,16.69125232999977,40.88992612999937
346,4616.69124262,46.278187376999995,11940.889925715,-119.68149876191667,1627577805381817818,ply,0.8077067415835283,185638.6523990972,-2.088836207116963,9125167.216042673,2021-07-29 16:56:45.381817818,46,119,16.691242619999684,40.88992571500057
347,4616.691233269999,46.278187221166654,11940.889923985,-119.68149873308333,1627577805908850908,ply,0.8077067388637234,185638.65177729246,-2.0888362066137263,9125167.216175236,2021-07-29 16:56:45.908850908,46,119,16.69123326999943,40.88992398499977
348,4616.69123543,46.27818725716667,11940.889922845001,-119.68149871408335,1627577806439380646,ply,0.8077067394920422,185638.6519236233,-2.088836206282114,9125167.216248184,2021-07-29 16:56:46.439380646,46,119,16.691235430000233,40.88992284500091
349,4616.691235675,46.27818726125,11940.889924840001,-119.68149874733335,1627577806887045622,ply,0.8077067395633096,185638.65193651794,-2.088836206862436,9125167.216113556,2021-07-29 16:56:46.887045622,46,119,16.691235674999916,40.889924840001186
350,4616.6912374349995,46.278187290583325,11940.88991914,-119.68149865233333,1627577807338000298,ply,0.8077067400752729,185638.6520640671,-2.0888362052043727,9125167.216493942,2021-07-29 16:56:47.338000298,46,119,16.691237434999493,40.88991913999962
351,4616.691268099999,46.278187801666654,11940.88991984,-119.68149866399999,1627577807875703812,ply,0.8077067489953597,185638.65411205692,-2.0888362054079943,9125167.216393754,2021-07-29 16:56:47.875703812,46,119,16.691268099999434,40.88991983999949
352,4616.69132627,46.27818877116667,11940.889922,-119.6814987,1627577808362494946,ply,0.8077067659163271,185638.65799554266,-2.0888362060363135,9125167.216147723,2021-07-29 16:56:48.362494946,46,119,16.69132626999999,40.8899220000003
353,4616.691404525,46.27819007541666,11940.889935465,-119.68149892441667,1627577808815821886,ply,0.8077067886797836,185638.66320151606,-2.088836209953123,9125167.215106431,2021-07-29 16:56:48.815821886,46,119,16.691404524999598,40.889935465000235
354,4616.6915048,46.27819174666667,11940.889929044999,-119.68149881741665,1627577809339261055,ply,0.807706817848599,185638.669913654,-2.0888362080856204,9125167.215364661,2021-07-29 16:56:49.339260817,46,119,16.691504800000075,40.88992904499901
355,4616.691623775,46.278193729583336,11940.889938389999,-119.68149897316665,1627577809842160225,ply,0.8077068524570236,185638.67784795165,-2.088836210803971,9125167.214530002,2021-07-29 16:56:49.842160225,46,119,16.691623775000153,40.88993838999886
356,4616.691782795,46.27819637991667,11940.889930335,-119.68149883891668,1627577810311179399,ply,0.8077068987140665,185638.68848861518,-2.088836208460867,9125167.214796487,2021-07-29 16:56:50.311179638,46,119,16.69178279500011,40.88993033500083
357,4616.692062575,46.27820104291666,11940.889965265,-119.68149942108333,1627577810844502211,ply,0.8077069800987694,185638.70712422067,-2.0888362186215916,9125167.211962286,2021-07-29 16:56:50.844502211,46,119,16.69206257499991,40.88996526499977
358,4616.692351945,46.27820586575,11940.89001922,-119.68150032033333,1627577811284360886,ply,0.8077070642730905,185638.7263675213,-2.0888362343164646,9125167.207831688,2021-07-29 16:56:51.284360886,46,119,16.692351945000155,40.890019219999886
359,4616.692509750001,46.27820849583335,11940.8900254,-119.68150042333333,1627577811538888693,ply,0.8077071101767044,185638.7369021779,-2.088836236114154,9125167.207142698,2021-07-29 16:56:51.538888693,46,119,16.69250975000068,40.89002540000001
360,4616.692865785,46.27821442975001,11940.890089755001,-119.68150149591669,1627577812055425167,ply,0.8077072137430877,185638.76058228477,-2.088836254834265,9125167.202197053,2021-07-29 16:56:52.055425167,46,119,16.692865785000322,40.8900897550011
361,4616.693268139999,46.278221135666655,11940.89016254,-119.68150270899999,1627577812585844994,ply,0.8077073307834125,185638.78734306307,-2.0888362760065626,9125167.196604116,2021-07-29 16:56:52.585844994,46,119,16.693268139999418,40.89016253999944
362,4616.69363103,46.27822718383333,11940.8902545,-119.68150424166667,1627577813074856997,ply,0.8077074363438348,185638.81143314045,-2.0888363027566426,9125167.189789634,2021-07-29 16:56:53.074856997,46,119,16.69363102999978,40.89025450000008
363,4616.69392768,46.278232128000006,11940.890315195,-119.68150525325,1627577813530120850,ply,0.807707522635822,185638.8311511831,-2.0888363204121023,9125167.185193025,2021-07-29 16:56:53.530120850,46,119,16.693927680000343,40.89031519499986
364,4616.694211965,46.27823686608334,11940.890381915,-119.68150636525,1627577814043753624,ply,0.8077076053309764,185638.85003242348,-2.0888363398201637,9125167.180212537,2021-07-29 16:56:54.043753624,46,119,16.69421196500025,40.890381915000034
365,4616.69450582,46.278241763666664,11940.890435714999,-119.68150726191665,1627577814582479000,ply,0.8077076908099308,185638.8695757073,-2.088836355469949,9125167.176084591,2021-07-29 16:56:54.582479000,46,119,16.694505819999904,40.8904357149986
366,4616.6947204299995,46.27824534049999,11940.890467174999,-119.68150778624998,1627577815061805248,ply,0.8077077532374491,185638.8838623307,-2.088836364621292,9125167.17359667,2021-07-29 16:56:55.061805248,46,119,16.694720429999506,40.890467174998776
367,4616.694938765,46.27824897941667,11940.890498134999,-119.68150830224998,1627577815552592039,ply,0.8077078167485263,185638.89839875142,-2.088836373627191,9125167.17113593,2021-07-29 16:56:55.552592039,46,119,16.694938765000188,40.89049813499878
368,4616.695162135,46.27825270225,11940.89054453,-119.68150907550002,1627577816018764734,ply,0.8077078817242256,185638.9132447339,-2.0888363871229503,9125167.16762817,2021-07-29 16:56:56.018764734,46,119,16.69516213499992,40.890544530000625
369,4616.695417430001,46.27825695716668,11940.890585550002,-119.68150975916669,1627577816494954109,ply,0.807707955986531,185638.9302334963,-2.0888363990551846,9125167.164426701,2021-07-29 16:56:56.494953871,46,119,16.695417430000816,40.89058555000156
370,4616.69570193,46.27826169883333,11940.89060366,-119.681510061,1627577817012957573,ply,0.8077080387442261,185638.9492138387,-2.0888364043231693,9125167.1627158,2021-07-29 16:56:57.012957811,46,119,16.695701929999814,40.890603660000124
371,4616.69599766,46.27826662766667,11940.890635535001,-119.68151059225002,1627577817501258373,ply,0.8077081247685961,185638.96892063916,-2.0888364135952315,9125167.160059487,2021-07-29 16:56:57.501258612,46,119,16.695997660000103,40.89063553500091
372,4616.696275915,46.278271265250005,11940.890679585,-119.68151132641667,1627577817954553604,ply,0.8077082057096947,185638.9874384377,-2.088836426408857,9125167.156614432,2021-07-29 16:56:57.954553604,46,119,16.696275915000115,40.890679584999816
373,4616.6965819100005,46.278276365166676,11940.890670835,-119.68151118058334,1627577818438067436,ply,0.8077082947200321,185639.0079020195,-2.0888364238635853,9125167.156673158,2021-07-29 16:56:58.438067436,46,119,16.696581910000532,40.89067083500049
374,4616.69682475,46.278280412499996,11940.890727825,-119.68151213041668,1627577818913161278,ply,0.8077083653593246,185639.02403062957,-2.088836440441304,9125167.152418967,2021-07-29 16:56:58.913161278,46,119,16.696824749999905,40.890727825000795
