,x,y
0,0.0,0.0
1,0.0020504493732005358,0.003360530361533165
2,0.001109025557525456,0.0021751541644334793
3,0.0028690575854852796,0.002639148384332657
4,0.0026240224251523614,0.005431739613413811
5,0.0036184722557663918,0.007356341928243637
6,0.0023023263784125447,0.008089782670140266
7,0.002572574303485453,0.009232968091964722
8,0.004457178409211338,0.012597518041729927
9,0.006350655457936227,0.015143396332859993
10,0.004563584458082914,0.013959035277366638
11,0.0051610505906865,0.014119932428002357
12,0.006120158825069666,0.017351023852825165
13,0.007255999371409416,0.019447579979896545
14,0.00762362836394459,0.024739151820540428
15,0.009047301602549851,0.028835896402597427
16,0.008197672665119171,0.02682984061539173
17,0.009864511550404131,0.027003787457942963
18,0.008373059798032045,0.02840404212474823
19,0.008513729204423726,0.02933601289987564
20,0.00972043874207884,0.031723152846097946
21,0.010897981002926826,0.03356536477804184
22,0.009923032484948635,0.030997220426797867
23,0.010493113193660975,0.030028529465198517
24,0.011186553398147225,0.03375324048101902
25,0.011672597494907677,0.035768112167716026
26,0.011096485541202128,0.037146175280213356
27,0.011540721054188907,0.038752831518650055
28,0.012100102729164064,0.03484185412526131
29,0.01338744512759149,0.03292039781808853
30,0.012222259538248181,0.040801938623189926
31,0.011436310596764088,0.04510815255343914
32,0.01320895820390433,0.04003750905394554
33,0.015399114228785038,0.03836698457598686
34,0.013639794080518186,0.04464550502598286
35,0.013156966655515134,0.048028476536273956
36,0.0145777000579983,0.04436943307518959
37,0.016347799682989717,0.04327421635389328
38,0.01484272675588727,0.04687684029340744
39,0.014479819568805397,0.048756398260593414
40,0.015256850281730294,0.04789961688220501
41,0.016182818333618343,0.048052554950118065
42,0.01635449891909957,0.052238110452890396
43,0.017042522435076535,0.054949622601270676
44,0.01818720903247595,0.05780595727264881
45,0.02014966623391956,0.060564519837498665
46,0.016583355725742877,0.05614946596324444
47,0.016306151286698878,0.054324397817254066
48,0.018432146403938532,0.060801031067967415
49,0.019297579186968505,0.06424874998629093
50,0.01855723443441093,0.06109030544757843
51,0.01947010646108538,0.06030817702412605
52,0.020341204712167382,0.06398960389196873
53,0.02129064709879458,0.06603221595287323
54,0.021198797854594886,0.07000980712473392
55,0.022154716309159994,0.07324097491800785
56,0.0228150871116668,0.07665469124913216
57,0.024947514873929322,0.07997426018118858
58,0.025114714982919395,0.08371172472834587
59,0.027517522918060422,0.08725858107209206
60,0.029856259818188846,0.10066745616495609
61,0.033830359927378595,0.11045105755329132
62,0.03484389977529645,0.10802957229316235
63,0.040810640435665846,0.10997003875672817
64,0.04130590439308435,0.12552820704877377
65,0.04549296828918159,0.1360666435211897
66,0.04589078004937619,0.13773288764059544
67,0.05168134917039424,0.14254222065210342
68,0.0505311923334375,0.14880597032606602
69,0.054711369099095464,0.15445331670343876
70,0.054954480146989226,0.1606638003140688
71,0.059174104942940176,0.1666219849139452
72,0.06032244407106191,0.17700024507939816
73,0.06530710845254362,0.18568755872547626
74,0.06449537782464176,0.18484980799257755
75,0.06953223899472505,0.187397425994277
76,0.07043160451576114,0.1959304492920637
77,0.07464968785643578,0.20221994817256927
78,0.07325681205838919,0.20702804997563362
79,0.07646164891775697,0.21232878975570202
80,0.07822161831427366,0.21647584438323975
81,0.08304098120424896,0.22097744047641754
82,0.08047199796419591,0.2229494620114565
83,0.08277488523162901,0.22579720243811607
84,0.08573801757302135,0.2394247818738222
85,0.08994163270108402,0.24906641617417336
86,0.09216170443687588,0.25257872603833675
87,0.09886972315143794,0.25824273750185966
88,0.09900726471096277,0.2694444712251425
89,0.1045668285805732,0.27854656614363194
90,0.10717758384998888,0.2860637456178665
91,0.11472778324969113,0.2940847594290972
92,0.11722668923903257,0.30778205767273903
93,0.1253849279601127,0.3192960061132908
94,0.1255860779201612,0.32706647738814354
95,0.13367383950389922,0.3360682986676693
96,0.1382709009340033,0.3400881104171276
97,0.14856432005763054,0.34582109563052654
98,0.1504267662530765,0.3601184319704771
99,0.158396013895981,0.3712082505226135
100,0.15669167833402753,0.3810710608959198
101,0.16313655744306743,0.3912819381803274
102,0.17040454188827425,0.41411997750401497
103,0.1821559836389497,0.432211397215724
104,0.1820307350717485,0.43441647477447987
105,0.19381400849670172,0.4422374293208122
106,0.19100114854518324,0.44138973020017147
107,0.19819376710802317,0.44361226446926594
108,0.2035249873297289,0.4601444732397795
109,0.21116632060147822,0.47139813378453255
110,0.21707555034663528,0.4861040282994509
111,0.2279399640392512,0.4994621090590954
112,0.22920680360402912,0.5222312808036804
113,0.23994720506016165,0.5413995124399662
114,0.2389684336958453,0.5552590694278479
115,0.25052820111159235,0.5708413049578667
116,0.24886623385827988,0.5898230392485857
117,0.2595833921805024,0.6073744054883718
118,0.2608201497932896,0.6070521175861359
119,0.2734156687511131,0.6130995433777571
120,0.2705522315809503,0.6272776145488024
121,0.2773222861578688,0.6383965034037828
122,0.28228668437805027,0.6645447332412004
123,0.2925493699731305,0.6850691623985767
124,0.29400711390189826,0.706761909648776
125,0.30719582573510706,0.7278000116348267
126,0.30468920071143657,0.7441909555345774
127,0.3175580886891112,0.762040926143527
128,0.31774764880537987,0.7980289682745934
129,0.33111730369273573,0.8271887972950935
130,0.33503752655815333,0.837382934987545
131,0.3546921480447054,0.8542304523289204
132,0.3483749298611656,0.8666604645550251
133,0.3605815665796399,0.8804926685988903
134,0.36297698656562716,0.9150631371885538
135,0.375670776469633,0.9418814107775688
136,0.38098459655884653,0.9465074334293604
137,0.4000477296067402,0.9589652121067047
138,0.3961923954775557,0.9876462277024984
139,0.40795083716511726,1.0102389976382256
140,0.41508804506156594,1.047032956033945
141,0.43332977360114455,1.078393630683422
142,0.4324194516520947,1.1025796793401241
143,0.4520776803838089,1.1290537305176258
144,0.45071051828563213,1.149665230885148
145,0.4697251617908478,1.1721015721559525
146,0.4671197657007724,1.2100865989923477
147,0.4832014739513397,1.2421232238411903
148,0.48203843540977687,1.2691800016909838
149,0.500974417780526,1.2977177072316408
150,0.4936595882754773,1.3136211168020964
151,0.509422330535017,1.3338173311203718
152,0.5077459311578423,1.3878761641681194
153,0.5225867060944438,1.4292771890759468
154,0.5223698995541781,1.4594289604574442
155,0.5445713063236326,1.4932659342885017
156,0.5398683117236942,1.5018568318337202
157,0.5613117684843019,1.5193040557205677
158,0.5595403001643717,1.59932198561728
159,0.5759816082427278,1.6561959236860275
160,0.5795915117487311,1.6395054142922163
161,0.6100922065088525,1.6492110528051853
162,0.5954581900732592,1.7075593825429678
163,0.6065609635552391,1.747862320393324
164,0.6101504391990602,1.730724100023508
165,0.63199622486718,1.7342283111065626
166,0.6262571407714859,1.7852482162415981
167,0.6359498751116917,1.8187258839607239
168,0.6388862757012248,1.8405971471220255
169,0.656738274730742,1.866413451731205
170,0.6524692840175703,1.8672379702329636
171,0.6689119988586754,1.8769141677767038
172,0.6679503216873854,1.9195167534053326
173,0.679473900119774,1.9499295372515917
174,0.6796233082422987,1.9509587287902832
175,0.6958643533289433,1.9624521136283875
176,0.690914458129555,1.97915562056005
177,0.7009092061780393,1.9937624726444483
178,0.7060713003156707,2.0214843656867743
179,0.7194519087206572,2.0442521683871746
180,0.7159959622658789,2.0517605282366276
181,0.7283799019642174,2.0646140817552805
182,0.7255010124063119,2.084209932014346
183,0.7351223296718672,2.1011837739497423
184,0.7359787517925724,2.11979266256094
185,0.7474492733599618,2.137618074193597
186,0.7419743699720129,2.1380626000463963
187,0.7508246409706771,2.1446880027651787
188,0.7538532536709681,2.1957681700587273
189,0.7631898176623508,2.230482155457139
190,0.7615199638530612,2.213861186057329
191,0.777022902504541,2.2157068718224764
192,0.7732099015265703,2.25508526712656
193,0.7806104669580236,2.280628800392151
194,0.7838622231502086,2.304187797009945
195,0.7980403720866889,2.328261388465762
196,0.7943107327446342,2.36278547719121
197,0.8083238691324368,2.393215859308839
198,0.8017472096253186,2.4150839038193226
199,0.8160420514177531,2.439758762717247
200,0.8126258833799511,2.475892683491111
201,0.8275845727184787,2.507547313347459
202,0.8278581293998286,2.5555568486452103
203,0.8473460759269074,2.597254442051053
204,0.8397837565280497,2.5743845589458942
205,0.8602636018767953,2.574726006016135
206,0.8527195344213396,2.622243022546172
207,0.8597685985732824,2.652374541386962
208,0.863657713518478,2.6710268277674913
209,0.8796156456228346,2.693615224212408
210,0.8777824986027554,2.7133026458323
211,0.8935778102604672,2.7337903808802366
212,0.884770319564268,2.7598632611334324
213,0.8946307078003883,2.783671274781227
214,0.8970713763264939,2.8168180882930756
215,0.9128196329111233,2.84629051014781
216,0.9102942771278322,2.8663844522088766
217,0.9274323624558747,2.8896068036556244
218,0.9231977998279035,2.900934023782611
219,0.9380912092747167,2.9163380060344934
220,0.9302290751365945,2.948234088718891
