,heading,dd,field.header.stamp
43,1.18964040454406,0.0030771667425056265,1627577633969213008
44,0.9524564596179244,0.003385395943119342,1627577634020318984
45,4.0329333060973305,0.005675497454258851,1627577634070568084
46,4.561653900892346,0.001846000010437278,1627577634120359897
47,1.2536221173346354,0.006816643859170919,1627577634169800996
48,1.3248616105412232,0.003554678556734615,1627577634220197916
49,4.48214408856489,0.003244053368359153,1627577634270900964
50,5.574769557673796,0.0012021065709232348,1627577634320247888
51,1.3384499543027275,0.003783082862734049,1627577634369230985
52,1.1356884954388904,0.002252488596392197,1627577634420214891
53,1.5938838991472903,0.003978651506996333,1627577634470448017
54,1.283157620583185,0.003369603151718142,1627577634520335912
55,1.3797102674327155,0.0034770028452948197,1627577634569241046
56,0.9997958825409716,0.003945476657634943,1627577634620243072
57,1.526089895549427,0.003741202629864349,1627577634677505970
58,0.9753673581062148,0.004284119033867902,1627577634720376968
59,1.398116310447506,0.013611304917018494,1627577634780428886
60,1.1849564676631197,0.01055993976326082,1627577634820242881
61,5.108793315730791,0.002625043597416858,1627577634871251106
62,0.31442527078021376,0.006274344922326878,1627577634920294046
63,1.5389740223312334,0.0155660491773324,1627577634969216108
64,1.1926079743094402,0.011339759580923538,1627577635020334005
65,1.3364358866027002,0.0017130743305540938,1627577635070318937
66,0.6930909328218959,0.007527308600081988,1627577635120229959
67,1.7523945317932519,0.0063684708311858365,1627577635169097900
68,0.9335955217709775,0.007026122607681401,1627577635220243930
69,1.5316710347988993,0.00621524011278022,1627577635271533966
70,0.9545838819738979,0.007301040826129411,1627577635320254087
71,1.4605960784859444,0.010441597905253919,1627577635369688034
72,1.0498744082600222,0.010015802383301468,1627577635420212030
73,3.9427642277338637,0.0011665045661060501,1627577635470462083
74,0.46827266588849836,0.005644495365333897,1627577635520368099
75,1.4657858016855767,0.0085802881618859,1627577635569089889
76,0.9800377079251965,0.007572979812250765,1627577635620340108
77,1.852770994615877,0.005005791239895501,1627577635678222894
78,1.0270000120362517,0.006194257139573877,1627577635720405101
79,1.1694422878243267,0.004505058752164878,1627577635781100988
80,0.7513197197471033,0.006594742303637402,1627577635820305109
81,2.4869052249013794,0.003238602140172651,1627577635871239900
82,0.8907900469681387,0.003662364714789726,1627577635920327901
83,1.356692545976025,0.013946005684391716,1627577635969296932
84,1.1596575716127013,0.010518150603912504,1627577636020358085
85,1.0071197472377165,0.004155122031175668,1627577636070544004
86,0.7012131318986707,0.008779438531810208,1627577636120287895
87,1.5585183480956752,0.011202578100059288,1627577636169166088
88,1.0224731290246836,0.010665687147365108,1627577636220288991
89,1.2365242642072354,0.007957639745843953,1627577636270514011
90,0.8156251602627331,0.011015542362281451,1627577636320395946
91,1.3903430291717862,0.013923379989027115,1627577636369328975
92,0.9543533600216163,0.014111267403100805,1627577636420257091
93,1.5449156510649702,0.0077730743685969755,1627577636470529079
94,0.8388336130212024,0.012101432716166767,1627577636520356893
95,0.718507486206855,0.006106706173808729,1627577636569034099
96,0.5081682913429604,0.011782257708593286,1627577636620206117
97,1.44126048275398,0.01441813206516718,1627577636677377939
98,0.9476897229780032,0.013656243389499485,1627577636720253944
99,1.7419106997407834,0.010008985371531779,1627577636780690908
100,1.007766874628906,0.012074704205377887,1627577636820261955
101,1.2626904428408545,0.023966635935109195,1627577636871439933
102,0.9947312929927841,0.02157303526175053,1627577636920394897
103,1.6275354344567412,0.00220863175828718,1627577636969266891
104,0.5859692724700603,0.014142590378816947,1627577637020360946
105,3.434301786075733,0.0029378180518867454,1627577637070367097
106,0.2996950072848934,0.007528175102095378,1627577637120357990
107,1.2588501045049905,0.017370545065833968,1627577637169190883
108,0.974297848329778,0.0136027515535084,1627577637220307111
109,1.1887156926184872,0.015848732746341392,1627577637271164894
110,0.8879851643783163,0.01721841474891011,1627577637320286989
111,1.5152152639321814,0.022804386955524506,1627577637369266986
112,1.0600621336561806,0.02197219441706269,1627577637420285940
113,1.6412999569641047,0.013894074754511185,1627577637470343112
114,0.9325280958547069,0.019401914514272752,1627577637520322084
115,1.6581297460317828,0.01905435309409747,1627577637569075107
116,1.0226069382459806,0.020564725609321623,1627577637620259046
117,6.028263750863274,0.0012780605950872335,1627577637677403926
118,0.44762170847989413,0.013972059852507681,1627577637720298051
119,1.7700780881414522,0.014464334570200452,1627577637780563116
120,1.023873935925259,0.013017808123638317,1627577637820329904
121,1.383173370506979,0.02661531839597184,1627577637871148109
122,1.107130358713222,0.02294722004643756,1627577637920345067
123,1.5036976070432229,0.021741671983149993,1627577637969343900
124,1.0108344212613067,0.024830301145875946,1627577638020540952
125,1.7225480556496355,0.016581502071105203,1627577638070703029
126,0.9461496787003378,0.022005220483383135,1627577638120367050
127,1.5655290671167628,0.03598854136339905,1627577638169140100
128,1.1408999140476674,0.032078704779211445,1627577638220760107
129,1.2036737088630973,0.010921931633516247,1627577638270683050
130,0.7086467712373019,0.02588712008601144,1627577638320457935
131,2.0410006802100726,0.01394318649088361,1627577638369436979
132,0.8477458107678615,0.01844808523093729,1627577638420253038
133,1.5016159704706658,0.034653359655568435,1627577638470500946
134,1.128714596063039,0.02967072800627413,1627577638520443916
135,0.7163122780919058,0.007045336721223354,1627577638568942070
136,0.5788325242852697,0.022772775219006346,1627577638620455026
137,1.704416488660395,0.02893897470287808,1627577638677376031
138,1.0909216767420986,0.025469475932741157,1627577638720602989
139,1.3791980768406777,0.03747979603710603,1627577638780543088
140,1.0439598838256523,0.036280195349281494,1627577638820449113
141,1.608416876564614,0.02420317408265454,1627577638871457099
142,0.9320821914497959,0.032974555988176266,1627577638920399904
143,1.6370293678735934,0.020656792577819542,1627577638969208002
144,0.8677594724213145,0.029409965611174056,1627577639020418882
145,1.6392791480473001,0.03807427415654629,1627577639070540904
146,1.105566887427194,0.035846431788419966,1627577639120475053
147,1.613754990168528,0.027081762982904812,1627577639169020891
148,0.9849596816599191,0.03424867976828551,1627577639220354080
149,2.0018967195535042,0.01750500404608888,1627577639271404981
150,0.9080716412452894,0.025619350427565333,1627577639320521116
151,1.6017970387417737,0.05408481991609144,1627577639369235038
152,1.226601228710188,0.043980603271640134,1627577639420430898
153,1.577986710440801,0.03015255084595641,1627577639470546960
154,0.990124823292656,0.040470276260317926,1627577639520549058
155,2.07167139334376,0.009793961345619573,1627577639569011926
156,0.6830020048160068,0.0276446642085201,1627577639620459079
157,1.5929311033812004,0.08003753622497185,1627577639677750110
158,1.2893846596396576,0.0592027148260546,1627577639720355987
159,4.925392850898541,0.0170764313352514,1627577639780505895
160,0.30807874196976437,0.03200768344936142,1627577639820314884
161,1.8165319063658516,0.06015548204632898,1627577639871432065
162,1.3019811473084026,0.04180428660271365,1627577639920351028
163,4.918847381431076,0.017510080891930645,1627577639969197034
164,0.15905181639046262,0.022125050209480433,1627577640020730972
165,1.682812607037674,0.05134167708836041,1627577640070607900
166,1.28897400879795,0.03485259437835293,1627577640120357036
167,1.437336005950162,0.022067501006981276,1627577640169172048
168,0.9657972304073468,0.031387504727579486,1627577640220437049
169,2.9508005922792537,0.004347885976987907,1627577640270656108
170,0.5319053374790421,0.01907856572836075,1627577640320502042
171,1.5933657053008126,0.042613438317348006,1627577640369358062
172,1.2086058489321476,0.0325227655829988,1627577640420358896
173,1.4266330416337007,0.0010399798124918346,1627577640470454931
174,0.615858553351162,0.01989646804192108,1627577640520368099
175,1.8588907366866214,0.017421498394254904,1627577640569072961
176,0.970718783663338,0.017699014559239487,1627577640620318889
177,1.3866948409473505,0.028198414312438372,1627577640677532911
178,1.039470993581007,0.02640858801776336,1627577640720424890
179,2.002165986617306,0.008265532864079137,1627577640780555009
180,0.804003800111524,0.0178486918430724,1627577640820353984
181,1.7166660650798822,0.01980619480017148,1627577640871419906
182,1.0551221590184103,0.019511049586639007,1627577640920376062
183,1.524806571072007,0.018628585405037826,1627577640969451904
184,0.9990092961422969,0.02119712633593549,1627577641020477056
185,3.0605770005770676,0.005492920019550719,1627577641070485115
186,0.6426110125900424,0.011055462809663201,1627577641120276927
187,1.5115742973257724,0.05116987380896375,1627577641169040918
188,1.3080570233702622,0.03594763148534724,1627577641220551967
189,4.612258278236023,0.016704641137534625,1627577641271481037
190,0.11849618141490925,0.015612420144718524,1627577641320523977
191,1.6673251629233439,0.03956257060888102,1627577641369827985
192,1.2887938449578824,0.026593992938172304,1627577641420317888
193,1.4336368726372488,0.023782351439053377,1627577641470670938
194,1.038541224958165,0.027938462964998863,1627577641520404100
195,1.6784090495302053,0.03472496093510235,1627577641569003105
196,1.1392464666983995,0.033501882741841196,1627577641620372056
197,1.8629345575628082,0.022835582343900623,1627577641677247047
198,1.0457153674898567,0.028516506860118942,1627577641720402002
199,1.6650580098290186,0.03629504696999806,1627577641780296087
200,1.1293412753694767,0.03501111220839721,1627577641820461034
201,1.5650984228429727,0.04801031464970784,1627577641871386051
202,1.1335968402520673,0.046026832996430074,1627577641920490980
203,4.3930398941400135,0.024087760957257256,1627577641968988895
204,0.016670801594557805,0.02048269151284353,1627577642020385026
205,1.7282477658146616,0.0481121586887168,1627577642070398092
206,1.3409860876704265,0.030945076071502466,1627577642120234966
207,1.365235391239897,0.01905342494876516,1627577642168884992
208,0.9557439930625224,0.027656667387810505,1627577642220328092
209,1.6636412242371208,0.01977258197698573,1627577642270360946
210,0.9140125370503269,0.02586965708622152,1627577642320292949
211,1.8965639499629057,0.02752030118042173,1627577642369030952
212,1.1781407663934733,0.02576914375800252,1627577642420248985
213,1.4972968944697185,0.033236547787692715,1627577642470324993
214,1.080056575878178,0.033416032610690795,1627577642520674943
215,1.6958183121668613,0.020252010502310742,1627577642568766117
216,0.9350198373408367,0.028861593431886857,1627577642620426893
217,1.9285492091618084,0.012092867172652575,1627577642677148103
218,0.802248606684894,0.02142653294788348,1627577642720196962
219,1.8124707729857832,0.03285077234732482,1627577642780277967
220,1.2556672418060566,0.026985453566704513,1627577642820359945
221,1.5022004761253511,0.009496766334347541,1627577642871865034
222,0.8158784925494231,0.020770453668693487,1627577642920547008
223,1.7151140962728515,0.03432558114051892,1627577642969166994
224,1.211675213909057,0.028713091607651887,1627577643020546913
225,1.5526666456296445,0.05431503640076713,1627577643070296049
226,1.2321938017262795,0.046644976257610195,1627577643120460033
227,3.1556211359682482,0.009165957608305856,1627577643168814897
228,0.7046069315971848,0.024044249132748524,1627577643220451116
229,1.678840355506811,0.04518237545478686,1627577643271102905
230,1.1897253573249418,0.03655063045019479,1627577643320372104
231,1.632296453282751,0.032262747841006675,1627577643369422912
232,1.0766430070436606,0.036904176648783336,1627577643420499086
233,1.7413061335109925,0.027382414048667328,1627577643470477104
234,0.9967131320223395,0.03409101157367543,1627577643520332098
235,2.973923077101031,0.010630651072286564,1627577643568871974
236,0.6887147643271496,0.017721958683720937,1627577643620518922
237,1.642634482471187,0.060261009091628175,1627577643677417039
238,1.355572378162477,0.04305743282390296,1627577643720474004
239,1.5856648827412805,0.016727795223643094,1627577643780250072
240,0.9217428567836752,0.03216183132995085,1627577643820374011
241,1.996850061021686,0.03063977284659072,1627577643871202945
242,1.1348584122421403,0.029505547590436044,1627577643920232057
243,1.5754574842944586,0.021750276629404743,1627577643969265937
244,0.9493994789099931,0.02862353623425516,1627577644020612955
245,1.9273359124887013,0.028937407912194076,1627577644070709943
246,1.170962486953644,0.0276214180615205,1627577644120410919
247,1.5050838859600186,0.024314160127967395,1627577644169238090
248,0.9795281132012796,0.029424128616459582,1627577644220546960
249,1.9622360317801613,0.007410575612547867,1627577644270479917
250,0.6977469141675003,0.020280928034922457,1627577644320306062
251,1.6966364401939449,0.047326194638734324,1627577644369225978
252,1.3122672951653926,0.03555068484849025,1627577644420325994
253,1.3391255487494444,0.021082707959326624,1627577644470515966
254,0.9000506929731582,0.03224143108024792,1627577644520492076
255,1.9353917552189757,0.0353267988813547,1627577644569128990
256,1.1925790397999407,0.03212967282502061,1627577644620280981
257,1.547020483187625,0.027605082300340002,1627577644677364110
258,1.0011907377589493,0.03338280951576646,1627577644720247983
259,1.7589553962639262,0.04962370225729875,1627577644780213117
260,1.2452346122798035,0.04312668602500346,1627577644820390939
261,1.805600487949199,0.01815854704187521,1627577644871149063
262,0.9141303522269113,0.03248524208389234,1627577644920361042
263,1.7042242635188347,0.03586191978244026,1627577644969032049
264,1.0642617724197594,0.036173013312430564,1627577645020440101
265,1.7496038913566243,0.03440962573806401,1627577645070131063
266,1.103196851805111,0.03664151818775055,1627577645120362997
267,1.9362942928155318,0.02304041842498503,1627577645168765068
268,1.0139246694463369,0.02976004297521463,1627577645220417022
269,1.5883267468651603,0.04866791838487537,1627577645271059989
270,1.1553960814197248,0.04349483611095242,1627577645320327043
271,1.7221746001197538,0.04972141001874806,1627577645369426012
272,1.1832159321317057,0.0489579696079938,1627577645420509099
273,2.2539904519985083,0.004049897024358523,1627577645470588922
274,0.6200905487075161,0.031168255260974928,1627577645520368099
275,1.76372486332578,0.06202438059904039,1627577645568883895
276,1.292892091460022,0.04673116057781148,1627577645620460987
277,4.492669719597923,0.006077039768363028,1627577645677310943
278,0.5122897787624106,0.025039877379460618,1627577645721133947
279,1.6754589222852767,0.08480457078599032,1627577645780165910
280,1.3778690185154052,0.05881130925994089,1627577645820472002
281,5.870385467867496,0.001234110109683617,1627577645871026992
282,0.6476565421943712,0.03361283587933852,1627577645920540094
283,1.777967637673954,0.06434780637679896,1627577645969176054
284,1.2724618820340934,0.04919564686398415,1627577646020291090
285,2.1064395088130348,0.013059332077096687,1627577646070559978
286,0.872907881341523,0.031133299107697514,1627577646120321035
287,1.6008427453753646,0.07279216895869454,1627577646168737888
288,1.232514838601058,0.057803424691839515,1627577646220366954
289,4.046306197096937,0.014228090388362043,1627577646270603895
290,0.48429490343706627,0.026487485914781513,1627577646320338010
291,1.6758758353507208,0.08205880844958575,1627577646369102001
292,1.342718307848727,0.057491397580250105,1627577646420398950
293,1.5650412478532796,0.025719787310251183,1627577646470204114
294,0.9450721194873339,0.04477546897297059,1627577646520555973
295,2.120783987075132,0.03944471766573547,1627577646568859100
296,1.1539832078658947,0.03734221801936516,1627577646620357036
297,1.3133799439604263,0.03121624558795978,1627577646677154064
298,0.8688362415301025,0.04096321329197022,1627577646720390081
299,2.1413395232151275,0.04647651826323154,1627577646780025959
300,1.3389930990167196,0.03689079364072891,1627577646820318937
301,1.4061293860863036,0.05926121722667293,1627577646871265888
302,1.1022194012368747,0.05584010357753657,1627577646920562028
303,2.3501875481208807,0.012293402432931103,1627577646968733072
304,0.7446927850571612,0.03431950867894155,1627577647020317077
305,1.7027358338902452,0.09586565257372508,1627577647070441007
306,1.3605720018282297,0.06997597353259273,1627577647120364904
307,1.9126257480795363,0.0018360105988033603,1627577647168824911
308,0.6753027686815392,0.04078621631493049,1627577647220240116
309,1.8096519245769038,0.06768912981664892,1627577647270730972
310,1.2385941306434023,0.05358150554635505,1627577647320265054
311,2.1365441164000236,0.018802668661083467,1627577647369250059
312,0.9345119472169094,0.034965209549728225,1627577647420444011
313,1.5434398865745351,0.048080223146547835,1627577647470002889
314,1.0428034101243635,0.046758311210141866,1627577647520778894
315,2.081290000617588,0.03604616763556344,1627577647568732976
316,1.162438762964696,0.037381364730226185,1627577647620362997
317,1.5141135513348833,0.058318914152133326,1627577647677139997
318,1.1184764715472193,0.0545405568589208,1627577647720515012
319,1.6843260796744202,0.08028358447163227,1627577647779639005
320,1.2312688104208094,0.07215039889819948,1627577647820436000
321,3.7658442750534666,0.026706970995902163,1627577647871356010
322,0.5318093489977391,0.02823476022797097,1627577647920383930
323,1.5045685832178965,0.06535911550577768,1627577647968859910
324,1.1001707018165008,0.05192077554126868,1627577648020411014
325,2.1481412243536058,0.03792579488657075,1627577648070306062
326,1.2135356371781167,0.03910460658917695,1627577648120273113
327,1.373158407470181,0.05682204811741796,1627577648168636083
328,1.0183549583217224,0.056749231299150965,1627577648220393896
329,2.306409447858698,0.0387241473712343,1627577648269933938
330,1.1580148088600344,0.03862752076999965,1627577648320408105
331,1.5395430069902396,0.07048528402308339,1627577648369044065
332,1.1654018735644742,0.06222802108606025,1627577648420279026
333,1.8077736202146604,0.02413801962461844,1627577648469749927
334,0.8740605333211806,0.04592240242442912,1627577648520426034
335,2.013379416474673,0.053186289928800264,1627577648568732023
336,1.2402723947520666,0.04538008814268436,1627577648620229005
337,1.3899016078528084,0.04838021577074367,1627577648676594018
338,0.9895948341406937,0.05432245016285388,1627577648720320940
339,2.3895671955418805,0.03610915153409473,1627577648780011892
340,1.133631640807521,0.03505133596946196,1627577648820286989
341,1.5120181217750677,0.12610011182523329,1627577648871131896
342,1.2923190611916977,0.09466380979571286,1627577648920339107
343,3.915500608843321,0.02824004869219268,1627577648969214916
344,0.5494931731398878,0.03818964267586489,1627577649020468950
345,1.749902741617575,0.09042530755374911,1627577649070266962
346,1.295351843463719,0.06578841265823232,1627577649120397090
347,4.662921548705962,0.005943707077540647,1627577649168828964
348,0.5434500103733697,0.036376918204969216,1627577649220290899
349,1.7626386527449447,0.06749446971536258,1627577649270756959
350,1.2463198211846453,0.05124924183304879,1627577649320336103
351,1.5270913982335679,0.0717829194164849,1627577649368763923
352,1.1598959942457119,0.06846651346747089,1627577649420459032
353,2.403343214456688,0.02272777592154147,1627577649469769001
354,0.8752610101599871,0.04169874994671656,1627577649520355939
355,1.6008011559828137,0.10991963418516755,1627577649568829059
356,1.2662584106337722,0.08484060546229842,1627577649620373010
357,2.716979103612956,0.018093613999075782,1627577649676747083
358,0.8227680586254795,0.04578490747648036,1627577649720417976
359,1.7470411746171224,0.09307597016281072,1627577649779582977
360,1.2771651262156347,0.0729995754894004,1627577649820394992
361,2.0134230907409423,0.008966381320886306,1627577649871015071
362,0.7273975979243321,0.045191747532310624,1627577649920241117
363,1.6462852064573053,0.07504490310515996,1627577649968713045
364,1.1417043008019605,0.06377499623850229,1627577650020382881
365,1.7316049186176763,0.05388982810015703,1627577650070194959
366,1.0927205280028325,0.061211759750311207,1627577650120352983
367,1.6735972184941694,0.055874730814766814,1627577650168780088
368,1.0404125281711072,0.06319161760411349,1627577650220365047
369,1.8362725560882673,0.07027574473897731,1627577650270087957
370,1.1887014547658077,0.06718071763541049,1627577650320369958
371,1.918071490324698,0.0284553732993213,1627577650368923902
372,0.9033896750731714,0.049811172814320875,1627577650420341968
373,1.6929334418224184,0.09123273855601781,1627577650470032930
374,1.2393880770666321,0.07533447378399091,1627577650520555019
375,1.625612223367008,0.05231498029763074,1627577650568747043
376,1.010869040049931,0.06900693186012118,1627577650620383024
377,2.188887243719404,0.04496241571615259,1627577650676589012
378,1.0537265186929021,0.050572136435122594,1627577650720536947
379,1.6143718437831174,0.07763631625357849,1627577650780297994
380,1.1545577373987206,0.07078791477305195,1627577650820221900
381,1.729016687554238,0.06347185983530253,1627577650870935916
382,1.1018807113391285,0.07035090792482676,1627577650920315027
383,1.7939834005544,0.04844487250192752,1627577650969126939
384,0.9961233391656599,0.06221806375785165,1627577651020390033
385,1.651994396407271,0.09879309840166325,1627577651070018053
386,1.1904788801848245,0.08713157276129772,1627577651120196104
387,3.737170884184262,0.01794250281026702,1627577651168768882
388,0.5477571863329462,0.04300717286545089,1627577651220232963
389,1.779261677352822,0.11115653463366976,1627577651270900964
390,1.37767852117305,0.07820024207667267,1627577651320204973
391,1.3383361535530471,0.04480075961475989,1627577651369946956
392,0.9206456885341328,0.06911023455795959,1627577651420449972
393,1.7764040168021664,0.0965362900907298,1627577651469979047
394,1.2069205606700826,0.08494004579227966,1627577651520904064
395,2.092149202208826,0.033524057635162294,1627577651568802118
396,0.9345011810627759,0.05802986016110219,1627577651620151042
397,1.868124395371969,0.05993841287659871,1627577651676985979
398,1.1111475892022624,0.05893632408702549,1627577651720341920
399,1.5887233563139644,0.10156866354555408,1627577651779891967
400,1.2026308626244446,0.08912563202083348,1627577651820348978
401,1.8553375369645821,0.049035402628535,1627577651871892929
402,1.0002964945410482,0.07060940367225801,1627577651920315980
403,1.796433182998365,0.08601248644784804,1627577651969321966
404,1.1707713918561522,0.08054588761933822,1627577652020454883
405,2.733775079749576,0.010306961474241027,1627577652070270061
406,0.6503649629693569,0.047815490894142706,1627577652120198011
407,1.6689332240196662,0.13733812260033307,1627577652168747901
408,1.3350210473577815,0.09956779437271854,1627577652220319986
409,2.5459459756461023,0.014841068358040572,1627577652270231008
410,0.8034949643050968,0.055317186229934534,1627577652320461988
411,1.6708573098276622,0.08895633418496726,1627577652369100093
412,1.1389698350021051,0.0771972461909278,1627577652420269012
413,1.8104660827268948,0.08620906957373464,1627577652470396995
414,1.225227756151652,0.08295043913923085,1627577652520715951
415,2.5806693078798535,0.014707486207921824,1627577652568844079
416,0.7193941826260963,0.04961239757046441,1627577652620354890
417,1.6040109854823996,0.15128857405217974,1627577652676583051
418,1.2980746570361736,0.11146718294991645,1627577652720252990
419,4.338503419600179,0.04126469636545466,1627577652779737949
420,0.3110822277478431,0.045466468790039107,1627577652820355892
421,1.6854749403555245,0.1368304467507084,1627577652870949029
422,1.3372487015571393,0.09342612637631512,1627577652920373916
423,1.7082471267484407,0.044984748856236344,1627577652968925952
424,1.010109009397953,0.07168994113562954,1627577653020711898
425,1.7930566700976254,0.06605122893665097,1627577653069672107
426,1.0529377032643175,0.07172034226623217,1627577653120295047
427,2.1216134323290525,0.04675547240952964,1627577653168768882
428,1.0692947252804403,0.05401894117314188,1627577653220285892
429,1.5813397048979583,0.11376199988926823,1627577653270965099
430,1.225687408642952,0.09445461680126695,1627577653320314884
431,2.494375007962252,0.022905161283443606,1627577653369848966
432,0.8325343102329117,0.05462385004319327,1627577653420403957
433,1.7635787188571017,0.08925315060292216,1627577653469947099
434,1.2143668172067115,0.07441550906421388,1627577653520422935
435,1.6807916891351635,0.061549804522515406,1627577653568873882
436,1.0758534916444908,0.07228607805036033,1627577653620217084
437,1.8026038586457278,0.053284789704062085,1627577653676486015
438,1.0131084609409453,0.06534077926580273,1627577653720482110
439,1.7961482870062164,0.04547594725626294,1627577653779438972
440,0.9732142064074467,0.0577652368919434,1627577653820458889
441,1.7378551251730834,0.09225161696189431,1627577653871056079
442,1.248403019506042,0.07864855656763585,1627577653920492887
443,1.5775878891389323,0.06036281844543172,1627577653968841075
444,1.0133919574330652,0.07636896305326286,1627577654020361900
445,2.151888791367213,0.04650518988623839,1627577654070221900
446,1.0188870535898618,0.05591991042589564,1627577654120227098
447,1.7821039072375084,0.06953997204066893,1627577654168808937
448,1.1747264573466119,0.06496832016188711,1627577654220489978
449,1.5944022005269873,0.08111577838018581,1627577654269916057
450,1.1306834288288385,0.08037345312082665,1627577654320182085
451,2.040321558883381,0.024690304774916818,1627577654369046926
452,0.8145657024149262,0.05471118757513179,1627577654420344114
453,1.7432344160473547,0.10824060624109812,1627577654469902038
454,1.2898491262786291,0.08497648938203349,1627577654520471096
455,1.5617980564330722,0.05757409587439152,1627577654568645000
456,0.9984473024324889,0.07799301203731224,1627577654620320081
457,2.244245107311041,0.04408104514965221,1627577654676460981
458,0.988152284915432,0.054003844623870326,1627577654720319986
459,1.63094066882479,0.10719769081025521,1627577654779367923
460,1.2316918991749803,0.08881821954332021,1627577654820276021
461,2.2139221628812282,0.019767661597188436,1627577654870851039
462,0.8108102540158861,0.0550019384151637,1627577654920286893
463,1.7613505369081326,0.09267901953360623,1627577654968801021
464,1.2303324873980173,0.07608756619717462,1627577655020490884
465,1.7925631719004353,0.03408607709780577,1627577655069643974
466,0.936076224559633,0.057870758281147856,1627577655120388031
467,1.6893524802795408,0.08256460439055176,1627577655168842077
468,1.154587380035494,0.07483445378609421,1627577655220369100
469,1.945628971457002,0.03518142839254253,1627577655270661115
470,0.951099659035417,0.05541625287120304,1627577655320194959
471,1.7984224453350448,0.06847493681900348,1627577655368712902
472,1.1653141911343388,0.06340557323330669,1627577655420469045
473,1.618904592882388,0.07225053257979691,1627577655469734907
474,1.11726882275034,0.07391790682974674,1627577655520378112
475,1.7418087780622242,0.08471714643771704,1627577655568543910
476,1.170449513097491,0.08311148362972362,1627577655620462894
477,2.943989121435396,0.019086119704566074,1627577655676029920
478,0.7149045558909517,0.04511357453007324,1627577655721673011
479,1.652875646192532,0.11812003647114473,1627577655779421091
480,1.2890586177959498,0.08847933917348605,1627577655820235013
481,3.055534751199209,0.014504958919796038,1627577655870829105
482,0.7503003932149181,0.04559858677503359,1627577655920488119
483,1.8132166986931428,0.061635473235283844,1627577655968753099
484,1.1401463215045649,0.053722244645146,1627577656020359039
485,1.5163585432716644,0.10776156796215215,1627577656070024013
486,1.2065208910730874,0.09160606443502875,1627577656120441913
487,3.446928910640859,0.02907406343681573,1627577656168700933
488,0.6940151620678132,0.03898820864070482,1627577656220657110
489,1.6760593844367775,0.1331792826974071,1627577656269773960
490,1.3628964072916088,0.09469404504973272,1627577656320236921
491,6.085656561910878,0.006892025189472726,1627577656369277000
492,0.5987946339318606,0.05712533204439461,1627577656420461893
493,1.9585722547694167,0.08574361421104437,1627577656469757080
494,1.2931404308593544,0.06405502879868394,1627577656520462989
495,1.542822454789706,0.05121684624045486,1627577656568548917
496,1.0293650238876313,0.06345042578565557,1627577656620206117
497,1.6936705687184672,0.07101684692835998,1627577656676208972
498,1.105401614514523,0.07156927634008663,1627577656720789909
499,2.193806950707427,0.04766876969513251,1627577656768861055
500,1.1256774618367937,0.052378374208190505,1627577656820426940
501,1.5427163453587425,0.05063242283494548,1627577656871134996
