%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1627578051455137179,27555,1627578051463788748,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.107873149216,-9.22805786133,0.764918684959,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1627578051470651040,27556,1627578051479649067,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.107873149216,-9.26728439331,0.892405152321,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1627578051486372119,27557,1627578051495508671,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.166713044047,-9.30651092529,1.12776470184,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1627578051502326257,27558,1627578051511368752,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.225552946329,-9.22805786133,1.10815143585,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1627578051518101358,27559,1627578051527229548,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.205939650536,-9.36535072327,1.12776470184,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1627578051534077757,27560,1627578051543089628,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.225552946329,-9.30651092529,1.08853816986,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1627578051550087291,27561,1627578051558949947,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.186326339841,-9.47322368622,1.16699135303,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1627578051565789799,27562,1627578051574811459,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.166713044047,-9.49283695221,1.04931151867,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1627578051581795829,27563,1627578051590673447,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.205939650536,-9.68896961212,1.10815143585,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1627578051597973851,27564,1627578051606536150,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.186326339841,-9.81645679474,0.990471601486,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1627578051613042398,27565,1627578051622397184,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.205939650536,-9.97336292267,1.16699135303,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
