%time,field.header.seq,field.header.stamp,field.header.frame_id,field.sentence
1627577871469646651,5136,1627577871469433069,gps_frame,$GPGGA,165750.80,4616.72310758,N,11940.86255861,W,4,5,1.9,321.849,M,-17.561,M,0.8,0000*42
1627577871520305287,5137,1627577871520042896,gps_frame,$GPGGA,165750.85,4616.72316073,N,11940.86244976,W,4,5,1.9,321.833,M,-17.561,M,0.8,0000*45
1627577871568697190,5138,1627577871568396091,gps_frame,$GPGGA,165750.90,4616.72317220,N,11940.86248143,W,4,5,1.9,321.846,M,-17.561,M,0.9,0000*45
1627577871620141764,5139,1627577871619908094,gps_frame,$GPGGA,165750.95,4616.72319893,N,11940.86232697,W,4,5,1.9,321.849,M,-17.561,M,0.9,0000*40
1627577871676336491,5140,1627577871676152944,gps_frame,$GPGGA,165751.00,4616.72326025,N,11940.86245001,W,4,5,1.9,321.815,M,-17.561,M,1.0,0000*4C
1627577871720125951,5141,1627577871719932079,gps_frame,$GPGGA,165751.05,4616.72330890,N,11940.86238200,W,4,5,1.9,321.795,M,-17.561,M,1.0,0000*46
1627577871768818314,5142,1627577871768564939,gps_frame,$GPGGA,165751.10,4616.72333760,N,11940.86239365,W,4,5,1.9,321.882,M,-17.561,M,1.1,0000*4A
1627577871820185186,5143,1627577871819987058,gps_frame,$GPGGA,165751.15,4616.72337360,N,11940.86225422,W,4,5,1.9,321.931,M,-17.561,M,1.1,0000*4F
1627577871871616869,5144,1627577871871397018,gps_frame,$GPGGA,165751.20,4616.72339132,N,11940.86233706,W,4,5,1.9,321.819,M,-17.561,M,0.2,0000*49
1627577871920179152,5145,1627577871919981956,gps_frame,$GPGGA,165751.25,4616.72341574,N,11940.86223142,W,4,5,1.9,321.766,M,-17.561,M,0.2,0000*45
1627577871968872277,5146,1627577871968558073,gps_frame,$GPGGA,165751.30,4616.72350259,N,11940.86224957,W,4,5,1.9,321.799,M,-17.561,M,0.3,0000*43
1627577872020194550,5147,1627577872020003080,gps_frame,$GPGGA,165751.35,4616.72356658,N,11940.86214802,W,4,5,1.9,321.800,M,-17.561,M,0.3,0000*48
1627577872069788310,5148,1627577872069555044,gps_frame,$GPGGA,165751.40,4616.72354976,N,11940.86219017,W,4,5,1.9,321.806,M,-17.561,M,0.4,0000*4B
1627577872120071403,5149,1627577872119915962,gps_frame,$GPGGA,165751.45,4616.72356254,N,11940.86202566,W,4,5,1.9,321.810,M,-17.561,M,0.4,0000*49
1627577872168404741,5150,1627577872168193101,gps_frame,$GPGGA,165751.50,4616.72362582,N,11940.86216574,W,4,5,1.9,321.790,M,-17.561,M,0.5,0000*46
1627577872220146443,5151,1627577872219959020,gps_frame,$GPGGA,165751.55,4616.72367061,N,11940.86212900,W,4,5,1.9,321.779,M,-17.561,M,0.5,0000*42
1627577872269707688,5152,1627577872269473075,gps_frame,$GPGGA,165751.60,4616.72371573,N,11940.86207933,W,4,5,1.9,321.808,M,-17.561,M,0.6,0000*4B
1627577872320041351,5153,1627577872319905042,gps_frame,$GPGGA,165751.65,4616.72376074,N,11940.86192909,W,4,5,1.9,321.823,M,-17.561,M,0.6,0000*44
1627577872368571034,5154,1627577872368320941,gps_frame,$GPGGA,165751.70,4616.72376805,N,11940.86201913,W,4,5,1.9,321.801,M,-17.561,M,0.7,0000*4D
1627577872420206780,5155,1627577872420012950,gps_frame,$GPGGA,165751.75,4616.72378916,N,11940.86189671,W,4,5,1.9,321.793,M,-17.561,M,0.7,0000*49
1627577872469609798,5156,1627577872469393014,gps_frame,$GPGGA,165751.80,4616.72384132,N,11940.86197858,W,4,5,1.9,321.766,M,-17.561,M,0.8,0000*41
1627577872520164672,5157,1627577872520032882,gps_frame,$GPGGA,165751.85,4616.72388211,N,11940.86191323,W,4,5,1.9,321.745,M,-17.561,M,0.8,0000*4A
1627577872568507240,5158,1627577872568257093,gps_frame,$GPGGA,165751.90,4616.72393778,N,11940.86187459,W,4,5,1.9,321.756,M,-17.561,M,0.9,0000*40
1627577872620112670,5159,1627577872619915962,gps_frame,$GPGGA,165751.95,4616.72398801,N,11940.86172471,W,4,5,1.9,321.755,M,-17.561,M,0.9,0000*4C
1627577872675600589,5160,1627577872675436973,gps_frame,$GPGGA,165752.00,4616.72399316,N,11940.86185822,W,4,5,1.9,321.792,M,-17.561,M,1.0,0000*4E
1627577872720696670,5161,1627577872720550060,gps_frame,$GPGGA,165752.05,4616.72401481,N,11940.86175442,W,4,5,1.9,321.815,M,-17.561,M,1.0,0000*41
1627577872768624970,5162,1627577872768352985,gps_frame,$GPGGA,165752.10,4616.72404792,N,11940.86177350,W,4,5,1.9,321.764,M,-17.561,M,1.1,0000*4F
